자치구코드,자치구명,법정동코드,법정동명,본번,부번,건물명,계약일,물건금액,건물면적,층,건축년도,건물용도,신고구분
11680,강남구,10300,개포동,0012,0000,성원대치2단지아파트,20231021,142000,49.86,14,1992,아파트,중개거래
11680,강남구,10100,역삼동,0757,0000,역삼래미안,20231021,195800,59.53,14,2005,아파트,중개거래
11680,강남구,11400,일원동,0718,0000,샘터마을,20231021,230000,134.44,2,1994,아파트,중개거래
11680,강남구,11200,자곡동,0619,0000,강남자곡 힐스테이트,20231021,129000,84.39,15,2015,아파트,중개거래
11680,강남구,10600,대치동,1027,0000,래미안대치팰리스,20231021,330000,84.97,21,2015,아파트,중개거래
11680,강남구,10300,개포동,1282,0000,개포래미안포레스트,20231021,265000,84.83,13,2020,아파트,중개거래
11680,강남구,10300,개포동,1282,0000,개포래미안포레스트,20231021,265000,84.83,13,2020,아파트,중개거래
11680,강남구,10500,삼성동,0107,0000,미켈란107,20231020,151300,83,14,2003,아파트,직거래
11680,강남구,11800,도곡동,0869,0000,삼익,20231020,220000,153.71,3,1983,아파트,중개거래
11680,강남구,10600,대치동,0974,0000,대치현대,20231020,223000,85,4,1999,아파트,중개거래
11680,강남구,10600,대치동,0670,0000,동부센트레빌,20231020,477000,145.83,6,2005,아파트,중개거래
11680,강남구,10600,대치동,0503,0000,개포우성1,20231020,310000,84.81,15,1983,아파트,중개거래
11680,강남구,10600,대치동,0511,0000,한보미도맨션2,20231020,430000,159.15,2,1985,아파트,중개거래
11680,강남구,10400,청담동,0030,0033,청담대림이-편한세상,20231020,200000,81.84,14,2002,아파트,중개거래
11680,강남구,10600,대치동,0316,0000,은마,20231020,243000,76.79,10,1979,아파트,중개거래
11680,강남구,10600,대치동,0891,0006,테헤란로대우아이빌(891-6),20231019,32800,29.63,8,2004,아파트,중개거래
11680,강남구,10100,역삼동,0720,0025,대우디오빌,20231019,74500,59.15,23,2002,아파트,중개거래
11680,강남구,10600,대치동,0500,0000,개포우성2,20231019,450000,159.6,14,1984,아파트,중개거래
11680,강남구,11400,일원동,0743,0000,디에이치자이개포,20231019,335000,103.86,8,2021,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20231019,94500,39.6,7,1993,아파트,중개거래
11680,강남구,11500,수서동,0708,0000,삼익,20231019,137000,60,6,1992,아파트,중개거래
11680,강남구,10500,삼성동,0011,0000,롯데캐슬프레미어,20231019,305000,121.93,7,2007,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231019,335000,103.86,8,2021,아파트,중개거래
11680,강남구,11000,압구정동,0397,0000,미성2차,20231019,445000,140.9,17,1987,아파트,중개거래
11680,강남구,10500,삼성동,0087,0000,아이파크,20231018,628000,156.86,36,2004,아파트,중개거래
11680,강남구,11000,압구정동,0456,0000,"현대7차(73~77,82,85동)",20231017,685000,196.7,4,1979,아파트,중개거래
11680,강남구,10100,역삼동,0711,0003,역삼자이,20231017,303800,114.02,7,2016,아파트,중개거래
11680,강남구,11400,일원동,0719,0000,푸른마을아파트101동~111동,20231017,171500,84.93,3,1994,아파트,중개거래
11680,강남구,11800,도곡동,0527,0000,도곡렉슬,20231017,355000,114.99,12,2006,아파트,중개거래
11680,강남구,10400,청담동,0033,0000,청담동삼성1차(101동),20231017,149000,59.4,9,1997,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20231017,135203,59.97,5,0,아파트,직거래
11680,강남구,10300,개포동,0652,0000,개포우성3차,20231017,314000,133.46,13,1984,아파트,중개거래
11680,강남구,10600,대치동,0503,0000,개포우성1,20231017,515000,189.98,10,1983,아파트,중개거래
11680,강남구,10600,대치동,0670,0000,동부센트레빌,20231017,475000,145.83,15,2005,아파트,중개거래
11680,강남구,10300,개포동,1260,0004,우찬현대(1260-4),20231017,149000,137.82,3,2006,아파트,중개거래
11680,강남구,11200,자곡동,0619,0000,강남자곡 힐스테이트,20231017,89800,51.99,4,2015,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231017,385000,118.68,16,2021,아파트,중개거래
11680,강남구,10500,삼성동,0016,0002,삼성동힐스테이트 1단지,20231017,104000,31.4,9,2008,아파트,중개거래
11680,강남구,10700,신사동,0632,0000,압구정하이츠파크,20231017,605000,213.05,12,2004,아파트,중개거래
11680,강남구,10500,삼성동,0016,0002,삼성동힐스테이트 1단지,20231017,104000,31.4,9,2008,아파트,중개거래
11680,강남구,10300,개포동,1282,0000,개포래미안포레스트,20231016,203000,59.96,20,2020,아파트,중개거래
11680,강남구,10500,삼성동,0053,0002,진흥아파트,20231016,410000,207.82,2,1984,아파트,중개거래
11680,강남구,10600,대치동,0511,0000,한보미도맨션1,20231016,287000,84.48,8,1983,아파트,중개거래
11680,강남구,10600,대치동,0974,0000,대치현대,20231016,230000,85,4,1999,아파트,중개거래
11680,강남구,10500,삼성동,0017,0000,삼성동롯데아파트,20231016,230000,91.77,12,2000,아파트,중개거래
11680,강남구,10500,삼성동,0011,0000,롯데캐슬프레미어,20231016,300000,121.93,1,2007,아파트,중개거래
11680,강남구,10600,대치동,0506,0000,선경2차(8동-12동),20231016,352000,127.75,13,1985,아파트,직거래
11680,강남구,11500,수서동,0746,0000,까치마을,20231014,95000,39.6,10,1993,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20231014,122000,49.5,15,1993,아파트,중개거래
11680,강남구,10300,개포동,1282,0000,개포래미안포레스트,20231014,197000,59.92,11,2020,아파트,중개거래
11680,강남구,11000,압구정동,0489,0000,한양3,20231014,415000,117.26,5,1978,아파트,중개거래
11680,강남구,11800,도곡동,0091,0005,삼성래미안,20231014,280000,122.81,7,2001,아파트,중개거래
11680,강남구,11500,수서동,0712,0000,수서한아름,20231014,196000,129.45,7,1993,아파트,중개거래
11680,강남구,10800,논현동,0022,0000,신동아(22),20231014,86500,35.73,2,1997,아파트,중개거래
11680,강남구,10100,역삼동,0735,0015,이스턴오피스텔,20231013,18300,14.92,10,2014,아파트,중개거래
11680,강남구,10100,역삼동,0711,0003,역삼자이,20231013,310000,114.6,21,2016,아파트,중개거래
11680,강남구,10800,논현동,0105,0000,동현아파트1~6,20231013,210000,84.92,3,1985,아파트,중개거래
11680,강남구,11800,도곡동,0527,0000,도곡렉슬,20231013,182000,59.98,10,2006,아파트,중개거래
11680,강남구,10700,신사동,0540,0002,대성아파트,20231013,98000,78.51,2,2002,아파트,중개거래
11680,강남구,11200,자곡동,0619,0000,강남자곡 힐스테이트,20231013,119500,84.39,9,2015,아파트,중개거래
11680,강남구,10300,개포동,1282,0000,개포래미안포레스트,20231013,330000,96.93,13,2020,아파트,중개거래
11680,강남구,10600,대치동,0316,0000,은마,20231012,280000,84.43,9,1979,아파트,중개거래
11680,강남구,10100,역삼동,0720,0025,대우디오빌,20231012,32800,30.03,17,2002,아파트,중개거래
11680,강남구,10100,역삼동,0824,0025,대우디오빌플러스,20231012,44500,43.99,8,2004,아파트,중개거래
11680,강남구,10300,개포동,0138,0000,디에이치아너힐즈,20231012,208000,59.75,13,2019,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231012,288000,84.73,22,2021,아파트,중개거래
11680,강남구,10600,대치동,0888,0000,대치아이파크,20231012,220000,59.96,6,2008,아파트,중개거래
11680,강남구,10600,대치동,0316,0000,은마,20231012,280000,84.43,9,1979,아파트,중개거래
11680,강남구,10400,청담동,0062,0006,청담디에브스아파트,20231012,78005,63.82,4,2017,아파트,중개거래
11680,강남구,10600,대치동,0511,0000,한보미도맨션1,20231012,250000,84.48,13,1983,아파트,직거래
11680,강남구,10600,대치동,0511,0000,한보미도맨션1,20231012,290000,84.48,10,1983,아파트,중개거래
11680,강남구,10800,논현동,0221,0007,한양수자인어반게이트,20231012,21000,16.2,2,2013,아파트,직거래
11680,강남구,10100,역삼동,0757,0000,역삼래미안,20231011,196000,59.4,14,2005,아파트,중개거래
11680,강남구,11800,도곡동,0161,0000,삼성,20231010,178000,73.41,1,1994,아파트,중개거래
11680,강남구,10500,삼성동,0188,0000,삼성동센트럴아이파크,20231010,169000,49.94,21,2018,아파트,중개거래
11680,강남구,11400,일원동,0731,0000,한솔마을,20231010,199000,84.73,1,1994,아파트,중개거래
11680,강남구,11500,수서동,0799,0000,강남 더샵 포레스트,20231010,270000,124.58,6,2016,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20231010,380000,96.96,16,0,아파트,중개거래
11680,강남구,10600,대치동,0888,0000,대치아이파크,20231009,220000,59.96,4,2008,아파트,중개거래
11680,강남구,11800,도곡동,0467,0000,타워팰리스1,20231009,497000,164.97,58,2002,아파트,중개거래
11680,강남구,11500,수서동,0712,0000,수서한아름,20231008,205000,163.68,1,1993,아파트,중개거래
11680,강남구,10600,대치동,0511,0000,한보미도맨션1,20231007,290000,84.48,3,1983,아파트,중개거래
11680,강남구,10500,삼성동,0053,0002,진흥아파트,20231007,240000,104.31,5,1984,아파트,중개거래
11680,강남구,11800,도곡동,0967,0000,경남,20231007,153300,59.76,5,2005,아파트,중개거래
11680,강남구,11500,수서동,0746,0000,까치마을,20231007,88400,34.44,10,1993,아파트,중개거래
11680,강남구,10300,개포동,0138,0000,디에이치아너힐즈,20231007,220000,59.87,17,2019,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231007,215000,63.76,2,2021,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231007,298000,84.94,10,2021,아파트,중개거래
11680,강남구,11200,자곡동,0602,0000,강남자곡아이파크,20231006,153500,74.97,8,2014,아파트,중개거래
11680,강남구,11200,자곡동,0602,0000,강남자곡아이파크,20231006,124000,59.96,9,2014,아파트,중개거래
11680,강남구,11000,압구정동,0443,0000,현대3차(61~64동),20231006,350000,82.5,1,1976,아파트,중개거래
11680,강남구,10600,대치동,0974,0000,대치현대,20231006,227000,85,17,1999,아파트,중개거래
11680,강남구,10500,삼성동,0016,0002,삼성동힐스테이트 1단지,20231006,104000,31.4,17,2008,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20231006,298000,85,30,0,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20231006,298000,85,30,0,아파트,중개거래
11680,강남구,10100,역삼동,0720,0025,대우디오빌,20231005,108000,84.99,21,2002,아파트,중개거래
11680,강남구,10500,삼성동,0050,0000,현대힐스테이트2단지,20231005,155000,40.76,21,2008,아파트,중개거래
11680,강남구,10400,청담동,0106,0000,현대한강빌라,20231005,370000,134.76,9,1992,아파트,중개거래
11680,강남구,11000,압구정동,0446,0000,현대빌라트,20231005,660000,181.81,3,1996,아파트,중개거래
11680,강남구,11000,압구정동,0433,0000,신현대11차,20231005,695000,183.41,12,1983,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231004,220000,63.76,8,2021,아파트,중개거래
11680,강남구,10300,개포동,0660,0001,디에이치 퍼스티어 아이파크,20231004,75356,35,17,0,아파트,직거래
11680,강남구,10100,역삼동,0757,0000,역삼래미안,20231004,192000,59.4,6,2005,아파트,중개거래
11680,강남구,11800,도곡동,0467,0017,타워팰리스2,20231004,475000,161.8,38,2003,아파트,중개거래
11680,강남구,10600,대치동,0963,0000,대치푸르지오써밋,20231004,225000,59.98,8,2023,아파트,중개거래
11680,강남구,10300,개포동,0138,0000,디에이치아너힐즈,20231004,309000,84.36,24,2019,아파트,중개거래
11680,강남구,10300,개포동,0658,0001,개포6차우성아파트1동~8동,20231004,219000,79.97,3,1987,아파트,중개거래
11680,강남구,11000,압구정동,0369,0001,"현대1차(12,13,21,22,31,32,33동)",20231004,670000,196.21,3,1976,아파트,중개거래
11680,강남구,11800,도곡동,0527,0000,도곡렉슬,20231004,215000,59.98,13,2006,아파트,중개거래
11680,강남구,11000,압구정동,0462,0000,현대4차저층(51~56동),20231004,538000,117.91,3,1977,아파트,중개거래
11680,강남구,11400,일원동,0611,0001,디에이치자이개포,20231004,220000,63.76,18,2021,아파트,중개거래
11680,강남구,11000,압구정동,0462,0000,현대4차저층(51~56동),20231004,538000,117.91,3,1977,아파트,중개거래
11680,강남구,11400,일원동,0711,0000,수서,20231004,127000,59.96,12,1992,아파트,중개거래
11680,강남구,10500,삼성동,0002,0000,서광아파트,20231003,199000,84.93,7,1998,아파트,중개거래
11680,강남구,10300,개포동,0012,0002,개포자이,20231002,247500,134.3,6,2004,아파트,중개거래
11680,강남구,11200,자곡동,0619,0000,강남자곡 힐스테이트,20231002,125000,84.39,7,2015,아파트,중개거래
11680,강남구,11800,도곡동,0467,0000,타워팰리스1,20231002,370000,137.24,18,2002,아파트,중개거래
11680,강남구,10700,신사동,0622,0000,신성아파트101동,20231002,160000,84.9,1,1996,아파트,중개거래
11680,강남구,10100,역삼동,0754,0000,개나리래미안,20230928,259000,84.93,12,2006,아파트,중개거래
11680,강남구,10500,삼성동,0016,0002,삼성동힐스테이트 1단지,20230928,105000,31.4,15,2008,아파트,중개거래
11680,강남구,11800,도곡동,0967,0000,경남,20230927,152500,59.76,2,2005,아파트,중개거래
11680,강남구,10400,청담동,0108,0000,청담건영,20230927,280000,84.6,8,1994,아파트,중개거래
11680,강남구,10600,대치동,1014,0003,대치삼성,20230927,280000,108.52,2,2000,아파트,중개거래
11680,강남구,10600,대치동,1014,0003,대치삼성,20230927,280000,108.52,2,2000,아파트,중개거래
11680,강남구,10500,삼성동,0189,0000,래미안라클래시,20230927,300000,84.99,27,2021,아파트,직거래
11680,강남구,10100,역삼동,0823,0007,강남역우정에쉐르,20230927,21500,17.23,10,2004,아파트,중개거래
11680,강남구,10300,개포동,1282,0000,개포래미안포레스트,20230927,191500,59.92,16,2020,아파트,중개거래
11680,강남구,11000,압구정동,0434,0000,신현대12차,20230927,440000,110.82,6,1982,아파트,중개거래
11680,강남구,11800,도곡동,0464,0000,한신(개포),20230927,214000,52.72,5,1985,아파트,중개거래
11680,강남구,11000,압구정동,0481,0000,현대8차(성수현대:91~95동),20230927,537000,163.67,1,1980,아파트,중개거래
11680,강남구,10100,역삼동,0710,0000,현대까르띠에710,20230927,370000,171.94,8,2001,아파트,중개거래
11680,강남구,11800,도곡동,0467,0000,타워팰리스1,20230927,355000,137.24,14,2002,아파트,중개거래
11680,강남구,11000,압구정동,0489,0000,한양3,20230927,400000,116.94,4,1978,아파트,중개거래
11680,강남구,10100,역삼동,0755,0004,e-편한세상,20230927,200000,59.61,15,2005,아파트,중개거래
