기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수,총_유동인구_수,주요_상권유형,연도,분기
20251,11350580,월계3동,132769613.0,22462,3,9,0,0,2513256.0,,2025,1
20251,11350595,공릉1동,2777619748.0,415416,6,25,0,1,10349736.0,골목상권,2025,1
20251,11350600,공릉2동,2816254510.0,543035,12,20,2,3,8255872.0,골목상권,2025,1
20251,11350611,하계1동,1531440358.0,248102,6,10,0,1,3557543.0,골목상권,2025,1
20251,11350619,중계본동,1488448742.0,182113,3,9,0,0,3905866.0,골목상권,2025,1
20251,11350621,중계1동,413486914.0,88041,3,8,0,0,3835851.0,,2025,1
20251,11350624,중계4동,472844087.0,72800,6,6,0,0,2860062.0,골목상권,2025,1
20251,11350625,중계2?3동,1533271455.0,170048,0,7,0,0,4262652.0,전통시장,2025,1
20251,11350630,상계1동,2209511788.0,278694,3,17,0,0,7026614.0,골목상권,2025,1
20251,11350640,상계2동,2405463651.0,372061,4,17,0,0,10335978.0,골목상권,2025,1
20251,11350665,상계3?4동,979896247.0,141483,4,11,0,0,8750772.0,골목상권,2025,1
20251,11350670,상계5동,426754506.0,55686,4,8,0,0,5801220.0,골목상권,2025,1
20251,11350695,상계6?7동,3512665617.0,504870,6,19,0,0,6400242.0,발달상권,2025,1
20251,11350700,상계8동,169077696.0,28036,0,5,0,0,948751.0,,2025,1
20251,11350710,상계9동,422655296.0,37367,1,7,0,0,1812556.0,발달상권,2025,1
20251,11380510,녹번동,784657417.0,114222,8,15,0,0,6432092.0,골목상권,2025,1
20251,11380520,불광1동,3469413787.0,278185,8,15,0,0,5589708.0,골목상권,2025,1
20251,11380530,불광2동,1337838275.0,192785,1,15,2,2,5464920.0,골목상권,2025,1
20251,11380551,갈현1동,1465691962.0,209656,5,14,0,0,5558209.0,골목상권,2025,1
20251,11380552,갈현2동,2794732121.0,398990,6,20,1,1,5735652.0,골목상권,2025,1
20251,11380560,구산동,2184993551.0,300202,2,20,0,1,5584682.0,골목상권,2025,1
20251,11380570,대조동,1505545679.0,214452,6,19,1,1,13447228.0,골목상권,2025,1
20251,11380580,응암1동,3096567114.0,205337,5,19,0,1,5193897.0,골목상권,2025,1
20251,11380590,응암2동,1344279418.0,196546,4,10,0,2,3913772.0,골목상권,2025,1
20251,11380600,응암3동,4414850732.0,572106,10,18,0,4,7887574.0,골목상권,2025,1
20251,11380625,역촌동,3468909458.0,446765,11,26,1,1,11255448.0,골목상권,2025,1
20251,11380631,신사1동,1688855886.0,241329,3,16,0,0,6202075.0,골목상권,2025,1
20251,11380632,신사2동,438948123.0,65756,4,11,0,0,2658630.0,골목상권,2025,1
20251,11380640,증산동,1069246979.0,157830,5,4,0,1,3005355.0,골목상권,2025,1
20251,11380690,진관동,513414465.0,85265,7,27,2,1,6796893.0,골목상권,2025,1
20251,11410555,북아현동,962297955.0,139645,0,13,1,0,21562913.0,골목상권,2025,1
20251,11410565,충현동,2777455006.0,425154,10,19,0,0,10822733.0,골목상권,2025,1
20251,11410585,신촌동,6305988226.0,1065957,18,60,1,3,10229734.0,골목상권,2025,1
20251,11410615,연희동,4080798238.0,481497,14,29,3,0,8615389.0,골목상권,2025,1
20251,11410620,홍제1동,732985357.0,99465,0,15,0,0,5940951.0,골목상권,2025,1
20251,11410640,홍제3동,1218559204.0,192970,2,10,0,1,3862275.0,골목상권,2025,1
20251,11410655,홍제2동,217947736.0,32973,3,6,0,1,1992561.0,,2025,1
20251,11410660,홍은1동,746182685.0,120300,3,7,0,0,3704498.0,전통시장,2025,1
20251,11410685,홍은2동,1209579098.0,203450,7,20,0,1,4375217.0,골목상권,2025,1
20251,11410700,남가좌2동,1079617966.0,151980,4,22,1,0,6049803.0,골목상권,2025,1
20251,11410710,북가좌1동,596797595.0,80514,2,7,0,0,2533135.0,골목상권,2025,1
20251,11410720,북가좌2동,2073585650.0,278185,4,16,1,1,10095710.0,골목상권,2025,1
20251,11440555,아현동,1422477676.0,168962,3,16,1,0,7929131.0,골목상권,2025,1
20251,11440565,공덕동,1065632533.0,149420,9,17,0,2,12922123.0,골목상권,2025,1
20251,11440585,도화동,1208977201.0,179457,6,15,0,1,4181729.0,골목상권,2025,1
20251,11440590,용강동,2168770945.0,325811,8,16,0,1,5642605.0,골목상권,2025,1
20251,11440600,대흥동,4680514482.0,739046,4,22,1,2,6638894.0,골목상권,2025,1
20251,11440610,염리동,769813800.0,130083,7,6,0,0,5522692.0,골목상권,2025,1
20251,11440630,신수동,548367737.0,85266,1,3,0,1,4950213.0,골목상권,2025,1
20251,11440655,서강동,3559249916.0,563497,11,18,0,0,6077000.0,골목상권,2025,1
20251,11440660,서교동,20739695439.0,2534407,41,94,0,1,17338634.0,골목상권,2025,1
20251,11440680,합정동,2618566869.0,300788,9,17,3,3,4581859.0,골목상권,2025,1
20251,11440690,망원1동,2089385283.0,227891,10,19,3,0,6888566.0,골목상권,2025,1
20251,11440700,망원2동,1840901855.0,213397,4,12,0,0,5759684.0,골목상권,2025,1
20251,11440710,연남동,1622697791.0,237189,8,13,0,0,6695602.0,골목상권,2025,1
20251,11440720,성산1동,1809308729.0,269513,8,13,0,0,5919302.0,골목상권,2025,1
20251,11440730,성산2동,2693731319.0,334101,5,27,2,1,6703555.0,골목상권,2025,1
20251,11440740,상암동,4765001461.0,679185,13,34,2,2,5213228.0,발달상권,2025,1
20251,11470510,목1동,2657451752.0,511459,10,29,0,2,4742299.0,발달상권,2025,1
20251,11470520,목2동,1717982620.0,238110,9,12,0,1,6870429.0,골목상권,2025,1
20251,11470530,목3동,824419804.0,108903,6,10,1,0,4960297.0,골목상권,2025,1
20251,11470540,목4동,1422109606.0,201300,7,10,0,3,5666185.0,골목상권,2025,1
20251,11470550,목5동,2710708591.0,399567,2,23,2,1,4745606.0,,2025,1
20251,11470560,신월1동,798500654.0,102123,5,11,1,0,3930134.0,골목상권,2025,1
20251,11470570,신월2동,75454516.0,11269,1,7,0,0,3447522.0,골목상권,2025,1
20251,11470580,신월3동,1323927763.0,155909,0,12,1,1,2694911.0,골목상권,2025,1
20251,11470590,신월4동,1410829340.0,186054,2,8,0,1,3419661.0,골목상권,2025,1
20251,11470600,신월5동,501150785.0,59445,4,8,0,0,2793771.0,골목상권,2025,1
20251,11470610,신월6동,310141877.0,35555,3,4,0,0,1046020.0,골목상권,2025,1
20251,11470611,신월7동,784800228.0,102591,4,8,0,1,2075467.0,골목상권,2025,1
20251,11470620,신정1동,2151356825.0,255819,3,9,0,0,3167301.0,골목상권,2025,1
20251,11470630,신정2동,969151342.0,152084,4,6,0,1,4523320.0,골목상권,2025,1
20251,11470640,신정3동,1406258866.0,228597,7,17,2,0,7236774.0,골목상권,2025,1
20251,11470650,신정4동,3863881806.0,539979,15,24,1,1,11161259.0,골목상권,2025,1
20251,11470670,신정6동,242313609.0,43632,7,6,0,0,1948405.0,,2025,1
20251,11470680,신정7동,2852134654.0,353456,2,6,1,0,3037920.0,골목상권,2025,1
20251,11500510,염창동,3981251028.0,487658,12,19,0,2,8380426.0,골목상권,2025,1
20251,11500520,등촌1동,5521356562.0,786899,4,22,1,0,5076482.0,골목상권,2025,1
20251,11500530,등촌2동,358014990.0,51717,4,6,0,3,3594111.0,골목상권,2025,1
20251,11500535,등촌3동,2029747371.0,294327,9,20,0,0,7140197.0,골목상권,2025,1
20251,11500540,화곡1동,10877428839.0,1287685,13,38,0,0,16737330.0,골목상권,2025,1
20251,11500550,화곡2동,713242367.0,87202,1,7,0,0,3365443.0,골목상권,2025,1
20251,11500560,화곡3동,506645038.0,73683,3,11,0,0,3838848.0,골목상권,2025,1
20251,11500570,화곡4동,1812391288.0,227146,3,16,0,0,4730457.0,골목상권,2025,1
20251,11500590,화곡본동,1184037391.0,155758,10,14,0,0,8047396.0,골목상권,2025,1
20251,11500591,화곡6동,4026646551.0,485893,9,15,0,1,5457855.0,골목상권,2025,1
20251,11500593,화곡8동,944214632.0,121865,5,10,0,0,9669499.0,골목상권,2025,1
20251,11500603,가양1동,7824754727.0,1086019,18,56,1,3,3111313.0,골목상권,2025,1
20251,11500604,가양2동,2294043177.0,333951,2,4,0,1,2113025.0,,2025,1
20251,11500605,가양3동,284018966.0,40170,4,3,0,0,1867782.0,골목상권,2025,1
20251,11500611,발산1동,1463784556.0,211518,6,29,0,1,5406242.0,골목상권,2025,1
20251,11500615,우장산동,3576206191.0,465419,11,14,2,3,6951637.0,골목상권,2025,1
20251,11500620,공항동,1367375797.0,198219,13,25,0,2,5402089.0,골목상권,2025,1
20251,11500630,방화1동,4108332374.0,586911,12,21,3,1,7292825.0,골목상권,2025,1
20251,11500640,방화2동,2455358390.0,219019,10,23,0,0,4694543.0,골목상권,2025,1
20251,11500641,방화3동,790225690.0,121099,5,12,0,0,2410780.0,골목상권,2025,1
20251,11530510,신도림동,1204975556.0,203879,14,18,0,1,6277595.0,골목상권,2025,1
20251,11530520,구로1동,448773701.0,50961,4,9,0,0,1893061.0,,2025,1
20251,11530530,구로2동,1270806942.0,170133,10,24,0,0,9386358.0,골목상권,2025,1
20251,11530540,구로3동,8193128765.0,1122598,13,49,1,3,7010157.0,골목상권,2025,1
20251,11530550,구로4동,1509475057.0,241528,9,11,0,0,7435737.0,골목상권,2025,1
20251,11530560,구로5동,2520460763.0,319359,9,24,1,2,7152402.0,골목상권,2025,1
20251,11530595,가리봉동,704737123.0,92264,5,11,0,0,3104079.0,골목상권,2025,1
20251,11530720,고척1동,1279860310.0,187559,5,16,0,0,4727357.0,골목상권,2025,1
20251,11530730,고척2동,794698930.0,106798,4,12,0,1,5327769.0,골목상권,2025,1
20251,11530740,개봉1동,975238733.0,105450,9,13,2,0,7529512.0,골목상권,2025,1
20251,11530750,개봉2동,311771844.0,46913,4,14,1,0,3929062.0,골목상권,2025,1
20251,11530760,개봉3동,53191008.0,8518,0,9,2,0,4635709.0,골목상권,2025,1
20251,11530770,오류1동,5728790324.0,685021,9,15,0,1,3808676.0,골목상권,2025,1
20251,11530780,오류2동,793212290.0,118525,8,17,0,1,5066575.0,골목상권,2025,1
20251,11530790,수궁동,638113598.0,88242,7,6,0,0,1889667.0,골목상권,2025,1
20251,11545510,가산동,19781569625.0,2982770,25,104,2,5,4896397.0,골목상권,2025,1
20251,11545610,독산1동,4024620433.0,547788,9,35,0,2,5431887.0,골목상권,2025,1
20251,11545620,독산2동,1078056643.0,138316,4,10,0,0,3225001.0,골목상권,2025,1
20251,11545630,독산3동,1179180899.0,150221,3,17,1,0,4275186.0,골목상권,2025,1
20251,11545640,독산4동,1198815913.0,147181,2,8,0,0,3919114.0,골목상권,2025,1
20251,11545670,시흥1동,1878883645.0,242851,3,26,0,3,5468550.0,골목상권,2025,1
20251,11545690,시흥3동,327143725.0,42181,0,4,0,1,1166393.0,골목상권,2025,1
20251,11545700,시흥4동,2049370838.0,262370,1,5,0,0,2181361.0,골목상권,2025,1
20251,11545710,시흥5동,2110711948.0,285569,2,12,0,0,3443204.0,골목상권,2025,1
20251,11560515,영등포본동,1458105589.0,222521,11,17,1,0,6704901.0,골목상권,2025,1
20251,11560535,영등포동,7777452203.0,939141,12,56,1,2,10540190.0,골목상권,2025,1
20251,11560540,여의동,14236522789.0,1752578,38,56,1,6,6401052.0,발달상권,2025,1
20251,11560550,당산1동,3325556926.0,538884,13,23,0,1,7181436.0,골목상권,2025,1
20251,11560560,당산2동,2861998865.0,366319,9,24,2,0,8618016.0,골목상권,2025,1
20251,11560585,도림동,572642222.0,77196,3,8,0,0,5492238.0,골목상권,2025,1
20251,11560605,문래동,5186611655.0,737598,13,21,0,0,9297573.0,골목상권,2025,1
20251,11560610,양평1동,876831243.0,135740,8,10,0,0,5409750.0,골목상권,2025,1
20251,11560620,양평2동,1531611478.0,223243,9,21,0,1,4738464.0,골목상권,2025,1
20251,11560630,신길1동,1841169837.0,280006,10,12,0,0,5667134.0,골목상권,2025,1
20251,11560650,신길3동,825882553.0,106825,4,4,0,0,6477301.0,골목상권,2025,1
20251,11560660,신길4동,198548772.0,27496,4,4,0,0,2602598.0,골목상권,2025,1
20251,11560680,신길6동,979022620.0,151014,6,7,0,1,5935101.0,골목상권,2025,1
20251,11560700,대림1동,1671026445.0,230067,2,9,1,2,4401081.0,골목상권,2025,1
20251,11560710,대림2동,1109059635.0,143458,6,15,1,0,4897418.0,골목상권,2025,1
20251,11560720,대림3동,3310499723.0,423256,12,10,1,3,6766448.0,골목상권,2025,1
20251,11590510,노량진1동,5957080423.0,1158923,5,23,1,2,6205243.0,전통시장,2025,1
20251,11590520,노량진2동,1290006214.0,222221,1,10,0,0,2837039.0,골목상권,2025,1
20251,11590530,상도1동,3519322158.0,497590,9,30,1,1,7896645.0,골목상권,2025,1
20251,11590540,상도2동,676742658.0,103021,5,13,1,1,4803600.0,골목상권,2025,1
20251,11590550,상도3동,581289437.0,79022,3,9,0,1,4741258.0,골목상권,2025,1
20251,11590560,상도4동,837476430.0,80045,0,6,0,0,5656231.0,골목상권,2025,1
20251,11590605,흑석동,2733276679.0,345808,8,11,1,0,5668175.0,골목상권,2025,1
20251,11590620,사당1동,1519396788.0,234382,4,20,0,0,7014960.0,골목상권,2025,1
20251,11590630,사당2동,1696425846.0,190051,5,10,0,0,7423649.0,골목상권,2025,1
20251,11590640,사당3동,322221187.0,47018,1,8,0,0,5371972.0,골목상권,2025,1
20251,11590650,사당4동,503474161.0,71482,0,8,0,0,3883115.0,전통시장,2025,1
20251,11590660,대방동,2491515319.0,302041,6,23,0,0,7516083.0,골목상권,2025,1
20251,11590670,신대방1동,2919134145.0,273026,1,12,0,1,3617755.0,골목상권,2025,1
20251,11590680,신대방2동,3210248304.0,440811,5,20,0,0,5263265.0,골목상권,2025,1
20251,11620525,보라매동,712179269.0,107185,5,13,1,1,3571382.0,골목상권,2025,1
20251,11620565,성현동,1089636528.0,152047,3,7,2,1,4381134.0,골목상권,2025,1
20251,11620575,행운동,1041227598.0,170219,4,14,0,2,6962577.0,골목상권,2025,1
20251,11620585,낙성대동,1540277817.0,267111,3,24,0,0,5842973.0,골목상권,2025,1
20251,11620595,청룡동,6334623129.0,633106,6,31,0,2,10873988.0,골목상권,2025,1
20251,11620605,은천동,2348893360.0,300430,4,10,1,1,8520499.0,골목상권,2025,1
20251,11620615,중앙동,1739376777.0,258420,6,11,1,0,5392313.0,골목상권,2025,1
20251,11620625,인헌동,2324930760.0,301726,6,13,2,0,6083958.0,골목상권,2025,1
20251,11620630,남현동,2557794026.0,337050,5,11,0,0,4405557.0,골목상권,2025,1
20251,11620645,서원동,4653623104.0,530550,7,19,0,0,5364335.0,골목상권,2025,1
20251,11620655,신원동,782572182.0,110055,2,6,0,0,6095112.0,골목상권,2025,1
20251,11620665,서림동,1612281573.0,233587,8,16,0,0,5156657.0,골목상권,2025,1
20251,11620685,신사동,2572326729.0,367668,5,24,2,0,7432118.0,골목상권,2025,1
20251,11620695,신림동,5887632328.0,730422,6,22,1,0,9993104.0,골목상권,2025,1
20251,11620725,조원동,1418826521.0,203262,3,17,0,0,7687284.0,골목상권,2025,1
20251,11620735,대학동,2409249971.0,357179,8,22,2,2,6255689.0,골목상권,2025,1
20251,11620765,미성동,1093310262.0,108406,4,9,1,3,5358757.0,골목상권,2025,1
20251,11620775,난곡동,1607922087.0,201180,7,9,0,2,5740137.0,골목상권,2025,1
20251,11650510,서초1동,2386601750.0,425570,6,27,1,2,7592346.0,골목상권,2025,1
20251,11650520,서초2동,6236162520.0,935509,9,34,1,1,6748748.0,골목상권,2025,1
20251,11650530,서초3동,10215100910.0,1573235,22,47,0,1,12074292.0,발달상권,2025,1
20251,11650531,서초4동,4095821841.0,685783,12,23,0,0,6363986.0,,2025,1
20251,11650540,잠원동,3474778200.0,481469,7,15,0,0,6215665.0,발달상권,2025,1
20251,11650560,반포1동,2023015112.0,312478,3,13,0,0,6812782.0,발달상권,2025,1
20251,11650570,반포2동,848536745.0,134758,3,4,1,1,1762184.0,,2025,1
20251,11650580,반포3동,509228985.0,100219,2,6,0,0,3339273.0,,2025,1
20251,11650581,반포4동,1654342285.0,288783,8,41,0,0,5472634.0,골목상권,2025,1
20251,11650590,방배본동,1142646445.0,179979,4,15,1,1,4733101.0,골목상권,2025,1
20251,11650600,방배1동,1680092781.0,223104,4,13,1,1,4356245.0,골목상권,2025,1
20251,11650610,방배2동,1160453237.0,186211,9,15,0,0,4539414.0,골목상권,2025,1
20251,11650620,방배3동,1013567961.0,166950,5,8,0,0,3385097.0,골목상권,2025,1
20251,11650621,방배4동,2039532267.0,285899,6,12,0,0,6253360.0,골목상권,2025,1
20251,11650651,양재1동,2925071389.0,436758,8,31,0,1,8398928.0,골목상권,2025,1
20251,11650652,양재2동,3802774406.0,519304,13,20,1,0,5710184.0,골목상권,2025,1
20251,11650660,내곡동,194242833.0,26430,5,6,0,0,1874838.0,골목상권,2025,1
20251,11680510,신사동,5202429233.0,578703,8,27,1,1,6531524.0,골목상권,2025,1
20251,11680521,논현1동,9063168896.0,1258428,20,38,0,2,9752622.0,골목상권,2025,1
20251,11680531,논현2동,9137913223.0,1174748,16,42,1,4,11820073.0,골목상권,2025,1
20251,11680545,압구정동,3852518434.0,524779,7,31,0,1,7516652.0,발달상권,2025,1
20251,11680565,청담동,7562991953.0,952116,17,42,2,3,8680956.0,골목상권,2025,1
20251,11680580,삼성1동,8865449337.0,877117,17,40,1,2,4679313.0,골목상권,2025,1
20251,11680590,삼성2동,6210722049.0,842790,16,37,4,3,8882682.0,골목상권,2025,1
20251,11680600,대치1동,3681281396.0,516907,6,14,0,0,4588549.0,발달상권,2025,1
20251,11680610,대치2동,5583955465.0,999426,15,29,0,0,6579513.0,발달상권,2025,1
20251,11680630,대치4동,14120909074.0,2148482,22,35,1,0,10634846.0,발달상권,2025,1
20251,11680640,역삼1동,27119278656.0,3755126,43,98,2,4,20637783.0,골목상권,2025,1
20251,11680650,역삼2동,7390444601.0,1192168,15,32,0,1,12157363.0,골목상권,2025,1
20251,11680655,도곡1동,4184926264.0,664445,7,20,0,0,8393182.0,골목상권,2025,1
20251,11680656,도곡2동,2286848363.0,302675,9,11,0,0,3981389.0,골목상권,2025,1
20251,11680670,개포2동,827964941.0,102367,7,9,0,0,2188614.0,골목상권,2025,1
20251,11680690,개포4동,1666604415.0,239785,6,11,0,0,3351285.0,골목상권,2025,1
20251,11680700,세곡동,2625647696.0,328143,7,16,0,1,3537658.0,골목상권,2025,1
20251,11680720,일원본동,5944927962.0,1104348,5,13,0,0,2457884.0,,2025,1
20251,11680730,일원1동,1154551463.0,164016,1,9,0,0,2507700.0,골목상권,2025,1
20251,11680740,일원2동,1309488761.0,183327,1,6,0,0,1328210.0,,2025,1
20251,11680750,수서동,7992313710.0,1689367,6,9,0,0,2223931.0,발달상권,2025,1
20251,11710510,풍납1동,255229181.0,34168,2,4,0,1,4457779.0,골목상권,2025,1
20251,11710520,풍납2동,1264257782.0,177383,7,8,0,1,4976049.0,,2025,1
20251,11710531,거여1동,622782266.0,84665,2,8,0,0,3373504.0,골목상권,2025,1
20251,11710532,거여2동,1028544323.0,144782,2,11,0,0,3678057.0,골목상권,2025,1
20251,11710540,마천1동,392629804.0,57617,7,8,0,1,3233268.0,골목상권,2025,1
20251,11710550,마천2동,1005780451.0,133639,5,11,0,0,4900846.0,골목상권,2025,1
20251,11710561,방이1동,1167514218.0,192517,6,13,1,0,3685633.0,골목상권,2025,1
20251,11710562,방이2동,7624670722.0,1004049,15,27,1,0,6254962.0,골목상권,2025,1
20251,11710566,오륜동,908308506.0,184169,4,8,0,0,763523.0,,2025,1
20251,11710570,오금동,1620442231.0,230688,8,21,1,1,9884400.0,골목상권,2025,1
20251,11710580,송파1동,2597938024.0,373790,12,27,0,1,5974916.0,골목상권,2025,1
20251,11710590,송파2동,1025754802.0,151537,9,5,0,2,3109692.0,골목상권,2025,1
20251,11710600,석촌동,2742037307.0,336175,10,24,0,2,6660172.0,골목상권,2025,1
20251,11710610,삼전동,2825249089.0,398734,11,18,0,0,6320203.0,골목상권,2025,1
20251,11710620,가락본동,4715948968.0,593977,12,28,0,1,8436105.0,발달상권,2025,1
20251,11710631,가락1동,916788092.0,143720,1,5,0,0,786976.0,발달상권,2025,1
20251,11710632,가락2동,1855311859.0,276377,4,15,0,0,6143164.0,골목상권,2025,1
20251,11710641,문정1동,2939183643.0,414212,4,14,0,1,4225249.0,골목상권,2025,1
20251,11710642,문정2동,7958553367.0,1061163,22,45,1,2,2723254.0,발달상권,2025,1
20251,11710646,장지동,1161811078.0,159944,5,15,1,1,7570371.0,골목상권,2025,1
20251,11710647,위례동,247697197.0,36139,5,14,1,1,3215483.0,,2025,1
20251,11710650,잠실본동,6250832532.0,843568,15,33,0,0,8029149.0,골목상권,2025,1
20251,11710670,잠실2동,595980906.0,108590,3,3,2,2,2177996.0,,2025,1
20251,11710680,잠실3동,1855934242.0,301468,9,11,1,0,3785707.0,,2025,1
20251,11710690,잠실4동,1544250820.0,224751,1,5,0,0,2217013.0,골목상권,2025,1
20251,11710710,잠실6동,4915709131.0,637994,8,22,0,0,2314231.0,발달상권,2025,1
20251,11740515,강일동,836372908.0,130809,13,19,0,0,3701358.0,골목상권,2025,1
20251,11740520,상일동,785029328.0,112146,4,9,0,0,3442510.0,골목상권,2025,1
20251,11740530,명일1동,2000916899.0,315415,4,11,0,0,4850370.0,골목상권,2025,1
20251,11740540,명일2동,1549235402.0,218940,5,13,0,0,2165237.0,골목상권,2025,1
20251,11740550,고덕1동,1052808255.0,147810,1,8,0,1,3627089.0,골목상권,2025,1
20251,11740560,고덕2동,1412640652.0,129677,5,15,0,0,2109036.0,골목상권,2025,1
20251,11740570,암사1동,2571668366.0,280665,7,16,0,1,8884521.0,골목상권,2025,1
20251,11740580,암사2동,866766974.0,132020,4,8,0,1,2351791.0,골목상권,2025,1
20251,11740590,암사3동,99872550.0,15216,0,3,0,0,1486043.0,,2025,1
20251,11740600,천호1동,1448089208.0,185892,3,16,1,3,10636603.0,골목상권,2025,1
20251,11740610,천호2동,3819878674.0,498423,14,35,2,1,11117687.0,골목상권,2025,1
20251,11740620,천호3동,2579475747.0,358094,6,17,0,0,7484127.0,골목상권,2025,1
20251,11740640,성내1동,1523965785.0,178208,4,14,0,0,5650885.0,골목상권,2025,1
20251,11740650,성내2동,5335307736.0,717194,4,15,1,0,8506868.0,골목상권,2025,1
20251,11740660,성내3동,2693978201.0,356644,5,18,0,1,6753807.0,골목상권,2025,1
20251,11740685,길동,5077948040.0,712014,12,30,2,3,18457501.0,골목상권,2025,1
20251,11740690,둔촌1동,212618063.0,26823,1,3,3,0,23239.0,,2025,1
20251,11740700,둔촌2동,2043130468.0,285232,6,13,0,1,6940288.0,골목상권,2025,1
20252,11110515,청운효자동,1074308701.0,173717,3,8,2,1,3549035.0,골목상권,2025,2
20252,11110530,사직동,4726124662.0,741312,4,27,1,1,4099841.0,골목상권,2025,2
20252,11110540,삼청동,683270823.0,138363,1,8,0,0,1020583.0,발달상권,2025,2
20252,11110550,부암동,856155781.0,153086,4,7,0,0,931763.0,골목상권,2025,2
20252,11110560,평창동,582111853.0,78583,2,12,0,1,904147.0,골목상권,2025,2
20252,11110570,무악동,810608667.0,144005,0,4,0,0,1779593.0,골목상권,2025,2
20252,11110580,교남동,398303583.0,51020,5,13,0,0,4167907.0,골목상권,2025,2
20252,11110600,가회동,872904544.0,131187,1,4,0,0,1244131.0,골목상권,2025,2
20252,11110615,종로1?2?3?4가동,11884783721.0,1852304,24,75,3,1,14129208.0,발달상권,2025,2
20252,11110630,종로5?6가동,3008937519.0,481346,4,17,0,1,5238510.0,전통시장,2025,2
20252,11110640,이화동,4597886331.0,751087,4,17,0,0,4841942.0,골목상권,2025,2
20252,11110650,혜화동,2737008247.0,322175,7,22,0,0,9403241.0,골목상권,2025,2
20252,11110670,창신1동,907860543.0,147141,1,11,1,0,2894717.0,전통시장,2025,2
20252,11110690,창신3동,133890022.0,16880,0,3,0,0,934584.0,골목상권,2025,2
20252,11110700,숭인1동,276434988.0,44696,4,2,0,0,2283555.0,골목상권,2025,2
20252,11110710,숭인2동,3003703330.0,340536,3,14,0,0,5360471.0,골목상권,2025,2
20252,11140520,소공동,6345783689.0,1063633,10,36,1,3,2572626.0,발달상권,2025,2
20252,11140540,회현동,8165180462.0,1288152,21,27,2,0,4472620.0,전통시장,2025,2
20252,11140550,명동,16668442600.0,2389566,29,77,3,0,5614655.0,발달상권,2025,2
20252,11140570,필동,3383334462.0,762283,4,18,0,0,2644573.0,골목상권,2025,2
20252,11140580,장충동,1087216432.0,186863,2,6,0,0,2159571.0,골목상권,2025,2
20252,11140590,광희동,8332506907.0,1293502,9,38,0,1,6517843.0,발달상권,2025,2
20252,11140605,을지로동,5469715383.0,882680,6,22,1,0,4822187.0,전통시장,2025,2
20252,11140615,신당동,3283005619.0,398786,6,14,0,0,5429827.0,전통시장,2025,2
20252,11140625,다산동,1535932240.0,218745,0,14,0,0,4263410.0,골목상권,2025,2
20252,11140635,약수동,1107581075.0,179101,2,3,0,2,1854990.0,골목상권,2025,2
20252,11140645,청구동,696984442.0,104526,1,3,0,0,2816904.0,골목상권,2025,2
20252,11140650,신당5동,345997261.0,45508,1,4,0,0,3228110.0,골목상권,2025,2
20252,11140665,동화동,1505480631.0,239589,3,6,0,0,3491626.0,전통시장,2025,2
20252,11140670,황학동,1090955449.0,150428,1,12,1,0,5863751.0,전통시장,2025,2
20252,11140680,중림동,790179169.0,127710,1,10,0,0,1968294.0,골목상권,2025,2
20252,11170510,후암동,1242657887.0,213917,3,8,0,1,3887531.0,골목상권,2025,2
20252,11170520,용산2가동,1586766799.0,243869,4,12,0,0,4894044.0,골목상권,2025,2
20252,11170530,남영동,2234075546.0,187603,12,21,1,1,2019412.0,골목상권,2025,2
20252,11170555,청파동,3064511701.0,498624,3,18,1,2,7609923.0,골목상권,2025,2
20252,11170560,원효로1동,1670155001.0,233995,8,11,1,1,5018335.0,골목상권,2025,2
20252,11170570,원효로2동,1593529676.0,224351,4,10,0,1,3633609.0,골목상권,2025,2
20252,11170580,효창동,118924409.0,17335,2,3,0,0,3772522.0,골목상권,2025,2
20252,11170590,용문동,563300271.0,82474,2,7,0,0,2311046.0,골목상권,2025,2
20252,11170625,한강로동,2840642965.0,446786,14,39,0,0,5518689.0,골목상권,2025,2
20252,11170630,이촌1동,639256609.0,95174,4,7,0,0,4535257.0,골목상권,2025,2
20252,11170640,이촌2동,273966404.0,34098,1,2,0,0,1459822.0,골목상권,2025,2
20252,11170650,이태원1동,5717534368.0,853271,7,19,1,0,2483019.0,골목상권,2025,2
20252,11170660,이태원2동,1664731437.0,211107,4,7,0,0,2809213.0,골목상권,2025,2
20252,11170685,한남동,3413998040.0,527832,4,20,1,0,4291192.0,골목상권,2025,2
20252,11170690,서빙고동,556118763.0,70861,9,4,0,0,1688340.0,골목상권,2025,2
20252,11170700,보광동,270121584.0,35813,1,8,0,0,2508267.0,골목상권,2025,2
20252,11200520,왕십리2동,836306351.0,128060,1,9,0,0,4358103.0,골목상권,2025,2
20252,11200535,왕십리도선동,2673969244.0,395275,10,19,0,0,5465586.0,골목상권,2025,2
20252,11200540,마장동,1901970707.0,260573,3,13,0,0,4876867.0,골목상권,2025,2
20252,11200550,사근동,6923502610.0,1629168,12,22,0,0,4460944.0,골목상권,2025,2
20252,11200560,행당1동,1490539142.0,279277,8,18,0,0,5913700.0,골목상권,2025,2
20252,11200570,행당2동,911937431.0,146850,1,5,0,0,4677789.0,,2025,2
20252,11200590,금호1가동,418985642.0,54323,2,4,0,0,3209351.0,골목상권,2025,2
20252,11200615,금호2?3가동,897332912.0,120684,8,9,0,0,5552003.0,골목상권,2025,2
