기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,총_유동인구_수,주요_상권유형,연도,분기
20244,11470640,신정3동,1323470580.0,223531,5,7283340,골목상권,2024,4
20244,11470650,신정4동,3972494624.0,561022,15,10965882,골목상권,2024,4
20244,11470670,신정6동,304252559.0,54647,7,1982373,미분류,2024,4
20244,11470680,신정7동,3263050373.0,419483,2,3003315,골목상권,2024,4
20244,11500510,염창동,4621772172.0,569408,12,8393526,골목상권,2024,4
20244,11500520,등촌1동,6432658996.0,947464,4,5057026,골목상권,2024,4
20244,11500530,등촌2동,398506464.0,58494,4,3570669,골목상권,2024,4
20244,11500535,등촌3동,2382200711.0,351872,9,7126061,골목상권,2024,4
20244,11500540,화곡1동,11133024440.0,1374213,13,16116876,골목상권,2024,4
20244,11500550,화곡2동,761781973.0,94586,1,3318244,골목상권,2024,4
20244,11500560,화곡3동,552367616.0,82208,3,3849352,골목상권,2024,4
20244,11500570,화곡4동,1963486718.0,253651,3,4633962,골목상권,2024,4
20244,11500590,화곡본동,1406650241.0,190919,10,7841089,골목상권,2024,4
20244,11500591,화곡6동,4417337429.0,535687,10,5421443,골목상권,2024,4
20244,11500593,화곡8동,1128969622.0,143525,5,8884684,골목상권,2024,4
20244,11500603,가양1동,9106388635.0,1270604,20,3191124,골목상권,2024,4
20244,11500604,가양2동,2506374118.0,374904,2,2164812,미분류,2024,4
20244,11500605,가양3동,323693339.0,48852,4,1886691,골목상권,2024,4
20244,11500611,발산1동,1661707318.0,252415,6,5422209,골목상권,2024,4
20244,11500615,우장산동,3747257889.0,519982,12,6854127,골목상권,2024,4
20244,11500620,공항동,2001392288.0,236602,13,5454935,골목상권,2024,4
20244,11500630,방화1동,4814570692.0,690874,11,7359571,골목상권,2024,4
20244,11500640,방화2동,2529139059.0,232626,10,4712039,골목상권,2024,4
20244,11500641,방화3동,1123218610.0,174991,5,2416606,골목상권,2024,4
20244,11530510,신도림동,1285856078.0,232003,14,6181456,골목상권,2024,4
20244,11530520,구로1동,494215815.0,56455,4,1888611,미분류,2024,4
20244,11530530,구로2동,1406187414.0,195167,10,9326858,골목상권,2024,4
20244,11530540,구로3동,8984244068.0,1260793,13,6819189,골목상권,2024,4
20244,11530550,구로4동,1627047523.0,267734,9,7137723,골목상권,2024,4
20244,11530560,구로5동,2963124402.0,383442,9,7235002,골목상권,2024,4
20244,11530595,가리봉동,754999018.0,103521,5,3115724,골목상권,2024,4
20244,11530720,고척1동,1394737469.0,229891,5,4694663,골목상권,2024,4
20244,11530730,고척2동,852978537.0,117116,4,5224460,골목상권,2024,4
20244,11530740,개봉1동,1122646552.0,122022,7,7349252,골목상권,2024,4
20244,11530750,개봉2동,302857632.0,48961,4,4074296,골목상권,2024,4
20244,11530760,개봉3동,56098183.0,11358,0,4566110,골목상권,2024,4
20244,11530770,오류1동,6244358289.0,756780,10,3932768,골목상권,2024,4
20244,11530780,오류2동,900005559.0,135463,9,4997333,골목상권,2024,4
20244,11530790,수궁동,650127885.0,94538,7,1794890,골목상권,2024,4
20244,11545510,가산동,22525200661.0,3443602,25,5013838,골목상권,2024,4
20244,11545610,독산1동,4615575150.0,643726,9,5259394,골목상권,2024,4
20244,11545620,독산2동,1241219143.0,157057,4,3169578,골목상권,2024,4
20244,11545630,독산3동,1341243288.0,176343,3,4509949,골목상권,2024,4
20244,11545640,독산4동,1275033157.0,161856,2,3734632,골목상권,2024,4
20244,11545670,시흥1동,2150105604.0,283503,6,5437600,골목상권,2024,4
20244,11545690,시흥3동,357984505.0,47962,1,1173893,골목상권,2024,4
20244,11545700,시흥4동,2152900572.0,280091,1,2144078,골목상권,2024,4
20244,11545710,시흥5동,2360861574.0,333441,2,3410051,골목상권,2024,4
20244,11560515,영등포본동,1474679592.0,245215,11,6783305,골목상권,2024,4
20244,11560535,영등포동,8194332912.0,1034615,13,10763247,골목상권,2024,4
20244,11560540,여의동,18191938351.0,2215898,40,6729093,발달상권,2024,4
20244,11560550,당산1동,3648377786.0,607233,14,7047633,골목상권,2024,4
20244,11560560,당산2동,3038298773.0,426892,9,8705316,골목상권,2024,4
20244,11560585,도림동,643998722.0,88277,3,5468245,골목상권,2024,4
20244,11560605,문래동,5645115520.0,846845,13,9414441,골목상권,2024,4
20244,11560610,양평1동,936265404.0,150397,8,5386179,골목상권,2024,4
20244,11560620,양평2동,1742967937.0,266162,9,4811862,골목상권,2024,4
20244,11560630,신길1동,1978988970.0,306521,10,5610311,골목상권,2024,4
20244,11560650,신길3동,938894848.0,119803,4,6333907,골목상권,2024,4
20244,11560660,신길4동,220400502.0,30151,4,2517587,골목상권,2024,4
20244,11560680,신길6동,1225205970.0,197638,7,5835038,골목상권,2024,4
20244,11560700,대림1동,1793479444.0,261381,2,4322159,골목상권,2024,4
20244,11560710,대림2동,1317210181.0,165601,6,4838107,골목상권,2024,4
20244,11560720,대림3동,3555895950.0,473837,12,6732227,골목상권,2024,4
20244,11590510,노량진1동,6422261419.0,1236850,5,6295427,전통시장,2024,4
20244,11590520,노량진2동,2055584569.0,362776,1,3002307,골목상권,2024,4
20244,11590530,상도1동,4067138824.0,606674,10,8051070,골목상권,2024,4
20244,11590540,상도2동,742403717.0,119728,5,4840113,골목상권,2024,4
20244,11590550,상도3동,586183484.0,85087,3,4674040,골목상권,2024,4
20244,11590560,상도4동,827463989.0,89159,0,5601489,골목상권,2024,4
20244,11590605,흑석동,3254503950.0,435182,8,6157335,골목상권,2024,4
20244,11590620,사당1동,1622645174.0,257180,4,6658108,골목상권,2024,4
20244,11590630,사당2동,1929545172.0,217799,5,7558799,골목상권,2024,4
20244,11590640,사당3동,316209795.0,48592,1,5324943,골목상권,2024,4
20244,11590650,사당4동,501020409.0,74398,0,3973444,전통시장,2024,4
20244,11590660,대방동,2786518853.0,355455,6,7420454,골목상권,2024,4
20244,11590670,신대방1동,3220569606.0,313931,2,3600333,골목상권,2024,4
20244,11590680,신대방2동,3691684402.0,512802,5,5217435,골목상권,2024,4
20244,11620525,보라매동,738019835.0,119468,5,3528957,골목상권,2024,4
20244,11620565,성현동,1257878663.0,184438,3,4171103,골목상권,2024,4
20244,11620575,행운동,1400354730.0,237435,4,7097776,골목상권,2024,4
20244,11620585,낙성대동,1745477861.0,308934,3,6067475,골목상권,2024,4
20244,11620595,청룡동,7162635389.0,729135,6,10849912,골목상권,2024,4
20244,11620605,은천동,2540368260.0,337365,4,8382716,골목상권,2024,4
20244,11620615,중앙동,1938490814.0,296684,5,5400796,골목상권,2024,4
20244,11620625,인헌동,2402174391.0,323510,5,6054479,골목상권,2024,4
20244,11620630,남현동,2836987763.0,381722,5,4460757,골목상권,2024,4
20244,11620645,서원동,5139842286.0,570433,7,5445153,골목상권,2024,4
20244,11620655,신원동,851590724.0,123431,2,6061297,골목상권,2024,4
20244,11620665,서림동,1694448559.0,251647,8,5108418,골목상권,2024,4
20244,11620685,신사동,2797991585.0,414850,5,7426606,골목상권,2024,4
20244,11620695,신림동,6395952842.0,820931,6,9939231,골목상권,2024,4
20244,11620725,조원동,1523876081.0,221553,3,7590687,골목상권,2024,4
20244,11620735,대학동,2757540098.0,416243,8,6174888,골목상권,2024,4
20244,11620765,미성동,1182113724.0,136618,3,5219036,골목상권,2024,4
20244,11620775,난곡동,1741053956.0,224089,9,5676991,골목상권,2024,4
20244,11650510,서초1동,2827227292.0,517687,6,7677901,골목상권,2024,4
20244,11650520,서초2동,6829963397.0,1049637,8,6916415,골목상권,2024,4
20244,11650530,서초3동,11384888696.0,1795325,22,12161523,발달상권,2024,4
20244,11650531,서초4동,4534020878.0,778043,12,6470190,미분류,2024,4
20244,11650540,잠원동,3798503695.0,553952,7,6274053,발달상권,2024,4
20244,11650560,반포1동,2288388594.0,378005,3,6803734,발달상권,2024,4
20244,11650570,반포2동,1456528291.0,216368,3,1823776,미분류,2024,4
20244,11650580,반포3동,558395058.0,110526,2,3473949,미분류,2024,4
20244,11650581,반포4동,1811949443.0,313031,8,5520357,골목상권,2024,4
20244,11650590,방배본동,1212702337.0,192937,5,4676868,골목상권,2024,4
20244,11650600,방배1동,1911747348.0,262891,4,4407367,골목상권,2024,4
20244,11650610,방배2동,1280285029.0,207559,9,4703151,골목상권,2024,4
20244,11650620,방배3동,1277096538.0,211180,5,3440637,골목상권,2024,4
20244,11650621,방배4동,2235555812.0,321071,6,6248929,골목상권,2024,4
20244,11650651,양재1동,3262524025.0,501185,8,8479727,골목상권,2024,4
20244,11650652,양재2동,4854458987.0,666812,13,5762853,골목상권,2024,4
20244,11650660,내곡동,228847490.0,31295,5,1868280,골목상권,2024,4
20244,11680510,신사동,5843721950.0,679268,8,6754835,골목상권,2024,4
20244,11680521,논현1동,9306985368.0,1365929,22,9719047,골목상권,2024,4
20244,11680531,논현2동,10413070368.0,1356447,16,11959099,골목상권,2024,4
20244,11680545,압구정동,4629178752.0,660035,7,7653846,발달상권,2024,4
20244,11680565,청담동,8534276544.0,1096582,16,8941227,골목상권,2024,4
20244,11680580,삼성1동,9298164706.0,982909,18,4710934,관광특구,2024,4
20244,11680590,삼성2동,7310266929.0,1020995,15,9037134,골목상권,2024,4
20244,11680600,대치1동,3352318084.0,509368,6,4444153,발달상권,2024,4
20244,11680610,대치2동,6035620903.0,1110213,15,6212447,발달상권,2024,4
20244,11680630,대치4동,15213588942.0,2289582,22,10298784,발달상권,2024,4
20244,11680640,역삼1동,29680375192.0,4191197,44,20368338,골목상권,2024,4
20244,11680650,역삼2동,8222242692.0,1342065,16,12125350,골목상권,2024,4
20244,11680655,도곡1동,4563573012.0,741288,7,8054766,골목상권,2024,4
20244,11680656,도곡2동,2629465673.0,351887,9,3962722,골목상권,2024,4
20244,11680670,개포2동,906358575.0,118444,7,2194161,골목상권,2024,4
20244,11680690,개포4동,1788982611.0,259975,6,3374242,골목상권,2024,4
20244,11680700,세곡동,2865187457.0,368121,8,3535553,골목상권,2024,4
20244,11680720,일원본동,6094962732.0,1153206,5,2438645,미분류,2024,4
20244,11680730,일원1동,1288924287.0,186586,1,2573034,골목상권,2024,4
20244,11680740,일원2동,1418535810.0,206288,1,1380291,미분류,2024,4
20244,11680750,수서동,8887483853.0,1882229,6,2244274,발달상권,2024,4
20244,11710510,풍납1동,455738778.0,62902,3,4741152,골목상권,2024,4
20244,11710520,풍납2동,1383265929.0,197484,7,4933329,미분류,2024,4
20244,11710531,거여1동,699500396.0,99223,2,3325039,골목상권,2024,4
20244,11710532,거여2동,1053259293.0,155466,2,3601237,골목상권,2024,4
20244,11710540,마천1동,592273656.0,87233,7,3306419,골목상권,2024,4
20244,11710550,마천2동,1144283151.0,153667,5,4871883,골목상권,2024,4
20244,11710561,방이1동,1311968195.0,228984,6,3543175,골목상권,2024,4
20244,11710562,방이2동,8466919432.0,1150331,15,6402445,관광특구,2024,4
20244,11710566,오륜동,1143405166.0,231019,4,701628,미분류,2024,4
20244,11710570,오금동,1772010512.0,251740,9,9846199,골목상권,2024,4
20244,11710580,송파1동,3008066387.0,450716,13,6082497,골목상권,2024,4
20244,11710590,송파2동,1169037221.0,182591,9,3149044,골목상권,2024,4
20244,11710600,석촌동,3037377895.0,389182,10,6722225,골목상권,2024,4
20244,11710610,삼전동,3040477152.0,447864,11,6262320,골목상권,2024,4
20244,11710620,가락본동,5362503719.0,671873,12,8452301,발달상권,2024,4
20244,11710631,가락1동,1224732677.0,190308,1,786269,발달상권,2024,4
20244,11710632,가락2동,2110059865.0,320281,4,6139814,골목상권,2024,4
20244,11710641,문정1동,3245600696.0,478800,4,4159107,골목상권,2024,4
20244,11710642,문정2동,8555360751.0,1171819,22,2771583,발달상권,2024,4
20244,11710646,장지동,1242691114.0,176845,5,7691981,골목상권,2024,4
20244,11710647,위례동,265049506.0,40979,5,3195352,미분류,2024,4
20244,11710650,잠실본동,6969306257.0,963973,15,8318624,골목상권,2024,4
20244,11710670,잠실2동,605029770.0,108351,2,2188144,미분류,2024,4
20244,11710680,잠실3동,1853700958.0,332527,9,3783765,미분류,2024,4
20244,11710690,잠실4동,1668742911.0,260797,1,2274963,골목상권,2024,4
20244,11710710,잠실6동,4807456927.0,709127,8,2393418,발달상권,2024,4
20244,11740515,강일동,973163465.0,153771,13,3794253,골목상권,2024,4
20244,11740520,상일동,819448893.0,119847,4,3404948,골목상권,2024,4
20244,11740530,명일1동,2197338641.0,354812,4,4868734,골목상권,2024,4
20244,11740540,명일2동,1671387169.0,231464,5,2128834,골목상권,2024,4
20244,11740550,고덕1동,1166745890.0,169112,2,3742773,골목상권,2024,4
20244,11740560,고덕2동,1540009418.0,149935,5,2151832,골목상권,2024,4
20244,11740570,암사1동,2529700011.0,307256,8,8738334,골목상권,2024,4
20244,11740580,암사2동,924986179.0,141052,5,2354087,골목상권,2024,4
20244,11740590,암사3동,123417959.0,18589,0,1525729,미분류,2024,4
20244,11740600,천호1동,1726988375.0,227607,4,10570083,골목상권,2024,4
20244,11740610,천호2동,4414616481.0,582610,14,11197776,골목상권,2024,4
20244,11740620,천호3동,2869589225.0,404917,6,7473840,골목상권,2024,4
20244,11740640,성내1동,1803935737.0,214083,4,5736284,골목상권,2024,4
20244,11740650,성내2동,5778656776.0,799863,4,8428419,골목상권,2024,4
20244,11740660,성내3동,2975633627.0,408435,5,6657677,골목상권,2024,4
20244,11740685,길동,5532143562.0,798119,14,17701811,골목상권,2024,4
20244,11740700,둔촌2동,2196524700.0,314909,7,6665385,골목상권,2024,4
20251,11110515,청운효자동,979543491.0,145353,2,3322244,골목상권,2025,1
20251,11110530,사직동,4046785046.0,617340,3,3978820,골목상권,2025,1
20251,11110540,삼청동,479984161.0,91210,1,948998,발달상권,2025,1
20251,11110550,부암동,605666341.0,93546,4,902967,골목상권,2025,1
20251,11110560,평창동,508465452.0,64644,3,901766,골목상권,2025,1
20251,11110570,무악동,725109343.0,120151,0,1725058,골목상권,2025,1
20251,11110580,교남동,452006774.0,62548,5,4219937,골목상권,2025,1
20251,11110600,가회동,754221286.0,110358,1,1222404,골목상권,2025,1
20251,11110615,종로1·2·3·4가동,10114049170.0,1508544,24,13650465,관광특구,2025,1
20251,11110630,종로5·6가동,2722293379.0,418506,4,4952892,전통시장,2025,1
20251,11110640,이화동,4245310787.0,653941,4,4574168,골목상권,2025,1
20251,11110650,혜화동,2367109336.0,278580,7,8475034,골목상권,2025,1
20251,11110670,창신1동,864240905.0,129335,0,2729728,전통시장,2025,1
20251,11110690,창신3동,107225155.0,14266,0,947256,골목상권,2025,1
20251,11110700,숭인1동,266171772.0,37200,4,2278647,골목상권,2025,1
20251,11110710,숭인2동,2956515611.0,310319,3,5496846,골목상권,2025,1
20251,11140520,소공동,6113276542.0,974404,12,2518864,관광특구,2025,1
20251,11140540,회현동,7428471439.0,1115504,21,4372857,전통시장,2025,1
20251,11140550,명동,15078091967.0,2144327,28,5596335,발달상권,2025,1
20251,11140570,필동,2337854835.0,476146,4,2431879,골목상권,2025,1
20251,11140580,장충동,1045674862.0,165283,2,2014597,골목상권,2025,1
20251,11140590,광희동,7549866824.0,1141831,9,6312868,관광특구,2025,1
20251,11140605,을지로동,4985034390.0,770882,6,4679139,전통시장,2025,1
20251,11140615,신당동,2944050631.0,346773,6,5270807,전통시장,2025,1
20251,11140625,다산동,1645531588.0,197566,0,4170031,골목상권,2025,1
20251,11140635,약수동,1047082130.0,157472,3,1911171,골목상권,2025,1
20251,11140645,청구동,674057780.0,98341,1,3094257,골목상권,2025,1
20251,11140650,신당5동,304787936.0,40194,1,3291975,골목상권,2025,1
20251,11140665,동화동,1446364877.0,216473,3,3540342,전통시장,2025,1
20251,11140670,황학동,1002323133.0,131796,1,5930183,전통시장,2025,1
20251,11140680,중림동,664887049.0,105743,1,1994734,골목상권,2025,1
20251,11170510,후암동,1047727817.0,163611,4,3950206,골목상권,2025,1
20251,11170520,용산2가동,1240383982.0,183911,4,4654921,골목상권,2025,1
20251,11170530,남영동,2170965488.0,173519,11,2035223,골목상권,2025,1
20251,11170555,청파동,2671865682.0,397793,4,7508006,골목상권,2025,1
20251,11170560,원효로1동,1522685292.0,206979,8,5005893,골목상권,2025,1
20251,11170570,원효로2동,1498170496.0,199467,4,3772138,골목상권,2025,1
20251,11170580,효창동,95827361.0,13303,2,3741020,골목상권,2025,1
20251,11170590,용문동,515379862.0,73461,2,2438921,골목상권,2025,1
20251,11170625,한강로동,2669637423.0,409193,14,5623799,골목상권,2025,1
20251,11170630,이촌1동,478651889.0,64496,4,4525395,골목상권,2025,1
20251,11170640,이촌2동,234559250.0,28755,1,1509320,골목상권,2025,1
20251,11170650,이태원1동,4771367237.0,687510,6,2450278,관광특구,2025,1
20251,11170660,이태원2동,1489539786.0,177757,4,2796648,골목상권,2025,1
20251,11170685,한남동,2801833197.0,432160,4,4489139,골목상권,2025,1
20251,11170690,서빙고동,493832169.0,59495,9,1718079,골목상권,2025,1
20251,11170700,보광동,257498911.0,30885,1,2559323,골목상권,2025,1
20251,11200520,왕십리2동,718894684.0,104337,1,4360022,골목상권,2025,1
20251,11200535,왕십리도선동,2464546177.0,348335,10,5508931,골목상권,2025,1
20251,11200540,마장동,1682066864.0,231260,3,4981711,골목상권,2025,1
20251,11200550,사근동,3438494445.0,738965,12,4007275,골목상권,2025,1
20251,11200560,행당1동,1287080755.0,235124,8,5881662,골목상권,2025,1
20251,11200570,행당2동,791532371.0,118737,1,4673750,미분류,2025,1
20251,11200590,금호1가동,358509603.0,45162,2,3355320,골목상권,2025,1
20251,11200615,금호2·3가동,846672755.0,109067,8,5938234,골목상권,2025,1
20251,11200620,금호4가동,263496069.0,35952,3,2812858,골목상권,2025,1
20251,11200645,옥수동,223387598.0,34094,4,2889064,골목상권,2025,1
20251,11200650,성수1가1동,136903664.0,41067,1,3228521,골목상권,2025,1
20251,11200660,성수1가2동,1873273707.0,293665,5,5572767,골목상권,2025,1
20251,11200670,성수2가1동,2797249293.0,374210,3,5012000,골목상권,2025,1
20251,11200690,성수2가3동,8262300348.0,1030873,8,5517020,골목상권,2025,1
20251,11200720,송정동,155331854.0,21566,1,3154163,골목상권,2025,1
20251,11200790,용답동,2003219176.0,298241,6,3245657,골목상권,2025,1
20251,11215710,화양동,7258692336.0,1001962,22,8973121,골목상권,2025,1
20251,11215730,군자동,1641554975.0,244024,9,6541558,골목상권,2025,1
20251,11215740,중곡1동,3116083348.0,396520,4,3751030,골목상권,2025,1
20251,11215750,중곡2동,2012302408.0,275697,5,4543938,골목상권,2025,1
20251,11215760,중곡3동,1139356489.0,143835,1,4981793,골목상권,2025,1
20251,11215770,중곡4동,1546836562.0,202972,4,6520341,골목상권,2025,1
20251,11215780,능동,1018855999.0,152785,5,2121772,골목상권,2025,1
20251,11215810,광장동,2108596225.0,283874,3,6245796,골목상권,2025,1
20251,11215820,자양1동,2466572515.0,343483,3,7947689,골목상권,2025,1
20251,11215830,자양2동,965650576.0,129287,11,5185483,골목상권,2025,1
20251,11215840,자양3동,3437034436.0,410641,4,6697342,골목상권,2025,1
20251,11215847,자양4동,3919149497.0,489632,6,8623849,전통시장,2025,1
20251,11215850,구의1동,1451969662.0,217661,6,6921656,골목상권,2025,1
20251,11215860,구의2동,1421152271.0,198476,6,5001578,골목상권,2025,1
20251,11215870,구의3동,3648494091.0,512941,12,6334331,발달상권,2025,1
20251,11230536,용신동,4693244649.0,706292,17,14257199,골목상권,2025,1
20251,11230545,제기동,2826716244.0,424694,2,12098814,전통시장,2025,1
20251,11230560,전농1동,3206599203.0,432881,9,11785738,골목상권,2025,1
20251,11230570,전농2동,692096679.0,137731,5,2421804,골목상권,2025,1
20251,11230600,답십리1동,1134417253.0,160629,7,6852442,골목상권,2025,1
20251,11230610,답십리2동,1123271180.0,150268,5,5747053,골목상권,2025,1
20251,11230650,장안1동,7027727007.0,909168,14,9016517,골목상권,2025,1
20251,11230660,장안2동,3047353923.0,400065,8,7591454,골목상권,2025,1
20251,11230705,청량리동,2121204316.0,297537,7,6156023,골목상권,2025,1
20251,11230710,회기동,822397142.0,125784,6,4394643,골목상권,2025,1
20251,11230720,휘경1동,1497254390.0,145437,8,5481169,골목상권,2025,1
20251,11230730,휘경2동,1275005182.0,166691,2,4298752,골목상권,2025,1
20251,11230740,이문1동,4090796983.0,619434,7,8871536,골목상권,2025,1
20251,11230750,이문2동,941818193.0,136761,4,3613334,전통시장,2025,1
20251,11260520,면목2동,710547574.0,82345,7,5438065,골목상권,2025,1
20251,11260540,면목4동,1237802124.0,168252,4,4713986,골목상권,2025,1
20251,11260550,면목5동,312312518.0,39644,1,2480651,골목상권,2025,1
20251,11260565,면목본동,3460873615.0,451345,6,9872097,골목상권,2025,1
20251,11260570,면목7동,3453247673.0,447797,5,6235232,골목상권,2025,1
20251,11260575,면목3·8동,1547376038.0,212878,4,6222944,골목상권,2025,1
20251,11260580,상봉1동,482051871.0,73050,13,4288335,골목상권,2025,1
20251,11260590,상봉2동,3680087792.0,469071,8,7465868,골목상권,2025,1
20251,11260600,중화1동,376488634.0,50963,4,5053203,골목상권,2025,1
20251,11260610,중화2동,1056098637.0,145377,2,7738066,골목상권,2025,1
20251,11260620,묵1동,897726258.0,126243,5,7146919,골목상권,2025,1
20251,11260655,망우본동,3953576009.0,509746,15,11705390,골목상권,2025,1
20251,11260660,망우3동,502845716.0,65449,1,4040939,골목상권,2025,1
20251,11260680,신내1동,289824511.0,43990,7,5031362,골목상권,2025,1
20251,11260690,신내2동,347595251.0,47420,1,1670379,전통시장,2025,1
20251,11290525,성북동,1024680435.0,161010,7,4161217,골목상권,2025,1
20251,11290555,삼선동,2464276171.0,365131,4,9868434,골목상권,2025,1
20251,11290575,동선동,1487973999.0,276469,6,7805146,골목상권,2025,1
20251,11290580,돈암1동,309993205.0,37927,2,2348996,미분류,2025,1
20251,11290590,돈암2동,397589986.0,47204,2,2742604,미분류,2025,1
20251,11290600,안암동,2904934895.0,544593,8,6984288,골목상권,2025,1
20251,11290610,보문동,1141876196.0,155484,2,5524232,골목상권,2025,1
20251,11290620,정릉1동,916441693.0,129967,4,4566520,골목상권,2025,1
20251,11290630,정릉2동,311939036.0,46555,3,5772691,골목상권,2025,1
20251,11290640,정릉3동,1737856093.0,224761,2,2555315,골목상권,2025,1
20251,11290650,정릉4동,1542758286.0,189577,3,3667960,골목상권,2025,1
20251,11290685,길음2동,908679933.0,139726,2,5155699,골목상권,2025,1
20251,11290705,종암동,773505540.0,122960,0,10905824,골목상권,2025,1
20251,11290715,월곡1동,792847655.0,115290,3,8383828,골목상권,2025,1
20251,11290725,월곡2동,1452474116.0,187480,5,6196374,골목상권,2025,1
20251,11290760,장위1동,1342114141.0,160297,0,6820967,골목상권,2025,1
20251,11290770,장위2동,172600700.0,26830,1,4592065,골목상권,2025,1
20251,11290780,장위3동,667143.0,44,1,3151390,전통시장,2025,1
20251,11290810,석관동,2396633100.0,340449,5,10476790,골목상권,2025,1
20251,11305534,삼양동,532665221.0,72042,1,11603178,골목상권,2025,1
20251,11305535,미아동,1613116263.0,240968,8,7787209,골목상권,2025,1
20251,11305545,송중동,3580653027.0,365070,6,11983806,골목상권,2025,1
20251,11305555,송천동,1516130764.0,170393,7,11762582,골목상권,2025,1
20251,11305575,삼각산동,179710678.0,20078,2,3103540,골목상권,2025,1
20251,11305595,번1동,3503070340.0,529927,7,6634188,골목상권,2025,1
20251,11305603,번2동,338550342.0,48080,2,2848035,골목상권,2025,1
20251,11305615,수유1동,1653744384.0,213938,11,5576627,골목상권,2025,1
20251,11305625,수유2동,1812225384.0,241644,4,5444090,골목상권,2025,1
20251,11305635,수유3동,5238396854.0,768317,6,9499554,골목상권,2025,1
20251,11305645,우이동,987974988.0,146593,6,3858763,골목상권,2025,1
20251,11305660,인수동,1850559502.0,242182,4,8328595,골목상권,2025,1
20251,11320511,창1동,2010745339.0,365991,2,3634046,골목상권,2025,1
20251,11320512,창2동,2508291712.0,330873,5,11433462,골목상권,2025,1
20251,11320513,창3동,241411663.0,29520,2,3570322,골목상권,2025,1
20251,11320514,창4동,1826219669.0,290982,6,3721570,골목상권,2025,1
20251,11320515,창5동,2819753736.0,357008,11,3825992,골목상권,2025,1
20251,11320521,도봉1동,3456537518.0,472014,6,3775363,골목상권,2025,1
20251,11320522,도봉2동,181200216.0,24918,2,3158959,골목상권,2025,1
20251,11320660,쌍문1동,1394201694.0,191091,6,4461746,골목상권,2025,1
20251,11320670,쌍문2동,482898732.0,65105,1,4399209,골목상권,2025,1
20251,11320680,쌍문3동,458868051.0,56463,3,5352593,골목상권,2025,1
20251,11320681,쌍문4동,67147025.0,15763,2,2265883,골목상권,2025,1
20251,11320690,방학1동,3079234871.0,417274,7,6547860,골목상권,2025,1
20251,11320700,방학2동,1576091520.0,197092,4,2689753,골목상권,2025,1
20251,11320710,방학3동,675215035.0,97286,3,3445607,골목상권,2025,1
20251,11350560,월계1동,1072773488.0,155337,12,4366384,골목상권,2025,1
20251,11350570,월계2동,185013317.0,38225,2,3589689,골목상권,2025,1
20251,11350580,월계3동,132769613.0,22462,3,2513256,미분류,2025,1
20251,11350595,공릉1동,2777619748.0,415416,6,10349736,골목상권,2025,1
20251,11350600,공릉2동,2816254510.0,543035,12,8255872,골목상권,2025,1
20251,11350611,하계1동,1531440358.0,248102,6,3557543,골목상권,2025,1
20251,11350619,중계본동,1488448742.0,182113,3,3905866,골목상권,2025,1
20251,11350621,중계1동,413486914.0,88041,3,3835851,미분류,2025,1
20251,11350624,중계4동,472844087.0,72800,6,2860062,골목상권,2025,1
20251,11350625,중계2·3동,1533271455.0,170048,0,4262652,전통시장,2025,1
20251,11350630,상계1동,2209511788.0,278694,3,7026614,골목상권,2025,1
20251,11350640,상계2동,2405463651.0,372061,4,10335978,골목상권,2025,1
20251,11350665,상계3·4동,979896247.0,141483,4,8750772,골목상권,2025,1
20251,11350670,상계5동,426754506.0,55686,4,5801220,골목상권,2025,1
20251,11350695,상계6·7동,3512665617.0,504870,6,6400242,발달상권,2025,1
20251,11350700,상계8동,169077696.0,28036,0,948751,미분류,2025,1
20251,11350710,상계9동,422655296.0,37367,1,1812556,발달상권,2025,1
20251,11380510,녹번동,784657417.0,114222,8,6432092,골목상권,2025,1
20251,11380520,불광1동,3469413787.0,278185,8,5589708,골목상권,2025,1
20251,11380530,불광2동,1337838275.0,192785,1,5464920,골목상권,2025,1
20251,11380551,갈현1동,1465691962.0,209656,5,5558209,골목상권,2025,1
20251,11380552,갈현2동,2794732121.0,398990,6,5735652,골목상권,2025,1
20251,11380560,구산동,2184993551.0,300202,2,5584682,골목상권,2025,1
20251,11380570,대조동,1505545679.0,214452,6,13447228,골목상권,2025,1
20251,11380580,응암1동,3096567114.0,205337,5,5193897,골목상권,2025,1
20251,11380590,응암2동,1344279418.0,196546,4,3913772,골목상권,2025,1
20251,11380600,응암3동,4414850732.0,572106,10,7887574,골목상권,2025,1
20251,11380625,역촌동,3468909458.0,446765,11,11255448,골목상권,2025,1
20251,11380631,신사1동,1688855886.0,241329,3,6202075,골목상권,2025,1
20251,11380632,신사2동,438948123.0,65756,4,2658630,골목상권,2025,1
20251,11380640,증산동,1069246979.0,157830,5,3005355,골목상권,2025,1
20251,11380690,진관동,513414465.0,85265,7,6796893,골목상권,2025,1
20251,11410555,북아현동,962297955.0,139645,0,21562913,골목상권,2025,1
20251,11410565,충현동,2777455006.0,425154,10,10822733,골목상권,2025,1
20251,11410585,신촌동,6305988226.0,1065957,18,10229734,골목상권,2025,1
20251,11410615,연희동,4080798238.0,481497,14,8615389,골목상권,2025,1
20251,11410620,홍제1동,732985357.0,99465,0,5940951,골목상권,2025,1
20251,11410640,홍제3동,1218559204.0,192970,2,3862275,골목상권,2025,1
20251,11410655,홍제2동,217947736.0,32973,3,1992561,미분류,2025,1
