기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수
20233,11200520,왕십리2동,4457637
20233,11170700,보광동,4144432
20233,11170690,서빙고동,1816346
20233,11170685,한남동,5547533
20233,11170660,이태원2동,2869541
20233,11170650,이태원1동,2655917
20233,11170640,이촌2동,1665453
20233,11170630,이촌1동,4801507
20233,11170625,한강로동,5676788
20233,11170590,용문동,2762774
20233,11170580,효창동,3495117
20233,11170570,원효로2동,4399627
20233,11170560,원효로1동,5126860
20233,11170555,청파동,7277132
20233,11170530,남영동,2243624
20233,11170520,용산2가동,4698577
20233,11170510,후암동,4057383
20233,11140680,중림동,1907063
20233,11140670,황학동,5956174
20233,11140665,동화동,3105627
20233,11140650,신당5동,3692785
20233,11140645,청구동,3292410
20233,11140635,약수동,2033005
20233,11140625,다산동,4138947
20233,11140615,신당동,5954272
20233,11140605,을지로동,5376472
20233,11140590,광희동,6133269
20233,11140580,장충동,2268592
20233,11140570,필동,2127001
20233,11140550,명동,5325091
20233,11140540,회현동,4440605
20233,11140520,소공동,2706882
20233,11110710,숭인2동,5028491
20233,11110700,숭인1동,2089279
20233,11110690,창신3동,1142740
20233,11110680,창신2동,5441115
20233,11110670,창신1동,2897394
20233,11110650,혜화동,8564771
20233,11110640,이화동,3875773
20233,11110630,종로5?6가동,6238061
20233,11110615,종로1?2?3?4가동,13870987
20233,11110600,가회동,1281834
20233,11110580,교남동,3816801
20233,11110570,무악동,1916171
20233,11110560,평창동,758392
20233,11110550,부암동,1131589
20233,11110540,삼청동,940763
20233,11110530,사직동,3866927
20233,11110515,청운효자동,3457038
20232,11740700,둔촌2동,7029016
20232,11740690,둔촌1동,8446
20232,11740685,길동,17059829
20232,11740660,성내3동,6711571
20232,11740650,성내2동,8232659
20232,11740640,성내1동,5967834
20232,11740620,천호3동,7394937
20232,11740610,천호2동,11196139
20232,11740600,천호1동,9875479
20232,11740590,암사3동,1564681
20232,11740580,암사2동,2480691
20232,11740570,암사1동,8129879
20232,11740560,고덕2동,2343035
20232,11740550,고덕1동,3810477
20232,11740540,명일2동,2201653
20232,11740530,명일1동,4817371
20232,11740520,상일동,3393755
20232,11740515,강일동,4378368
20232,11710720,잠실7동,695768
20232,11710710,잠실6동,2428956
20232,11710690,잠실4동,1949900
20232,11710680,잠실3동,3213155
20232,11710670,잠실2동,1817074
20232,11710650,잠실본동,7985030
20232,11710647,위례동,3414090
20232,11710646,장지동,8111522
20232,11710642,문정2동,3036881
20232,11710641,문정1동,4424224
20232,11710632,가락2동,6157152
20232,11710631,가락1동,779621
20232,11710620,가락본동,7887120
20232,11710610,삼전동,6448849
20232,11710600,석촌동,6719003
20232,11710590,송파2동,3120523
20232,11710580,송파1동,6186709
20232,11710570,오금동,10126215
20232,11710566,오륜동,684326
20232,11710562,방이2동,6524459
20232,11710561,방이1동,3194271
20232,11710550,마천2동,5066587
20232,11710540,마천1동,3561717
20232,11710532,거여2동,3603684
20232,11710531,거여1동,3497453
20232,11710520,풍납2동,5475998
20232,11710510,풍납1동,4634248
20232,11680750,수서동,2291626
20232,11680740,일원2동,1054509
20232,11680730,일원1동,2587942
20232,11680720,일원본동,2422321
20232,11680700,세곡동,3510595
20232,11680690,개포4동,3454301
20232,11680670,개포2동,1912692
20232,11680660,개포1동,733498
20232,11680656,도곡2동,3886017
20232,11680655,도곡1동,7066960
20232,11680650,역삼2동,12120980
20232,11680640,역삼1동,21645248
20232,11680630,대치4동,10138112
20232,11680610,대치2동,6142713
20232,11680600,대치1동,4745676
20232,11680590,삼성2동,9355129
20232,11680580,삼성1동,4659851
20232,11680565,청담동,9899247
20232,11680545,압구정동,7991790
20232,11680531,논현2동,11513036
20232,11680521,논현1동,10126616
20232,11680510,신사동,7082053
20232,11650660,내곡동,1986723
20232,11650652,양재2동,5895977
20232,11650651,양재1동,8543554
20232,11650621,방배4동,6526908
20232,11650620,방배3동,3115486
20232,11650610,방배2동,5124778
20232,11650600,방배1동,4739215
20232,11650590,방배본동,4220729
20232,11650581,반포4동,5669884
20232,11650580,반포3동,3137678
20232,11650570,반포2동,1569280
20232,11650560,반포1동,6743940
20232,11650550,반포본동,349982
20232,11650540,잠원동,6356961
20232,11650531,서초4동,6734984
20232,11650530,서초3동,11887432
20232,11650520,서초2동,6866096
20232,11650510,서초1동,7954336
20232,11620775,난곡동,5867285
20232,11620765,미성동,5464815
20232,11620745,삼성동,7279980
20232,11620735,대학동,6880872
20232,11620725,조원동,6858872
20232,11620715,난향동,1359858
20232,11620695,신림동,10144078
20232,11620685,신사동,7764194
20232,11620665,서림동,5070211
20232,11620655,신원동,6504375
20232,11620645,서원동,5643294
20232,11620630,남현동,4552409
20232,11620625,인헌동,6341914
20232,11620615,중앙동,5586497
20232,11620605,은천동,8492776
20232,11620595,청룡동,10975115
20232,11620585,낙성대동,6207807
20232,11620575,행운동,7183006
20232,11620565,성현동,4539045
20232,11620545,청림동,3098249
20232,11620525,보라매동,3679011
20232,11590680,신대방2동,4933717
20232,11590670,신대방1동,3713149
20232,11590660,대방동,6946216
20232,11590651,사당5동,3318718
20232,11590650,사당4동,3897668
20232,11590640,사당3동,5625156
20232,11590630,사당2동,7682237
20232,11590620,사당1동,6756915
20232,11590605,흑석동,6929435
20232,11590560,상도4동,6236185
20232,11590550,상도3동,4876709
20232,11590540,상도2동,5011663
20232,11590530,상도1동,8224313
20232,11590520,노량진2동,3466053
20232,11590510,노량진1동,6370227
20232,11560720,대림3동,7002352
20232,11560710,대림2동,5395389
20232,11560700,대림1동,4514902
20232,11560690,신길7동,3985397
20232,11560680,신길6동,5454855
20232,11560670,신길5동,3269078
20232,11560660,신길4동,2777654
20232,11560650,신길3동,5948138
20232,11560630,신길1동,5404641
20232,11560620,양평2동,5109405
20232,11560610,양평1동,5297796
20232,11560605,문래동,9594594
20232,11560585,도림동,5351243
20232,11560560,당산2동,8248542
20232,11560550,당산1동,6867690
20232,11560540,여의동,6079462
20232,11560535,영등포동,10975381
20232,11560515,영등포본동,6881805
20232,11545710,시흥5동,3642509
20232,11545700,시흥4동,2325369
20232,11545690,시흥3동,1284871
20232,11545680,시흥2동,1640163
20232,11545670,시흥1동,5664990
20232,11545640,독산4동,3904238
20232,11545630,독산3동,5275620
20232,11545620,독산2동,3574366
20232,11545610,독산1동,4840357
20232,11545510,가산동,5064892
20232,11530800,항동,1251047
20232,11530790,수궁동,1965005
20232,11530780,오류2동,4946502
20232,11530770,오류1동,4238281
20232,11530760,개봉3동,3488357
20232,11530750,개봉2동,3944830
20232,11530740,개봉1동,8056651
20232,11530730,고척2동,5104783
20232,11530720,고척1동,4471524
20232,11530595,가리봉동,2951206
20232,11530560,구로5동,6883879
20232,11530550,구로4동,7488949
20232,11530540,구로3동,7065123
20232,11530530,구로2동,8983769
20232,11530520,구로1동,1998488
20232,11530510,신도림동,6239806
20232,11500641,방화3동,2873891
20232,11500640,방화2동,4807161
20232,11500630,방화1동,7444126
20232,11500620,공항동,5312237
20232,11500615,우장산동,6382048
20232,11500611,발산1동,5656621
20232,11500605,가양3동,1747182
20232,11500604,가양2동,2106864
20232,11500603,가양1동,3468184
20232,11500593,화곡8동,7623238
20232,11500591,화곡6동,5097565
20232,11500590,화곡본동,8280287
20232,11500570,화곡4동,4906469
20232,11500560,화곡3동,3447997
20232,11500550,화곡2동,3183499
20232,11500540,화곡1동,16066203
20232,11500535,등촌3동,7051419
20232,11500530,등촌2동,3836263
20232,11500520,등촌1동,5173602
20232,11500510,염창동,8178444
20232,11470680,신정7동,3073232
20232,11470670,신정6동,2006397
20232,11470650,신정4동,10574414
20232,11470640,신정3동,7297443
20232,11470630,신정2동,4465872
20232,11470620,신정1동,3287176
20232,11470611,신월7동,2096224
20232,11470610,신월6동,971791
20232,11470600,신월5동,2824804
20232,11470590,신월4동,3167015
20232,11470580,신월3동,2733955
20232,11470570,신월2동,3550131
20232,11470560,신월1동,4046244
20232,11470550,목5동,4353440
20232,11470540,목4동,5575348
20232,11470530,목3동,4841098
20232,11470520,목2동,6837896
20232,11470510,목1동,4931134
20232,11440740,상암동,5438986
20232,11440730,성산2동,6758483
20232,11440720,성산1동,6222642
20232,11440710,연남동,6559528
20232,11440700,망원2동,5791293
20232,11440690,망원1동,6564488
20232,11440680,합정동,5292528
20232,11440660,서교동,17680508
20232,11440655,서강동,6062111
20232,11440630,신수동,5142005
20232,11440610,염리동,5281206
20232,11440600,대흥동,8040614
20232,11440590,용강동,5872914
20232,11440585,도화동,3441313
20232,11440565,공덕동,14510748
20232,11440555,아현동,7027306
20232,11410720,북가좌2동,11335789
20232,11410710,북가좌1동,2965147
20232,11410700,남가좌2동,6005929
20232,11410690,남가좌1동,1254287
20232,11410685,홍은2동,4372392
20232,11410660,홍은1동,4137064
20232,11410655,홍제2동,2432025
20232,11410640,홍제3동,4026858
20232,11410620,홍제1동,6085979
20232,11410615,연희동,8322006
20232,11410585,신촌동,11484969
20232,11410565,충현동,10284454
20232,11410555,북아현동,17872169
20232,11410520,천연동,3903594
20232,11380690,진관동,7167513
20232,11380650,수색동,1602419
20232,11380640,증산동,3455281
20232,11380632,신사2동,3033629
20232,11380631,신사1동,6113509
20232,11380625,역촌동,11888669
20232,11380600,응암3동,8283738
20232,11380590,응암2동,3601762
20232,11380580,응암1동,5732229
20232,11380570,대조동,12124479
20232,11380560,구산동,5304043
20232,11380552,갈현2동,6150543
20232,11380551,갈현1동,6290780
20232,11380530,불광2동,5494375
20232,11380520,불광1동,5000186
20232,11380510,녹번동,6784895
20232,11350720,상계10동,1945251
20232,11350710,상계9동,1906854
20232,11350700,상계8동,1016098
20232,11350695,상계6?7동,6336211
20232,11350670,상계5동,6196905
20232,11350665,상계3?4동,7600457
20232,11350640,상계2동,10355894
20232,11350630,상계1동,7256389
20232,11350625,중계2?3동,4467776
20232,11350624,중계4동,2986063
20232,11350621,중계1동,3780256
20232,11350619,중계본동,4003676
20232,11350612,하계2동,2880050
20232,11350611,하계1동,3724240
20232,11350600,공릉2동,8035159
20232,11350595,공릉1동,11088561
20232,11350580,월계3동,2575401
20232,11350570,월계2동,3888470
20232,11350560,월계1동,4833132
20232,11320710,방학3동,3520714
20232,11320700,방학2동,3091357
20232,11320690,방학1동,6493247
20232,11320681,쌍문4동,2585379
20232,11320680,쌍문3동,5561451
20232,11320670,쌍문2동,4307471
20232,11320660,쌍문1동,4985013
20232,11320522,도봉2동,3348854
20232,11320521,도봉1동,3753801
20232,11320515,창5동,4233841
20232,11320514,창4동,3592520
20232,11320513,창3동,4014283
20232,11320512,창2동,10043894
20232,11320511,창1동,3815775
20232,11305660,인수동,8404325
20232,11305645,우이동,4537674
20232,11305635,수유3동,10693301
20232,11305625,수유2동,5441441
20232,11305615,수유1동,6233573
20232,11305608,번3동,3424326
20232,11305603,번2동,3032558
20232,11305595,번1동,6655897
20232,11305575,삼각산동,2842427
20232,11305555,송천동,12723875
20232,11305545,송중동,12289641
20232,11305535,미아동,7961757
20232,11305534,삼양동,11095592
20232,11290810,석관동,10206986
20232,11290780,장위3동,2907335
20232,11290770,장위2동,4912749
20232,11290760,장위1동,7263372
20232,11290725,월곡2동,6068166
20232,11290715,월곡1동,7544564
20232,11290705,종암동,10968055
20232,11290685,길음2동,4856033
20232,11290660,길음1동,6871265
20232,11290650,정릉4동,3357355
20232,11290640,정릉3동,3153823
20232,11290630,정릉2동,5706300
20232,11290620,정릉1동,4876935
20232,11290610,보문동,5658363
20232,11290600,안암동,7696274
20232,11290590,돈암2동,2784931
20232,11290580,돈암1동,2834974
20232,11290575,동선동,8204611
20232,11290555,삼선동,10327822
20232,11290525,성북동,4585990
20232,11260690,신내2동,1897758
20232,11260680,신내1동,5330027
20232,11260660,망우3동,4360462
20232,11260655,망우본동,10100078
20232,11260630,묵2동,5809238
20232,11260620,묵1동,7387337
20232,11260610,중화2동,7963706
20232,11260600,중화1동,5357355
20232,11260590,상봉2동,7229577
20232,11260580,상봉1동,5135832
20232,11260575,면목3?8동,6330155
20232,11260570,면목7동,6787536
20232,11260565,면목본동,9453917
20232,11260550,면목5동,2301595
20232,11260540,면목4동,5254178
20232,11260520,면목2동,5899602
20232,11230750,이문2동,3882219
20232,11230740,이문1동,10023278
20232,11230730,휘경2동,5084212
20232,11230720,휘경1동,6038387
20232,11230710,회기동,5842652
20232,11230705,청량리동,6584152
20232,11230660,장안2동,7254066
20232,11230650,장안1동,9106534
20232,11230610,답십리2동,6586887
20232,11230600,답십리1동,6622329
20232,11230570,전농2동,2543562
20232,11230560,전농1동,10606299
20232,11230545,제기동,12836042
20232,11230536,용신동,14551614
20232,11215870,구의3동,6730650
20232,11215860,구의2동,5512717
20232,11215850,구의1동,7830103
20232,11215847,자양4동,8295958
20232,11215840,자양3동,6841999
20232,11215830,자양2동,5276872
20232,11215820,자양1동,7984153
20232,11215810,광장동,6141386
20232,11215780,능동,2477028
20232,11215770,중곡4동,6424129
20232,11215760,중곡3동,4654259
20232,11215750,중곡2동,4694635
20232,11215740,중곡1동,3883391
20232,11215730,군자동,6014930
20232,11215710,화양동,9836755
20232,11200790,용답동,3380638
20232,11200720,송정동,3040084
20232,11200690,성수2가3동,5606032
20232,11200670,성수2가1동,5037806
20232,11200660,성수1가2동,5621049
20232,11200650,성수1가1동,3115659
20232,11200645,옥수동,2934327
20232,11200620,금호4가동,2890423
20232,11200615,금호2?3가동,6301428
20232,11200590,금호1가동,3242485
20232,11200580,응봉동,3048101
20232,11200570,행당2동,4409199
20232,11200560,행당1동,4633560
20232,11200550,사근동,4533610
20232,11200540,마장동,5275034
20232,11200535,왕십리도선동,5690865
20232,11200520,왕십리2동,4437285
20232,11170700,보광동,3981668
20232,11170690,서빙고동,1822122
20232,11170685,한남동,5778926
20232,11170660,이태원2동,2984758
20232,11170650,이태원1동,2641988
20232,11170640,이촌2동,1672354
20232,11170630,이촌1동,4653015
20232,11170625,한강로동,5646370
20232,11170590,용문동,2893302
20232,11170580,효창동,3578903
20232,11170570,원효로2동,4195126
20232,11170560,원효로1동,5160977
20232,11170555,청파동,7747013
20232,11170530,남영동,2211503
20232,11170520,용산2가동,4723301
20232,11170510,후암동,4084302
20232,11140680,중림동,1976364
20232,11140670,황학동,6001117
20232,11140665,동화동,3263410
20232,11140650,신당5동,3839049
20232,11140645,청구동,3321724
20232,11140635,약수동,2083690
20232,11140625,다산동,4286243
20232,11140615,신당동,6048607
20232,11140605,을지로동,5563025
20232,11140590,광희동,6356267
20232,11140580,장충동,2428415
