기준_년분기_코드,행정동_코드,행정동_코드_명,매출금액,유동인구,매출건수,밀집도,청년_유동인구_비율,중년_유동인구_비율,고령_유동인구_비율
20251,11650570,반포2동,848536745,1762184,134758,76.47215046782856,0.21647512405060992,0.3522305275726031,0.16065007967385925
20251,11650580,반포3동,509228985,3339273,100219,30.012221223002733,0.22305992951160328,0.3534278269551486,0.1755412031301424
20251,11650581,반포4동,1654342285,5472634,288783,52.76855715182122,0.19810972193645693,0.3487128867013581,0.17121517718890025
20251,11650590,방배본동,1142646445,4733101,179979,38.02559886214133,0.229735642657953,0.3509980032118478,0.20402226785357
20251,11650600,방배1동,1680092781,4356245,223104,51.21475031822131,0.3081270681515847,0.3155609934702938,0.1904165169773509
20251,11650610,방배2동,1160453237,4539414,186211,41.02093353899865,0.30714823543303166,0.3150752498009655,0.2276254159677879
20251,11650620,방배3동,1013567961,3385097,166950,49.31911847725486,0.27004307409802436,0.33346370872090225,0.22100252961731967
20251,11650621,방배4동,2039532267,6253360,285899,45.719261325111624,0.28232038456125985,0.33889732879603923,0.19749766525515883
20251,11650651,양재1동,2925071389,8398928,436758,52.00163639931191,0.31620035318793066,0.33799801593727197,0.18505611668536748
20251,11650652,양재2동,3802774406,5710184,519304,90.94347922939086,0.3585112143496602,0.35612442611306394,0.1672944339446855
20251,11650660,내곡동,194242833,1874838,26430,14.097217999635168,0.19255210316838042,0.29161186193153754,0.19707356048895958
20251,11680510,신사동,5202429233,6531524,578703,88.60152699431251,0.40115783085234014,0.3397874676721696,0.14436094853207307
20251,11680521,논현1동,9063168896,9752622,1258428,129.03483801586896,0.4890089044771755,0.32643098440603974,0.1259136260997299
20251,11680531,논현2동,9137913223,11820073,1174748,99.38584981666357,0.4165212008419914,0.355964975850826,0.13307202079039612
20251,11680545,압구정동,3852518434,7516652,524779,69.81552425202071,0.3668163698412538,0.34059605260427117,0.15650052709637216
20251,11680565,청담동,7562991953,8680956,952116,109.67870358978895,0.3546952662817321,0.36324766534930025,0.1625050282480409
20251,11680580,삼성1동,8865449337,4679313,877117,187.44567845750007,0.36844575261368495,0.37453040649343183,0.1442568599279424
20251,11680590,삼성2동,6210722049,8882682,842790,94.88012742097487,0.33646639607271767,0.3706525799302508,0.13512754368556704
20251,11680600,대치1동,3681281396,4588549,516907,112.65151576239025,0.1342267457533961,0.32736209202516964,0.1178865039906951
20251,11680610,대치2동,5583955465,6579513,999426,151.89969227205722,0.24826092751849568,0.3221972507691679,0.1118335050025739
20251,11680630,대치4동,14120909074,10634846,2148482,202.02285956938164,0.2758039937766847,0.32506714248612534,0.10625052774624098
20251,11680640,역삼1동,27119278656,20637783,3755126,181.95394340564584,0.5100586627933824,0.3237991697073276,0.10048666564620821
20251,11680650,역삼2동,7390444601,12157363,1192168,98.06139703157666,0.3234411113660092,0.35464195648349073,0.11606373849329003
20251,11680655,도곡1동,4184926264,8393182,664445,79.16485070858704,0.2655904518691481,0.34609269762052103,0.17705525746969386
20251,11680656,도곡2동,2286848363,3981389,302675,76.02246351712932,0.21767101883287465,0.36435751442524206,0.1744875971677221
20251,11680670,개포2동,827964941,2188614,102367,46.77252361540226,0.22166220265428258,0.32181782625899313,0.21392397197495766
20251,11680690,개포4동,1666604415,3351285,239785,71.55016657789474,0.28090627923318967,0.3500645274872176,0.2007262885728907
20251,11680700,세곡동,2625647696,3537658,328143,92.75712915154602,0.2413712687885601,0.2943506692845945,0.20883081405834028
20251,11680720,일원본동,5944927962,2457884,1104348,449.30842952718683,0.18588550151268327,0.32560731100409945,0.2264195543809228
20251,11680730,일원1동,1154551463,2507700,164016,65.40495274554372,0.3037137616142282,0.32972883518762214,0.23996052159349204
20251,11680750,수서동,7992313710,2223931,1689367,759.6310317181602,0.2536602979139191,0.3250478544523189,0.29561708524230296
20251,11680740,일원2동,1309488761,1328210,183327,138.02561341956468,0.23562313188426529,0.33915721158551737,0.17230784288629059
20251,11710510,풍납1동,255229181,4457779,34168,7.66480348173384,0.28180535643422433,0.31225235705942356,0.27335383831275617
20251,11710520,풍납2동,1264257782,4976049,177383,35.64735797416786,0.2643068828301329,0.32450062288373765,0.23118361575619534
20251,11710531,거여1동,622782266,3373504,84665,25.097050425907305,0.2544813938267155,0.327917204188879,0.2740337642996718
20251,11710532,거여2동,1028544323,3678057,144782,39.36371839805636,0.24547172596835776,0.3198232110051584,0.2707638843008686
20251,11710540,마천1동,392629804,3233268,57617,17.820050796902702,0.21962392229781139,0.32689619295400196,0.2880716971188284
20251,11710550,마천2동,1005780451,4900846,133639,27.268557306228352,0.22603995310197464,0.3069310890405452,0.3196982725023394
20251,11710561,방이1동,1167514218,3685633,192517,52.2344465658952,0.2379222239436211,0.29254296344752717,0.20549441574893648
20251,11710562,방이2동,7624670722,6254962,1004049,160.52039964431438,0.4328835251117433,0.2931244026742289,0.16141137228331684
20251,11710566,오륜동,908308506,763523,184169,241.20949860056606,0.23263870243594495,0.30782176830298497,0.2382534645321752
20251,11710570,오금동,1620442231,9884400,230688,23.338594148354986,0.2310170571810125,0.315985391121363,0.25196693780097934
20251,11710580,송파1동,2597938024,5974916,373790,62.55987531874925,0.40458761261246184,0.29191473152091174,0.18192540280064187
20251,11710590,송파2동,1025754802,3109692,151537,48.73054952065992,0.2656552481724878,0.3059672790745836,0.2217254956439416
20251,11710600,석촌동,2742037307,6660172,336175,50.47542315723978,0.3688610444294832,0.3109735003840742,0.1893342994745481
20251,11710610,삼전동,2825249089,6320203,398734,63.0887963566993,0.35644820269222366,0.30031693602246634,0.18613595164585695
20251,11710620,가락본동,4715948968,8436105,593977,70.40891501468984,0.3087247017432808,0.34682629009477717,0.2086615801960739
20251,11710631,가락1동,916788092,786976,143720,182.62310413532308,0.28200097588744766,0.34255301305249464,0.2103405948847233
20251,11710632,가락2동,1855311859,6143164,276377,44.989357275827246,0.2682441816627393,0.3070271280402086,0.24304202199387806
20251,11710641,문정1동,2939183643,4225249,414212,98.03256565471052,0.346856244448552,0.3163806440756509,0.20180562139651415
20251,11710642,문정2동,7958553367,2723254,1061163,389.6672877373906,0.3555779225881978,0.352469141695927,0.19206728421219615
20251,11710646,장지동,1161811078,7570371,159944,21.12763033674307,0.28832946232093515,0.3164572779854514,0.2139436759440191
20251,11710647,위례동,247697197,3215483,36139,11.239058020210338,0.23176829110898736,0.30958925921859953,0.1347125766175719
20251,11710650,잠실본동,6250832532,8029149,843568,105.06318913747896,0.36006568068421696,0.31372951230572504,0.17851505807153412
20251,11710670,잠실2동,595980906,2177996,108590,49.85775915107282,0.207963650989258,0.3400874014461,0.15256272279655242
20251,11710680,잠실3동,1855934242,3785707,301468,79.63320986013973,0.250688180569706,0.31399234013620175,0.17456026047446355
20251,11710690,잠실4동,1544250820,2217013,224751,101.3755895883335,0.2532705040520737,0.3285492687683834,0.1869289895909496
20251,11710710,잠실6동,4915709131,2314231,637994,275.68293744228646,0.3283362810367677,0.3466546770827977,0.18604408980780224
20251,11740515,강일동,836372908,3701358,130809,35.340812750347304,0.22375355207467096,0.32170760029156864,0.2213355206386413
20251,11740520,상일동,785029328,3442510,112146,32.576811686821536,0.2312553921411993,0.3411043105176165,0.2200766301332458
20251,11740530,명일1동,2000916899,4850370,315415,65.0290596387492,0.22337512395961545,0.319775604747679,0.26617412692227604
20251,11740540,명일2동,1549235402,2165237,218940,101.11595174107961,0.18966792087886916,0.2913778029841537,0.226273151622663
20251,11740550,고덕1동,1052808255,3627089,147810,40.75168819954514,0.16998397337368892,0.2992973152850674,0.1797014079334695
20251,11740560,고덕2동,1412640652,2109036,129677,61.486385248995276,0.23285045869297633,0.32203338397258274,0.2204675501034596
20251,11740570,암사1동,2571668366,8884521,280665,31.59033559603269,0.2597433221216991,0.3259602853096976,0.24844344450308575
20251,11740580,암사2동,866766974,2351791,132020,56.13594065118882,0.29434418279515484,0.32935069485341173,0.2270894820160465
20251,11740590,암사3동,99872550,1486043,15216,10.239273022382259,0.23644201412745122,0.31748004600136065,0.20823219785699337
20251,11740600,천호1동,1448089208,10636603,185892,17.47663234211148,0.25987404061240227,0.31645300666011505,0.2584185947336758
20251,11740610,천호2동,3819878674,11117687,498423,44.83153735124941,0.2982556533566739,0.31749382762799494,0.2541617694399923
20251,11740620,천호3동,2579475747,7484127,358094,47.84713033330407,0.3374610024656182,0.2935421860158172,0.24444240457170222
20251,11740640,성내1동,1523965785,5650885,178208,31.536299181455647,0.2737879110971113,0.32573411067469965,0.22877443090772506
20251,11740650,성내2동,5335307736,8506868,717194,84.30764412942578,0.3134192278521308,0.30265228048677845,0.2448040806557713
20251,11740660,성내3동,2693978201,6753807,356644,52.80636535808619,0.29394192046056394,0.32956701309350417,0.2375726756775845
20251,11740685,길동,5077948040,18457501,712014,38.57586138015108,0.2810035876471035,0.3171501927590306,0.26323969859191665
20251,11740690,둔촌1동,212618063,23239,26823,1154.2235035930978,0.23185162872757004,0.3243685184388313,0.23456258875166747
20252,11740690,둔촌1동,1889077314,28752,280518,9756.469115191987,0.2278797996661102,0.3203255425709516,0.23135781858653312
20252,11110515,청운효자동,1074308701,3549035,173717,48.947671691037144,0.28600788665087834,0.3262391044326134,0.19106404980508787
20252,11110530,사직동,4726124662,4099841,741312,180.814816964853,0.3571226298775977,0.37266884252340515,0.17656953037934886
20252,11110540,삼청동,683270823,1020583,138363,135.57251100596423,0.33129103659379,0.35039482335096706,0.19910874470768178
20252,11110560,평창동,582111853,904147,78583,86.91396421157178,0.19989448618421563,0.3280893483028755,0.28219526249603216
20252,11110550,부암동,856155781,931763,153086,164.29714423088274,0.24480796082265555,0.313225573455911,0.23702057282806893
20252,11110570,무악동,810608667,1779593,144005,80.9201879306111,0.23877482098434866,0.31311204303455903,0.2635552061623079
20252,11110580,교남동,398303583,4167907,51020,12.241156052666243,0.2517364231015711,0.3331609846380929,0.2136844704068493
20252,11110600,가회동,872904544,1244131,131187,105.44468387975222,0.3262928100015191,0.3488201805115378,0.17300027087179726
20252,11110615,종로1?2?3?4가동,11884783721,14129208,1852304,131.0975109149784,0.40383601119043616,0.35655869741601937,0.19196249358067347
20252,11110630,종로5?6가동,3008937519,5238510,481346,91.88605156809857,0.3152354390847779,0.3464500401831819,0.26607031388696406
20252,11110640,이화동,4597886331,4841942,751087,155.12102375451835,0.42899687769907197,0.3038002107418883,0.15352042630828705
20252,11110650,혜화동,2737008247,9403241,322175,34.26212302758166,0.4901571702777798,0.21648854900134964,0.12956904965000898
20252,11110670,창신1동,907860543,2894717,147141,50.83087569527522,0.2958555188641929,0.3613576042148507,0.28824648488954185
20252,11110690,창신3동,133890022,934584,16880,18.061511859822126,0.26919249634061787,0.32661162613526445,0.26593115225597697
20252,11110710,숭인2동,3003703330,5360471,340536,63.52725348201678,0.3613869005167643,0.31111948931353234,0.25306843372532
20252,11110700,숭인1동,276434988,2283555,44696,19.572990359330078,0.30100523087904607,0.32492101131787937,0.2740074138787986
20252,11140520,소공동,6345783689,2572626,1063633,413.4425291511475,0.4123926291656852,0.4000406588443093,0.11807818159343798
20252,11140540,회현동,8165180462,4472620,1288152,288.00837093247355,0.33845151164194587,0.4100538386896271,0.21547325728543895
20252,11140550,명동,16668442600,5614655,2389566,425.5944488129725,0.4349526373392488,0.37773843628860543,0.12179875700287908
20252,11140570,필동,3383334462,2644573,762283,288.2442647641037,0.4155120694342716,0.33693227602338827,0.1698005689387285
20252,11140580,장충동,1087216432,2159571,186863,86.52783353730904,0.4845138224212124,0.27897438889483145,0.1524098999291989
20252,11140590,광희동,8332506907,6517843,1293502,198.45553199118174,0.43094947208762163,0.33453674781672404,0.17128688125810948
20252,11140605,을지로동,5469715383,4822187,882680,183.04557662322097,0.3621066540969896,0.38850359805623463,0.20744757513551423
20252,11140615,신당동,3283005619,5429827,398786,73.44359221757894,0.37196838867978665,0.34666371506863847,0.22386624840901928
20252,11140625,다산동,1535932240,4263410,218745,51.30752144410226,0.3405325783820932,0.3218515226074902,0.22145934826817032
20252,11140635,약수동,1107581075,1854990,179101,96.55092480282912,0.29917358045056847,0.3187618262093057,0.2690052237478369
20252,11140645,청구동,696984442,2816904,104526,37.10669586183981,0.3014014677106497,0.3052162942010093,0.237233146745505
20252,11140650,신당5동,345997261,3228110,45508,14.097413037350028,0.33589004092177777,0.3165499316937775,0.25027430911586035
20252,11140665,동화동,1505480631,3491626,239589,68.61817388231157,0.28285933258602153,0.3339876607632089,0.2720090868838759
20252,11140670,황학동,1090955449,5863751,150428,25.653886053483514,0.372639970558095,0.3044979229165768,0.22367167364371374
20252,11140680,중림동,790179169,1968294,127710,64.88359970614147,0.33043590032789816,0.3715781280642018,0.21437803498867547
20252,11170510,후암동,1242657887,3887531,213917,55.02644223287222,0.3183478151042397,0.3100458877369724,0.2204903317812771
20252,11170520,용산2가동,1586766799,4894044,243869,49.829752245791006,0.3674161899647817,0.27388740272870454,0.20329813136130365
20252,11170530,남영동,2234075546,2019412,187603,92.89981440141983,0.3801116364565527,0.33539119307996584,0.20866172925584278
20252,11170555,청파동,3064511701,7609923,498624,65.52287059934773,0.4168841130192776,0.2882243355156156,0.1743815279077068
20252,11170560,원효로1동,1670155001,5018335,233995,46.628015068742926,0.4085887052179657,0.32741038611411954,0.15006072731294343
20252,11170570,원효로2동,1593529676,3633609,224351,61.74329709112895,0.3166471681460498,0.32698867709761836,0.2213796256008833
20252,11170580,효창동,118924409,3772522,17335,4.595069293167806,0.3335739327696432,0.3120119644100154,0.20011732204610072
20252,11170590,용문동,563300271,2311046,82474,35.6868707935714,0.3209377918050961,0.3302210341118264,0.23469069849756344
20252,11170625,한강로동,2840642965,5518689,446786,80.95872044973,0.44331253310342367,0.3300945206370571,0.14314504767346012
20252,11170630,이촌1동,639256609,4535257,95174,20.985359815331304,0.2163235732837191,0.35003793610814116,0.22177640649691957
20252,11170650,이태원1동,5717534368,2483019,853271,343.6425577089825,0.4876281655516933,0.3034390796043043,0.1448567248176514
20252,11170640,이촌2동,273966404,1459822,34098,23.35764223309417,0.3178017593925835,0.3311903780049896,0.2409067680854241
20252,11170660,이태원2동,1664731437,2809213,211107,75.14809307802577,0.3779969692579381,0.35061812685616933,0.1674657635430279
20252,11170690,서빙고동,556118763,1688340,70861,41.97081156639065,0.2639480199485886,0.3699787957401945,0.19613703400973737
20252,11170685,한남동,3413998040,4291192,527832,123.00358501786916,0.3966774266916978,0.3650822428826303,0.15852658189146512
20252,11170700,보광동,270121584,2508267,35813,14.277985557358926,0.2945288519922321,0.3721541606216563,0.22276775159901238
20252,11200520,왕십리2동,836306351,4358103,128060,29.384344518704584,0.3513198288337839,0.30653841820627004,0.21742556337011767
20252,11200535,왕십리도선동,2673969244,5465586,395275,72.32069900647433,0.3668955167844765,0.31344580434742036,0.19378397851575294
20252,11200540,마장동,1901970707,4876867,260573,53.43040931811345,0.32965897983274917,0.3162509865452554,0.2317028534918012
20252,11200550,사근동,6923502610,4460944,1629168,365.20700551273455,0.54483602573805,0.17011758049417344,0.1133376702330269
20252,11200560,행당1동,1490539142,5913700,279277,47.22542570641053,0.3702761384581565,0.30280315200297614,0.167602516191217
20252,11200570,행당2동,911937431,4677789,146850,31.393036325494805,0.2742507197310524,0.32320140989685514,0.2103203030320521
20252,11200590,금호1가동,418985642,3209351,54323,16.926475165851286,0.25806245561797386,0.3489503017899881,0.21529929259841007
20252,11200615,금호2?3가동,897332912,5552003,120684,21.737019954780283,0.2645501092128372,0.33641210208279787,0.24089017963426892
20252,11200620,금호4가동,298279195,2558286,40776,15.938796522359112,0.2812578421646368,0.3327239409510899,0.23826890347678095
20252,11200645,옥수동,219566214,2946041,35761,12.138663379090787,0.2695210283903041,0.3262598857246046,0.22661972457274016
20252,11200650,성수1가1동,433099563,3196039,98594,30.848810042680956,0.41775898229026615,0.3063357487189612,0.17586706545195474
20252,11200660,성수1가2동,2374715142,5614925,389176,69.31098812539793,0.4619016282497095,0.31212687613814966,0.138062218106208
20252,11200670,성수2가1동,3098995676,4934829,440512,89.26590972047866,0.3579054107042007,0.33091359396647785,0.21240756265313349
20252,11200690,성수2가3동,8840688709,5700149,1175572,206.23531069100125,0.46363682773906434,0.3095557677527377,0.1349622615128131
20252,11200720,송정동,154429094,3232174,23772,7.354802062017701,0.42336118043149906,0.2914799760161427,0.19632266084684796
20252,11200790,용답동,2266870152,3238863,349792,107.99839326331494,0.3888333652889919,0.31288016813307634,0.21558985359985897
20252,11215710,화양동,8065794382,9059046,1148824,126.81511938453563,0.6184239488352306,0.18777109642670983,0.10208856429253146
20252,11215730,군자동,1839225493,6763400,290831,43.00070970222078,0.48917689327852854,0.2410676582783807,0.14133364875654256
20252,11215740,중곡1동,3266731170,3678009,438143,119.12504836176312,0.39717222007885244,0.3014288437032101,0.1987191983488893
20252,11215750,중곡2동,2136448038,4352732,307808,70.71604684138605,0.3344609776113025,0.3099883016000066,0.21224669931436166
20252,11215760,중곡3동,1220596743,4702350,161791,34.40641381436941,0.31547332716620413,0.3089793401171754,0.25281848437483384
20252,11215770,중곡4동,1607952766,6415828,225492,35.14620404412338,0.2792007516410976,0.3091175449217155,0.26986883064820316
20252,11215780,능동,1144216144,2196514,187021,85.14446072276344,0.3988460806532533,0.27521518187455213,0.1785251539484838
20252,11215810,광장동,2632038317,6336033,374504,59.107015383284775,0.20655384844113028,0.33721336362989274,0.15684861489831256
20252,11215820,자양1동,2753553447,7862796,388043,49.35178275005482,0.36743507017096716,0.29678831804869416,0.20047105380833993
20252,11215830,자양2동,1195671243,5160179,168291,32.61340352728074,0.29167844758873673,0.3151094177159358,0.2139958710734647
20252,11215840,자양3동,6151270869,6641281,744266,112.06663292819563,0.29039367555747153,0.3077719494175898,0.20418711390167046
20252,11215847,자양4동,5323601194,8951997,662562,74.01275938765394,0.40264446022490846,0.2970973962569469,0.20138556793528864
20252,11215850,구의1동,1539240977,6832738,235142,34.41402260704274,0.3902141425589566,0.2948048059211403,0.18093698309521014
20252,11215860,구의2동,1532670504,4918704,222566,45.248911095280384,0.2708524440584349,0.3208363422560089,0.2283835335486746
20252,11215870,구의3동,4008445760,6153180,593930,96.52407373098137,0.27840222454080654,0.33075742949174247,0.18958733532904937
20252,11230536,용신동,4763089116,14186217,768890,54.19979124808256,0.36381475061321844,0.3130934765765954,0.22908862877256142
20252,11230545,제기동,3294603101,12271963,531326,43.2959258433227,0.3779494771944798,0.26016717944798234,0.2556409272094448
20252,11230560,전농1동,3435365316,11439262,480731,42.024651590286155,0.3450972623933257,0.28682523400548043,0.20360238274112438
20252,11230570,전농2동,992727987,2315610,207209,89.48354861138102,0.24993889299147956,0.3093573615591572,0.24639857316214733
20252,11230600,답십리1동,1224059029,7063038,181317,25.671247981392707,0.3011699781312234,0.3259249065345535,0.21234587722733475
20252,11230610,답십리2동,1280149219,5505395,174712,31.734689336550783,0.2763280382243236,0.3337322753408248,0.2586793499830621
20252,11230650,장안1동,7576596594,8909228,1008087,113.1508813109284,0.3163404281493301,0.340111623588486,0.2214518474552453
20252,11230660,장안2동,3085704798,7487517,421367,56.275932328434116,0.2657468423777869,0.3293123741822556,0.205173223646771
20252,11230705,청량리동,2283195099,6168282,335622,54.41093646496707,0.2851922139746529,0.29382427716501935,0.3233107695141046
20252,11230710,회기동,990012245,4863701,160931,33.088177089833444,0.5409339513263665,0.17893020150704164,0.13621149819859404
20252,11230720,휘경1동,1719118340,5452750,171258,31.407638347622758,0.4801652377240842,0.2323655036449498,0.17586428866168446
20252,11230730,휘경2동,1533607999,4349270,226771,52.14001430125056,0.44054749417718375,0.23642726250612173,0.18440496910975865
20252,11230740,이문1동,4809148896,10759091,799052,74.26761238472655,0.503325327390576,0.21708720560129105,0.1361367795848181
20252,11230750,이문2동,1029969981,3334977,155479,46.620711327244535,0.288494643291393,0.31617489415968986,0.2517591575594075
20252,11260520,면목2동,1012678424,5272377,127990,24.275578169011816,0.27512391469729874,0.33281554031511784,0.25831612572469687
20252,11260540,면목4동,1368918194,4695511,187948,40.027166372307505,0.26460677016835865,0.3324536988625945,0.26081740624183397
20252,11260550,면목5동,344384028,2362540,46132,19.526441880349115,0.26608142084366826,0.33511559592641815,0.2645398596425881
20252,11260565,면목본동,3645217232,9597075,495068,51.5853007296494,0.3116267195994613,0.32719146198190596,0.2574649046714754
20252,11260570,면목7동,3752047715,6089438,506742,83.21654642021151,0.2731209349696967,0.32414649759140335,0.2842585801842469
20252,11260575,면목3?8동,1688266708,6102211,249085,40.81881141114262,0.30928248793756885,0.3151151279429702,0.2581874012550533
20252,11260580,상봉1동,502587463,4300436,78924,18.35255774065699,0.2776813792834029,0.2999500515761658,0.2480404312492966
20252,11260590,상봉2동,3960028438,7187804,519497,72.27478656902721,0.41299178441704865,0.2956310439182816,0.21200870251887782
20252,11260600,중화1동,418386661,4863033,60434,12.427223915609867,0.2791243653908991,0.2936694034360861,0.254928971281914
20252,11260610,중화2동,953272647,7556109,136332,18.042619554588214,0.28564503238373085,0.31371490273631575,0.28784841510359366
20252,11260620,묵1동,987642973,6967421,148213,21.272289990801475,0.27327270736187753,0.3015595009975714,0.2553085280766011
20252,11260655,망우본동,4256821087,11536631,576957,50.01087405846646,0.2743574792328887,0.312589091217358,0.25035662491068666
20252,11260660,망우3동,502222397,4013078,67928,16.926658290718496,0.27316837599468535,0.322071487272363,0.2825075914298202
20252,11260680,신내1동,317445439,4941424,48084,9.730798247630641,0.23756977745686264,0.3052931705516467,0.26324881248806015
20252,11260690,신내2동,364407479,1643296,52745,32.09707806749363,0.2389983301851888,0.3171619720366872,0.268125766751699
20252,11290525,성북동,1039346702,4319491,175356,40.59644990578751,0.3102402574747812,0.305278793265225,0.21889014238020174
20252,11290555,삼선동,2886322686,10129591,455958,45.01247878616225,0.38323531522644894,0.2942785152924733,0.17995070087232545
20252,11290575,동선동,1570332116,7875073,317328,40.29524551708918,0.43544205875932834,0.2450157604888234,0.146475340609541
20252,11290580,돈암1동,304840126,2278720,39005,17.117065721106584,0.24630318775452886,0.30136172939193934,0.26299106515938775
20252,11290590,돈암2동,449391543,2701773,57774,21.38373579127484,0.2307040598895614,0.34130513555357905,0.20563237548084165
20252,11290600,안암동,3743685380,8162847,758533,92.92505421209046,0.5417106311070145,0.18445206678503223,0.12613295336786295
20252,11290610,보문동,1254812157,5471016,179394,32.78988765523625,0.34544187039482244,0.3067761088616813,0.22161423033674185
20252,11290620,정릉1동,1116700655,4416546,161130,36.48326090116575,0.23671914659102383,0.32389609436876693,0.22976846612715005
20252,11290630,정릉2동,344606379,5536543,52872,9.549641355625704,0.2744165447644857,0.3167729393594523,0.22917947173895334
20252,11290640,정릉3동,2023828288,2715671,268248,98.77779745779219,0.3996028974054663,0.23587172378391932,0.20420330739621995
20252,11290650,정릉4동,1660131521,3426695,213485,62.300554907863116,0.2896038310967273,0.29588626942286955,0.2375046509829442
20252,11290685,길음2동,992811176,5011473,158116,31.550803526228716,0.2489563447712878,0.3429187386622656,0.21619970814967973
20252,11290705,종암동,887115232,10970283,149228,13.602930753928591,0.29764847451975485,0.2975247767081305,0.22271130106670903
20252,11290715,월곡1동,861579776,8355616,129821,15.536975370816466,0.2574749725214754,0.3109185486743287,0.21328984003094445
20252,11290725,월곡2동,1691376840,6231314,228585,36.68327418582982,0.32412024173392645,0.2862165186989454,0.23491112789373156
20252,11290760,장위1동,1340547765,6491773,163565,25.195736203345373,0.255934241693294,0.31760291063781804,0.25182057351666487
20252,11290770,장위2동,204351038,5583856,32788,5.871927929373538,0.2842510623483127,0.3154293377193108,0.2699129418810227
20252,11290810,석관동,2694307009,10174087,400295,39.34456231797507,0.29857391626393603,0.3044648625473716,0.254371719054496
20252,11305534,삼양동,330106977,11381264,48169,4.232306710397017,0.24888861202059806,0.32777123876574693,0.2781396688452179
20252,11305535,미아동,1668356854,7715840,266046,34.480497262773724,0.3187856409671533,0.30349761011114795,0.278195633916722
20252,11305545,송중동,3891816551,11776106,402640,34.19126831908612,0.2663625819944216,0.32040557379493695,0.26724232951028126
20252,11305555,송천동,1655803702,10890365,182552,16.7627072187204,0.22592833206233215,0.32152108767704296,0.28522818105729236
20252,11305575,삼각산동,165847875,3061482,20769,6.78396933249975,0.19550008786594206,0.3311833941862144,0.2076834030054725
20252,11305595,번1동,3695034283,6424489,586142,91.23558309462433,0.3415102742023529,0.3088494664711855,0.24690788637041794
20252,11305603,번2동,410589334,2741048,61004,22.25572116942133,0.24608726297386985,0.31176287317843393,0.31455195239193184
20252,11305608,번3동,18718472,3196732,4765,1.490584759685829,0.21057911642264662,0.3176928813550839,0.33119323108724785
20252,11305615,수유1동,1703671529,5722737,232534,40.63335428484657,0.2725449378505425,0.30227861248909393,0.2818878449245527
20252,11305625,수유2동,1953180640,5222938,270121,51.71820917652095,0.2525894429533722,0.3235008724974334,0.29945348767303
20252,11305635,수유3동,5516433108,9521301,837154,87.9243288285918,0.363400442859647,0.30940109970265617,0.23582880112707286
20252,11305645,우이동,1237988453,3876885,191196,49.31691293396632,0.2662972979595732,0.31169482716149693,0.27706238384682547
20252,11305660,인수동,2012636644,8123879,279309,34.38123586035686,0.2417579089988908,0.30732437053776895,0.29738355285695417
20252,11320511,창1동,2157266509,3612315,407898,112.91872386544364,0.276071438952583,0.3079111317811431,0.26477425141495137
20252,11320512,창2동,2640360672,10884586,359915,33.06648502754262,0.28900171306469535,0.30926826247686406,0.2612800339856748
20252,11320513,창3동,258119534,3480572,33817,9.715931749149277,0.21290580973472176,0.34166194522049825,0.29862016932848967
20252,11320514,창4동,2121505002,3660172,343875,93.9505028725426,0.2513018513884047,0.3208925700759418,0.2633665849583025
20252,11320515,창5동,3045198706,3743138,399508,106.73076974452985,0.27433533040993946,0.30617546026889736,0.2697504072785989
20252,11320521,도봉1동,3320049581,3740307,467372,124.95551835718298,0.21080622526439674,0.3098515710074066,0.3572562359186024
20252,11320522,도봉2동,363304863,3086468,64859,21.013987509347253,0.2304407497501999,0.3137388756338961,0.3203895196710285
20252,11320660,쌍문1동,1523705654,4524590,228032,50.398378637622415,0.27654837233870916,0.29061970255868486,0.2623791326948961
20252,11320670,쌍문2동,517396739,4357620,75204,17.258044528894214,0.2543884046796187,0.3098544618392609,0.28158467236702606
20252,11320680,쌍문3동,475700063,5318727,60758,11.423410150586784,0.28112196771896736,0.3026942349174906,0.2639750075534992
20252,11320681,쌍문4동,90793434,2225827,23309,10.472062743420759,0.20475221120060094,0.30238019396835425,0.27241380394792586
20252,11320690,방학1동,3204654079,6352247,454933,71.61764962854876,0.240075047459584,0.3320336882366193,0.30048186098556934
20252,11320700,방학2동,1650538394,2560484,225952,88.24581602540769,0.20987438312444054,0.3212900373523131,0.3464415321478283
20252,11320710,방학3동,766515084,3380248,114958,34.0087472871813,0.19316215851617988,0.29665012744627023,0.2989307293429358
20252,11350560,월계1동,1298387620,4694730,207386,44.174212361520254,0.36848231953701277,0.24377844945289717,0.1998579258019098
20252,11350580,월계3동,167406695,2444004,29851,12.213973463218554,0.2550797789201654,0.3050571930324173,0.27161821339081277
20252,11350570,월계2동,314217084,3687113,79694,21.614200595425203,0.22861002632683078,0.29935616293832057,0.2717266869770468
20252,11350595,공릉1동,3003304420,10198923,472536,46.3319509324661,0.3289400263145432,0.2889002103457394,0.24130283168134517
20252,11350600,공릉2동,3523454990,8370122,766053,91.52232189686124,0.32931873633383124,0.27502036409983033,0.1915845432121539
20252,11350611,하계1동,1609929112,3659164,278209,76.030754565797,0.25786026535022755,0.29631522391453347,0.250651241649732
20252,11350619,중계본동,1682886734,3860993,214857,55.64811953816026,0.15946001456102096,0.3443627066922939,0.16557113675160767
20252,11350621,중계1동,472750797,3781320,99516,26.31779378629685,0.1674566024562851,0.3344292469296436,0.18013973956184612
20252,11350624,중계4동,546965647,2750946,87481,31.800333412578798,0.20768601055782265,0.3172250563987806,0.2891536220631012
