기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20222,11650520,서초2동,CS300002,편의점,8444276848,1319588,6529015118,1915261730,1255736365,1320647653,1335291625,1266338847,1351000628,1058456399,856805331,655522609,1412828904,1375542583,1227832567,2278134232,1494415953,4823532766,3196217192,84672528,1858067599,2760826460,1738322671,1128016153,449844546,1048094,271494,204804,217730,209741,205227,210592,150443,121051,80300,280628,244889,199474,318223,196074,785914,494936,22789,337420,423601,254949,175239,66849
20222,11650530,서초3동,CS300002,편의점,10673118007,1806858,8359199129,2313918878,1622907657,1702121279,1657574170,1642681102,1733914921,1215362290,1098556588,729006399,2170805773,1867678553,1627195282,2653074679,1625357321,6516832357,3315652059,218252744,2014050164,2887957546,2284189690,1700210640,727823647,1430645,376213,280124,295972,283472,278527,292550,197244,178969,93697,447333,335203,286810,415596,228219,1098594,626287,63236,401539,504991,356346,279581,119188
20222,11650531,서초4동,CS300002,편의점,5112239677,950210,3645344210,1466895467,677682669,708249989,718111583,689782303,851517666,867121973,599773494,766407468,779948459,684808651,658705112,1205983280,1016386707,3281808109,1703371646,130472344,1889226452,1329549952,786981483,604593054,244356472,679959,270251,126333,131854,133489,130708,157575,159525,110726,131261,167865,139708,126200,215218,169958,581865,355668,30982,387493,252751,123815,100742,41753
20222,11650540,잠원동,CS300002,편의점,5396646295,880457,3922875225,1473771070,806896157,756104843,736636895,786502091,836735239,781808195,691962875,874864975,972650638,670880891,732028619,1182386742,963834430,3550094513,1729186672,115065241,1306137110,1420868800,1268250021,782194990,386765020,631096,249361,133223,122333,116967,121296,137277,132480,116881,142405,169118,124458,125565,180761,138150,574128,296521,31893,251022,236719,185257,110895,54865
20222,11650570,반포2동,CS300002,편의점,2927491210,365566,1684119032,1243372178,352352926,296738987,325375191,336383590,373268338,655352478,588019700,218398815,374855584,311614613,487917803,951851325,582853070,1793453310,1134037900,114040827,739042488,654534266,695889038,523888512,200096079,218566,147000,40353,43126,44280,42475,48332,75612,71388,27820,39704,38953,66789,116037,76263,208873,156693,27634,95525,77112,86875,56345,22075
20222,11650560,반포1동,CS300002,편의점,3162090268,535457,2216623909,945466359,422122568,436108813,450982288,429661758,477748482,478398179,467068180,375128025,423842623,410746338,495871776,793493249,663008257,1995869647,1153100759,73643388,606930808,915081133,819202618,521158419,212954040,382294,153163,73729,78994,75281,73924,80366,79109,74054,50692,79391,78535,94821,129471,102547,321182,212769,21419,113871,143283,140435,80580,34364
20222,11650580,반포3동,CS300002,편의점,728903317,130386,439898114,289005203,86207504,83925347,87214651,86282090,96268522,155748358,133256845,48723885,70141912,86353303,138992799,257065610,127625808,427920906,300982411,59300184,171564439,137945180,199686263,125316933,35090318,81399,48987,15684,16431,16122,15864,17298,26164,22823,8251,12161,14732,24771,46692,23779,75280,55106,19298,26552,20232,34229,24537,5538
20222,11650581,반포4동,CS300002,편의점,2207383795,384919,1623214813,584168982,300925877,322278572,331760440,317363077,350886847,310896311,273272671,143711998,341415904,339803275,385693152,587781709,408977757,1322069521,824212786,95936740,303827089,454425943,714116631,386996637,190979266,289185,95734,56463,58525,58376,56402,59419,53115,42619,20575,62665,61902,74871,101737,63169,221266,158095,32241,57629,78499,121299,62244,27451
20222,11650590,방배본동,CS300002,편의점,1154442898,195859,846533015,307909883,164690816,174656065,169844445,163046096,174295593,150584121,157325762,116956477,192654201,158829092,171335486,267123786,247543856,756353936,351172038,27804566,189093573,279687719,302722895,209999480,98217742,145847,50012,28404,30081,28771,29471,29120,25059,24953,16116,36446,28983,31302,46866,36146,123659,69109,9207,40500,44918,50453,33796,13895
20222,11650600,방배1동,CS300002,편의점,2074060193,297770,1506892197,567167996,306381343,304055392,307422036,281829898,307203528,282738361,284429635,183374822,268643605,296402007,336139133,591301329,398199297,1288103612,778457004,60946630,442523392,553944206,500862199,337267434,171016753,218477,79293,42694,43951,43510,42470,45852,40387,38906,26136,45553,45179,46318,79088,55496,186452,110699,14434,76301,79451,58902,42431,25630
20222,11650610,방배2동,CS300002,편의점,1508775806,255337,1088138898,420636908,204402262,212943917,208033234,209508993,253250492,242531539,178105369,109651280,231044558,178692884,192773749,437225189,359388146,1026710103,455767951,12869533,293901812,458874590,306739301,257481560,152611260,185171,70166,34645,36744,36589,36007,41186,39971,30195,17249,43668,33589,35504,73037,52290,172477,80494,4047,59443,75401,49372,40821,23888
20222,11650620,방배3동,CS300002,편의점,1148950432,205068,853968696,294981736,156875406,178328183,168395643,171475164,178894300,149169258,145812478,27893685,216904480,215493817,181824592,293951650,212882208,737676301,405765131,34408108,219106185,276631026,277127637,238924726,97243753,156901,48167,29964,32007,31246,31822,31862,25370,22797,4757,46165,42305,35208,45325,31308,120674,83814,10940,44965,45672,48155,36814,17943
20222,11650621,방배4동,CS300002,편의점,2531806042,387681,1857185186,674620856,375132223,370890366,369303067,340261759,401597771,345937124,328683732,205826011,387162942,388596769,387732471,663545267,498942582,1471822860,1013434942,45278107,437305737,690567130,701374142,425689653,185043034,288602,99079,58296,59763,56826,53979,59738,51397,47682,27604,69244,62533,64183,95933,68184,228889,154443,13749,77783,102692,104166,59568,25375
20222,11650651,양재1동,CS300002,편의점,4332426263,706705,3402897778,929528485,655335662,722929835,670842705,652352265,701437311,496419905,433108580,295409448,856119231,751910645,646955181,1048822495,733209263,2895406226,1178102061,28251423,697814994,1314888119,1023775477,624714234,384064036,564406,142299,111066,118896,111519,109774,113151,75084,67215,40109,155991,138095,110826,158082,103602,474784,207559,7604,138822,223046,161942,92817,58110
20222,11650652,양재2동,CS300002,편의점,5852265214,881041,4557967715,1294297499,883378206,925918782,888434556,910352457,949883714,709927911,584369588,581387803,1126593847,936662327,860664598,1379109925,967846714,4137639179,1268353323,37491074,983909095,1667222559,1434882665,880105870,402381237,692866,188175,135195,142439,133984,136174,145074,101640,86535,71815,190150,158733,133442,197460,129441,629369,215158,10167,184202,276804,191572,123998,57791
20222,11680510,신사동,CS300002,편의점,7775337875,946782,5524625807,2250712068,1013720783,1083426845,1115229565,1074189770,1238058844,1318552053,932160015,440052664,866973637,1270577425,1522775999,2446530366,1228427784,3423438702,4035965845,154097304,2581857219,2289667164,1209858814,868802877,355121163,698198,248584,132950,140753,138835,135732,149928,142404,106180,59149,161751,166489,170194,249244,139955,505455,409356,30613,304749,275254,155914,106168,42110
20222,11650660,내곡동,CS300002,편의점,245044984,32921,177270798,67774186,32701667,39729935,32631485,34777450,37430261,33631193,34142993,11929947,51914452,41956717,30626756,64708658,43908454,157151126,79811470,1398245,31854212,60391511,67925959,36882787,38509882,24259,8662,4601,5437,4589,4801,4831,4435,4227,1934,7412,6483,4451,7640,5001,20553,11658,372,5057,8355,9119,4567,4741
20222,11680521,논현1동,CS300002,편의점,10102011711,1578243,7747770441,2354241270,1505350535,1549015163,1524060497,1530100631,1639243615,1306363025,1047878245,1403974818,1763517009,1456563425,1304433272,2353737511,1819785676,5942031770,3553208295,67542637,2682639800,3249936807,1951341200,1127497547,416282076,1232757,345486,237822,252152,243526,242930,256327,193782,151704,179190,330606,261688,218095,348014,240650,927776,598766,17223,484286,517789,271349,171038,64853
20222,11680531,논현2동,CS300002,편의점,11983175302,1653930,9684020104,2299155198,1892352258,2006029789,1906471112,1917097928,1962069017,1263501946,1035653252,1055288699,2142668676,2207289321,1866986077,2895037468,1815905061,7031258951,4334769651,68791867,2545077172,4062527564,2624381085,1410419897,654831003,1367946,285984,266241,285927,272794,270943,272041,158483,127501,119944,381461,338716,248776,351731,213302,1022845,584475,14765,397725,580398,356975,178908,78557
20222,11680545,압구정동,CS300002,편의점,4466908769,756571,3286388364,1180520405,600684727,655265615,660806935,646786706,722844381,681489464,499030941,525011663,782171720,704447520,669727674,1021907062,763643130,2633038671,1556728316,75371512,1089413441,1398442290,870811714,487624807,268103215,557885,198686,102595,112400,111503,111136,120251,114895,83791,69577,151465,135496,126395,169878,103760,433289,298115,22898,215308,227685,139492,86297,39719
20222,11680565,청담동,CS300002,편의점,9131050456,1229962,6829415231,2301635225,1249942812,1436958240,1363226120,1333697676,1445590383,1286371794,1015263431,795359416,1511294459,1635438674,1531113561,2221969843,1435874503,4866082522,3432456106,85938086,1829956474,2597754949,1972509939,1230236782,582142392,933642,296320,173586,192288,187871,183590,196307,169285,127035,95761,258797,247781,202505,261088,164030,702390,475659,19516,293206,373784,260097,159068,72380
20222,11680580,삼성1동,CS300002,편의점,8563714388,1030991,6598252470,1965461918,1272461458,1290516692,1371086846,1307597991,1356589483,1061477628,903984290,289493958,1122855301,1760107542,1829500017,2641741567,920016003,4090367821,4054084148,84145200,2090959440,2507053062,1804704576,1199712093,457877607,835860,195131,162613,171190,168627,168354,165076,106698,88433,35702,213244,230502,198198,251712,101633,590867,401822,12448,252176,317802,224434,135974,49855
20222,11680590,삼성2동,CS300002,편의점,7790986561,1167170,6178211333,1612775228,1185484721,1264045153,1225543046,1228840433,1274297980,917238420,695536808,686752507,1415145343,1338589072,1100042711,1903984942,1346471986,4648920636,2574801384,82869035,1559331260,2268741368,1846954433,1021998089,443827824,948287,218883,184519,200495,185387,187761,190125,124259,94624,81248,266995,226267,177854,250603,164203,715147,405708,23461,278943,346508,260266,146588,65080
20222,11680600,대치1동,CS300002,편의점,2845429677,410631,1926505367,918924310,385772944,372969454,409930308,376632935,381199726,495603971,423320339,54760825,295210610,465283977,566832655,1000418319,462923291,1154927199,1686387218,262243713,488194171,371404102,850615544,688347982,180508905,279248,131383,54948,56614,56985,53893,56808,71966,59417,10046,64198,64718,75874,133422,62373,187896,222301,65045,64944,45431,121567,93929,19280
20222,11680610,대치2동,CS300002,편의점,7004939829,1327980,5376324856,1628614973,1067830480,1056234380,1037864218,1099013345,1115382433,885778408,742836565,434450283,1281210930,1227920693,1141069352,1681322624,1238965947,4704341559,2090053509,209794468,1139332742,1710537298,1993688868,1321473118,419568570,1017819,310161,201726,206893,200015,202238,206947,167084,143077,69418,266541,237811,225841,318099,210270,845031,462386,69834,262084,322905,358555,231321,62716
20222,11680630,대치4동,CS300002,편의점,11641971212,2013043,8784853736,2857117476,1692327005,1771971281,1747135832,1759310481,1814109137,1550004709,1307112767,755254737,1841216287,1879675224,1839726735,3370558008,1955540221,6189518746,5045206171,550824797,2160094074,2948856741,3014937449,1854087028,705924826,1493085,519958,290090,305140,296816,294892,306147,285594,234364,104909,397989,342853,305459,564714,297119,1114335,868546,187164,356848,446405,537526,365199,89738
20222,11680640,역삼1동,CS300002,편의점,30422363008,4747805,24312006755,6110356253,4638555224,5051115305,4860686058,4739047599,5022602569,3488520878,2621835375,2533536097,5337467349,5361431024,4908154146,7792625958,4489148434,17554671014,11561420791,290431730,8143099300,9494542863,6027501787,3745723977,1414792134,3862570,885235,743804,808878,769635,757763,782490,508713,376522,312726,1075337,929369,767440,1075807,587126,2899099,1736839,67021,1424709,1491484,865456,573152,214106
20222,11680650,역삼2동,CS300002,편의점,9970111265,1586531,8001673357,1968437908,1529111533,1655533070,1574880317,1579032940,1663115497,1050123894,918314014,923541678,1980095284,1776048541,1530425443,2317295915,1442704404,5881359399,3662026513,75917515,2187156079,3159961066,2381397099,1230102733,508851423,1318060,268471,254199,280208,259516,259817,264320,145220,123251,110591,417449,327189,254201,301752,175349,966386,585433,18007,394555,531949,362249,173282,71781
20222,11680655,도곡1동,CS300002,편의점,5018833262,869099,3811590281,1207242981,748486167,745256700,783405429,762449013,771992972,637909961,569333020,286970937,1102846853,862625738,837646732,1153249713,775493289,2940507655,1871394553,59685490,842192293,1251735563,1166630075,884857061,606801725,679806,189293,134360,138336,133953,136517,136640,101523,87770,41404,222286,165658,150528,180351,108872,499925,351550,17899,180014,225367,193941,141626,92632
20222,11680656,도곡2동,CS300002,편의점,2858183395,407537,2245564129,612619266,450647094,452476387,436357712,436130490,469952446,326447093,286172173,116355349,485760089,568934505,544482138,740772584,401878730,1590496419,1139223265,32248268,460817745,688823777,691446296,519611605,336771990,331921,75616,64034,70179,65887,65051,66770,40893,34723,12935,89481,89109,78578,91585,45849,245626,151407,6658,85892,115224,96804,61565,30894
20222,11680670,개포2동,CS300002,편의점,719342801,125815,519424028,199918773,100932669,101338943,106948448,103061876,107142092,109121898,90796875,61817294,132037768,89608745,99300121,185637642,150941231,508598053,206202589,28062944,109312151,158234401,168550872,160738077,89902198,91389,34426,18354,18303,17803,18122,18807,18456,15970,8881,24032,17362,19667,31394,24479,84753,40772,8369,23461,24644,29105,24909,15037
20222,11680690,개포4동,CS300002,편의점,2134944602,318360,1513232611,621711991,302744592,306952217,295125573,296980841,311429388,324216095,297495896,128739012,335504057,343303223,331753119,574889032,420756159,1537198410,524803793,37269540,324952762,532607994,584582962,386899623,195689317,234776,83584,47552,47995,46204,46107,46918,43341,40243,16612,56206,57380,55801,79934,52427,219525,91510,11101,57891,80189,78556,59157,24142
20222,11680700,세곡동,CS300002,편의점,1151308218,159141,794509400,356798818,145475810,148760994,169876530,156392978,174003088,178806122,177992696,117995495,139558463,120608201,132887157,325890129,314368773,662188991,475189935,9197365,223844402,382419305,281550363,163310332,77057160,110668,48473,20757,21557,22536,22483,23335,24120,24353,15399,23530,18919,20315,43115,37863,88061,70189,1921,33909,53406,37747,20694,10572
20222,11680720,일원본동,CS300002,편의점,6742969115,1446961,5509197436,1233771679,1099240640,1116042336,1112928156,1148984113,1032002191,643117685,590653994,214761307,1891141252,1574251972,1335135787,1300956598,426722199,3054251489,3688717626,3425945,810074371,1713557383,1671197173,1324207470,1220506773,1225641,221320,242509,252294,248285,250229,232324,117487,103833,41682,465291,365088,265266,229058,80576,658097,788864,1098,230668,395782,336577,257667,225169
20222,11680730,일원1동,CS300002,편의점,1124331200,170089,789505497,334825703,145491876,147998878,170711532,147487917,177815294,183709343,151116360,154869996,139045075,120517495,130332801,303694416,275871417,781423963,315101297,14294639,258110800,284701304,253827174,175106769,110484571,120564,49525,23080,23298,25040,23596,25550,25827,23698,18944,25067,19564,20859,45957,39698,114219,53417,3844,42962,42902,38028,25538,14360
