기준_년분기_코드,행정동_코드,당월_매출_금액,당월_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드_명_매출,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,행정동_코드_명_인구,행정동코드,점포수,유동인구_만명,매출_억원,점포당_매출,비율_10대,비율_20대,비율_30대,비율_40대,비율_50대,비율_60대이상
20251,11260570,3453247673,447797,12626233,369249440,978988068,801263238,716006262,575114432,면목7동,6235232,766099,748965,958060,948342,1029625,1784142,면목7동,11260570.0,15.0,623.5232,34.53247673,230216511.53333333,12.286615798738524,12.01182249513731,15.365266280388603,15.209410010726145,16.51301828063495,28.613883172270093
20251,11260575,1547376038,212878,22829474,233521022,381430495,332075314,333656295,225547588,면목3?8동,6222944,710838,941111,968825,951353,1018061,1632755,면목3?8동,11260575.0,18.0,622.2944,15.47376038,85965335.44444445,11.422857091434537,15.123243917991228,15.56859582859817,15.287828397620162,16.359796906415998,26.237661788375405
20251,11260580,482051871,73050,5502011,81053803,134850192,100299559,106800757,53545549,상봉1동,4288335,689557,511291,700079,644787,651354,1091265,상봉1동,11260580.0,22.0,428.8335,4.82051871,21911448.681818184,16.079830516972205,11.922832521246592,16.325193810651452,15.035835586538832,15.188971943656455,25.447288982787025
20251,11260590,3680087792,469071,30349022,682423553,1234313185,681034207,618407531,430313817,상봉2동,7465868,645722,1476366,1567307,1069075,1125601,1581798,상봉2동,11260590.0,31.0,746.5868,36.80087792,118712509.41935484,8.648987632784293,19.774874133858248,20.992964247425753,14.319500425134759,15.076626053393927,21.187060901692877
20251,11260600,376488634,50963,6770808,64349944,103412923,69505812,75416887,57032260,중화1동,5053203,839682,614083,793987,728309,764462,1312680,중화1동,11260600.0,19.0,505.3203,3.76488634,19815191.263157893,16.61682699072252,12.152351686643105,15.712549050572477,14.412818958589234,15.128266170981059,25.977187142491605
20251,11260610,1056098637,145377,9775120,139674022,260729114,201942488,237314576,206663317,중화2동,7738066,906855,988994,1169550,1127627,1318995,2226047,중화2동,11260610.0,19.0,773.8066,10.56098637,55584138.78947368,11.719401204383628,12.780893830577305,15.114241723965652,14.57246552303896,17.045538252064535,28.767485312221424
20251,11260620,897726258,126243,6995302,113903901,199883318,246906079,219532782,108544834,묵1동,7146919,1175033,936053,1013420,1075497,1095183,1851734,묵1동,11260620.0,23.0,714.6919,8.97726258,39031576.43478261,16.44111259691064,13.09729409274122,14.179816505545956,15.04840057652815,15.323847940630081,25.90954227968723
20251,11260655,3953576009,509746,27329969,412504957,859969751,787936515,792815410,1053221745,망우본동,11705390,1777771,1394686,1837642,1900908,1801616,2992769,망우본동,11260655.0,45.0,1170.539,39.53576009,87857244.64444445,15.187627238391885,11.91490415953676,15.699109555512461,16.23959560510158,15.391336811503075,25.56744371610002
20251,11260660,502845716,65449,3018210,55800408,150289850,90805311,108133448,94798489,망우3동,4040939,447588,515316,585111,583110,734319,1175496,망우3동,11260660.0,13.0,404.0939,5.02845716,38680439.692307696,11.076336465361145,12.75238255266907,14.479580117393507,14.430061923726145,18.17198923319555,29.089674454378056
20251,11260680,289824511,43990,3914385,29780430,62444310,73436218,66679582,53569586,신내1동,5031362,980157,492440,705304,756973,765911,1330577,신내1동,11260680.0,17.0,503.1362,2.89824511,17048500.647058822,19.48094770362379,9.787409452947333,14.018152540008053,15.045091170144387,15.222736905036847,26.44566222823959
20251,11260690,347595251,47420,7875135,37953501,67952832,81245258,71232245,81336280,신내2동,1670379,298399,165476,232372,255018,265544,453571,신내2동,11260690.0,11.0,167.0379,3.47595251,31599568.272727273,17.864149393640606,9.906494274652639,13.911333894882539,15.267074119107102,15.897230508764778,27.153777675605355
20251,11290525,1024680435,161010,14127454,160445517,288410389,217293497,194859766,129498052,성북동,4161217,648460,659790,617537,642643,647615,945173,성북동,11290525.0,19.0,416.1217,10.24680435,53930549.21052632,15.583421869131072,15.855697984507897,14.840297922458742,15.44363103390186,15.563115309775963,22.713859911655653
20251,11290555,2464276171,365131,21729318,457142642,658712652,477421085,529664982,315141063,삼선동,9868434,1423739,2155084,1481971,1479881,1483155,1844606,삼선동,11290555.0,21.0,986.8434,24.64276171,117346484.33333333,14.427202938176412,21.838155881672815,15.017286430653536,14.996107791773245,15.029284281579022,18.691982942785046
20251,11290575,1487973999,276469,38901435,478196546,385051201,235904756,257564286,86745480,동선동,7805146,1264124,2149182,1144196,1021259,984060,1242326,동선동,11290575.0,30.0,780.5146,14.87973999,49599133.3,16.196032719951685,27.53544904861485,14.659507970766978,13.08443173260308,12.607835907233511,15.916755432890046
20251,11290580,309993205,37927,17005081,51506680,74518185,62037540,64165773,30260601,돈암1동,2348996,415973,278196,298589,332580,390632,633026,돈암1동,11290580.0,6.0,234.8996,3.09993205,51665534.166666664,17.708544416423017,11.843187472435032,12.711345613189634,14.158389371459126,16.629743090239405,26.94879003625379
20251,11290590,397589986,47204,1645514,33849183,80989741,92458352,104114375,84532821,돈암2동,2742604,616962,290190,345562,492316,429135,568437,돈암2동,11290590.0,5.0,274.2604,3.97589986,79517997.2,22.495482395562757,10.580820271537561,12.599777437792698,17.95067753128049,15.646990961874192,20.726178478555415
20251,11290600,2904934895,544593,50435222,841911546,587367505,388465452,647584356,361622743,안암동,6984288,863258,2724669,934010,706283,738476,1017591,안암동,11290600.0,42.0,698.4288,29.04934895,69165116.54761904,12.360000045817126,39.011406746113565,13.37301669117883,10.112455271031207,10.573389871666231,14.56971705634132
20251,11290610,1141876196,155484,9723463,154552432,279052603,274302352,287477191,129939080,보문동,5524232,686050,988319,883360,834938,866487,1265078,보문동,11290610.0,14.0,552.4232,11.41876196,81562585.42857143,12.418920856328988,17.89061357307224,15.990639060778042,15.114100928418647,15.685202938616627,22.90052264278546
20251,11290620,916441693,129967,17083497,178981984,197588459,205176736,202735769,114875248,정릉1동,4566520,958666,508198,549660,779453,702008,1068537,정릉1동,11290620.0,15.0,456.652,9.16441693,61096112.86666667,20.993360370698035,11.128780778360765,12.036736946296084,17.068862065642985,15.372931685397194,23.39937195063199
20251,11290630,311939036,46555,2974906,45680161,64500455,71259786,79380832,45301330,정릉2동,5772691,1033998,754180,827935,924166,886902,1345510,정릉2동,11290630.0,11.0,577.2691,3.11939036,28358094.181818184,17.911888926672155,13.06461752413216,14.342271221515235,16.009275396864307,15.363753230512426,23.308193700303722
20251,11290640,1737856093,224761,14547212,382197957,310922957,341219431,409839671,228571334,정릉3동,2555315,376831,668104,292555,299490,345272,573064,정릉3동,11290640.0,27.0,255.5315,17.37856093,64365040.481481485,14.746949006286897,26.145661102447253,11.448882036069916,11.720277147827176,13.511915360728521,22.426354480758732
20251,11290650,1542758286,189577,10532889,171226706,292681207,401940588,397345805,269031091,정릉4동,3667960,638224,572237,449002,545466,556694,906334,정릉4동,11290650.0,15.0,366.796,15.42758286,102850552.4,17.399971646364737,15.60096075202565,12.241191288890828,14.87110001199577,15.177210220394988,24.70948429099554
20251,11290685,908679933,139726,9650890,104394058,265138313,243015245,180634773,97389099,길음2동,5155699,1040955,570117,686334,949625,787177,1121491,길음2동,11290685.0,8.0,515.5699,9.08679933,113584991.625,20.190375737606097,11.057996209631323,13.312142543620176,18.41893795584265,15.268094588144109,21.752452965155648
20251,11290705,773505540,122960,9404385,187788882,173650575,134022248,162909752,93711926,종암동,10905824,1989396,1752526,1368698,1641435,1651590,2502179,종암동,11290705.0,27.0,1090.5824,7.7350554,28648353.333333332,18.241592748975226,16.069633986391125,12.550156686922511,15.050994771234159,15.144110156188106,22.943511650288873
20251,11290715,792847655,115290,7367207,99515943,198570822,219498537,182776549,85118597,월곡1동,8383828,1758618,1024340,1085008,1355757,1293038,1867065,월곡1동,11290715.0,11.0,838.3828,7.92847655,72077059.54545455,20.97631296825269,12.218046458014168,12.941677715716496,16.171097498660515,15.423002475718729,22.26983902818617
20251,11290725,1452474116,187480,10899252,301329830,380903508,311727532,301093040,146520954,월곡2동,6196374,944417,1067454,867260,861869,937462,1517911,월곡2동,11290725.0,21.0,619.6374,14.52474116,69165434.09523809,15.241446045703503,17.22707506034981,13.996250064957344,13.909247569627011,15.12920298226027,24.4967621386314
20251,11290760,1342114141,160297,4000405,157864175,351571988,296684864,314609125,217383584,장위1동,6820967,1177158,853824,915553,1011716,1146147,1716568,장위1동,11290760.0,16.0,682.0967,13.42114141,83882133.8125,17.257934248912214,12.517638628071357,13.422627612771034,14.832442379504254,16.803291967253323,25.166050502809938
20251,11290770,172600700,26830,395696,28019962,51098198,34533303,38339577,20213964,장위2동,4592065,600368,623132,632873,693485,758508,1283697,장위2동,11290770.0,7.0,459.2065,1.726007,24657242.85714286,13.074030964282954,13.569755654591125,13.781882442866117,15.101811494393043,16.517797548597418,27.954678341878868
20251,11290780,667143,44,0,0,0,667143,0,0,장위3동,3151390,479409,437196,420883,504684,509811,799408,장위3동,11290780.0,8.0,315.139,0.00667143,83392.875,15.212620462716453,13.873116307407207,13.355471712482428,16.01464750475187,16.177337619272766,25.366838125398633
20251,11290810,2396633100,340449,14798992,371025058,654316611,545534144,549888332,261069963,석관동,10476790,1451263,1591135,1465557,1512011,1714605,2742220,석관동,11290810.0,31.0,1047.679,23.966331,77310745.16129032,13.852172277959184,15.187237693988331,13.988607197433565,14.43200636836283,16.36574752381216,26.174238483352248
20251,11305534,532665221,72042,5449859,59682577,106661260,127501544,130686810,102683171,삼양동,11603178,1679481,1424270,1436854,1857916,1922131,3282527,삼양동,11305534.0,10.0,1160.3178,5.32665221,53266522.1,14.474319018462012,12.274826775905705,12.38327982213149,16.012130469773023,16.56555643634873,28.289896095707572
20251,11305535,1613116263,240968,22198362,255850834,418298413,370348800,340016919,186801496,미아동,7787209,751832,1351700,1052148,1063581,1324126,2243822,미아동,11305535.0,28.0,778.7209,16.13116263,57611295.10714286,9.654704272095433,17.357951995381143,13.511233613994436,13.658051299252403,17.003858506943885,28.814200312332698
20251,11305545,3580653027,365070,40653649,657343947,812355334,802648704,843770267,420206536,송중동,11983806,1738370,1590534,1585469,1807794,2015477,3246162,송중동,11305545.0,23.0,1198.3806,35.80653027,155680566.39130434,14.505992503550209,13.272361051238645,13.23009568078789,15.085307622636748,16.818338013816312,27.087905127970195
20251,11305555,1516130764,170393,11377516,188484398,313250312,357575345,402980417,225817822,송천동,11762582,1823678,1295426,1421141,1774494,2053767,3394076,송천동,11305555.0,23.0,1176.2582,15.16130764,65918728.86956522,15.504061948303526,11.013109196603263,12.081879641731721,15.085922461581989,17.460171584776198,28.8548551670033
20251,11305575,179710678,20078,1690157,11498984,37256487,31459747,47881348,49923955,삼각산동,3103540,805906,268417,329882,545304,492852,661177,삼각산동,11305575.0,10.0,310.354,1.79710678,17971067.8,25.967314743808682,8.648736604007038,10.629216958698775,17.570387364106793,15.880317315066023,21.303962571772878
20251,11305595,3503070340,529927,24607413,451167068,730945527,609879893,720551165,965919274,번1동,6634188,720528,1240849,953615,979994,1079589,1659614,번1동,11305595.0,27.0,663.4188,35.0307034,129743345.92592593,10.860831800365018,18.703856447842597,14.374253488143538,14.771875623663364,16.273114358531895,25.016083354888348
20251,11305603,338550342,48080,1522736,53862890,74583300,86545487,63870571,58165358,번2동,2848035,379475,345738,347241,398360,475241,901979,번2동,11305603.0,8.0,284.8035,3.38550342,42318792.75,13.324098896256542,12.139527779679673,12.192301007536775,13.987187657455053,16.686627797762316,31.67022174938159
20251,11305615,1653744384,213938,4511084,247288193,458154488,363459305,358408971,221922343,수유1동,5576627,730966,812854,734341,801808,908649,1588008,수유1동,11305615.0,23.0,557.6627,16.53744384,71901929.73913044,13.107672433533748,14.576086942877836,13.16819288792311,14.378010220156378,16.29388158827908,28.476137995243363
20251,11305625,1812225384,241644,12009372,202312584,514583076,419882708,417790078,240830789,수유2동,5444090,715180,698713,637374,829036,921609,1642180,수유2동,11305625.0,19.0,544.409,18.12225384,95380283.36842105,13.136814417101847,12.834339623334662,11.707631578463985,15.228183222540407,16.92861433223918,30.164453563405452
20251,11305635,5238396854,768317,49222532,1135832140,1527271954,975221255,939028849,604859938,수유3동,9499554,886368,2024851,1419260,1425671,1505770,2237635,수유3동,11305635.0,36.0,949.9554,52.38396854,145511023.7222222,9.33062752209209,21.315221746199875,14.940280354214524,15.007767733095681,15.850954686925304,23.555158484282526
20251,11305645,987974988,146593,7059513,89301262,251136716,197217882,246319641,196939974,우이동,3858763,536395,525175,475977,598622,632730,1089865,우이동,11305645.0,27.0,385.8763,9.87974988,36591666.222222224,13.900698228940206,13.609931472858012,12.33496330300669,15.513313463407833,16.397223669865188,28.24389577696272
20251,11305660,1850559502,242182,9951778,195697873,563136175,408716257,390964235,280654316,인수동,8328595,1296602,1009122,1002474,1225057,1319281,2476059,인수동,11305660.0,28.0,832.8595,18.50559502,66091410.78571428,15.568076008018158,12.116353358519655,12.036531972079324,14.709047564445143,15.840378839408087,29.72961225752963
20251,11320511,2010745339,365991,20524969,341019839,533678078,426559513,455373889,229162669,창1동,3634046,518201,479239,531458,533859,597862,973425,창1동,11320511.0,17.0,363.4046,20.10745339,118279137.58823529,14.259615866172304,13.187477538809361,14.624415871455673,14.690485480921264,16.45169048493057,26.78625972263422
20251,11320512,2508291712,330873,24411876,281922172,605449619,586608555,561064852,368995124,창2동,11433462,1640978,1589997,1670338,1743413,1761924,3026811,창2동,11320512.0,21.0,1143.3462,25.08291712,119442462.47619048,14.352415742493394,13.906522801230285,14.609205855584248,15.248338604702582,15.410240572802882,26.473267676929353
20251,11320513,241411663,29520,2506162,19101548,80354590,63696679,48028444,27724240,창3동,3570322,545099,379430,385492,559941,637830,1062527,창3동,11320513.0,12.0,357.0322,2.41411663,20117638.583333332,15.267502482969322,10.62733277278632,10.797121380088406,15.683207284945166,17.86477522195477,29.759976831221387
20251,11320514,1826219669,290982,14049685,273388479,427242428,417092858,368432767,316766630,창4동,3721570,593402,448314,492909,559372,639346,988226,창4동,11320514.0,19.0,372.157,18.26219669,96116824.68421052,15.944937217357191,12.04636752768321,13.244652122625666,15.0305381868405,17.17946995488463,26.55400812022883
20251,11320515,2819753736,357008,23235553,369345831,795031185,620742661,641601895,327613227,창5동,3825992,595081,489825,548778,553614,612314,1026379,창5동,11320515.0,18.0,382.5992,28.19753736,156652985.33333334,15.553639422142021,12.802562054494626,14.343417341175831,14.46981593270451,16.004058555271417,26.826480557199282
20251,11320521,3456537518,472014,17638637,265471209,653180870,799837460,946692844,768780162,도봉1동,3775363,466669,364707,427182,499934,665319,1351551,도봉1동,11320521.0,20.0,377.5363,34.56537518,172826875.9,12.360904103790814,9.66018366975573,11.314991432611912,13.242011430424041,17.622649795529597,35.799233080368694
20251,11320522,181200216,24918,518346,9034209,32528881,53898326,36051348,42168934,도봉2동,3158959,444350,315201,418160,460872,512756,1007622,도봉2동,11320522.0,14.0,315.8959,1.81200216,12942872.57142857,14.06634274139044,9.978002246942742,13.237272151996907,14.589363141465272,16.23180294521075,31.897280084990026
20251,11320660,1394201694,191091,10892686,181182539,268966876,366681192,329898965,236579436,쌍문1동,4461746,738909,649011,531895,622905,700988,1218039,쌍문1동,11320660.0,19.0,446.1746,13.94201694,73379036.5263158,16.56098307702859,14.546121630411054,11.921229940027962,13.961014365228323,15.711069164403352,27.29960423565124
20251,11320670,482898732,65105,2334869,68429260,141933071,89812121,115421866,64967545,쌍문2동,4399209,651374,520898,625449,652033,708402,1241054,쌍문2동,11320670.0,16.0,439.9209,4.82898732,30181170.75,14.806616371261288,11.840719547536843,14.217305883853209,14.821596336977851,16.102940324044617,28.2108442676854
20251,11320680,458868051,56463,2170005,54559028,128458177,93583998,107122882,68279819,쌍문3동,5352593,792068,757527,759397,799720,824628,1419253,쌍문3동,11320680.0,17.0,535.2593,4.58868051,26992238.29411765,14.797837235149395,14.152523832841391,14.187460171173111,14.940795984301442,15.406140537866413,26.51524223866825
20251,11320681,67147025,15763,7531410,8257938,9739737,19215475,17135246,5267219,쌍문4동,2265883,469586,207592,268144,345592,345086,629882,쌍문4동,11320681.0,13.0,226.5883,0.67147025,5165155.769230769,20.72419449724456,9.161638089874897,11.833973775344976,15.251979029808687,15.229647779695599,27.798522695125914
20251,11320690,3079234871,417274,20841603,317692580,613809598,761521105,743693508,617376609,방학1동,6547860,862738,755664,815632,982086,1172051,1959690,방학1동,11320690.0,29.0,654.786,30.79234871,106180512.79310344,13.17587730953319,11.540625486800266,12.456466692934791,14.998579688631095,17.899756561685802,29.92870953258011
20251,11320700,1576091520,197092,10241560,96659802,320394031,358975537,429828980,359991610,방학2동,2689753,339386,260952,292236,381902,482700,932576,방학2동,11320700.0,18.0,268.9753,15.7609152,87560640.0,12.617738506100745,9.70170866990389,10.864789443491652,14.198404091379393,17.945885737463627,34.67143637352575
20251,11320710,675215035,97286,6580672,69372112,154399577,128115668,168041576,148705430,방학3동,3445607,689851,301163,376877,501114,513540,1063063,방학3동,11320710.0,12.0,344.5607,6.75215035,56267919.583333336,20.021174788651173,8.740491878499201,10.937898605383609,14.543562280898549,14.904195400113826,30.85270606891616
20251,11350560,1072773488,155337,19005702,269838342,246146087,188457415,244768233,104557709,월계1동,4366384,724890,1032973,507295,576786,575186,949254,월계1동,11350560.0,28.0,436.6384,10.72773488,38313338.85714286,16.601609020186956,23.65740163943437,11.618194826657481,13.209694795510426,13.173051202093081,21.740048516117685
20251,11350570,185013317,38225,12027574,39118563,46294198,33146350,26017491,27833753,월계2동,3589689,665749,392635,423533,567464,533879,1006432,월계2동,11350570.0,13.0,358.9689,1.85013317,14231793.615384616,18.546147033907395,10.93785561924724,11.798598708690362,15.808166111326077,14.872569740721273,28.03674635880713
20251,11350580,132769613,22462,1140510,21716586,33050804,24105107,35037935,17718671,월계3동,2513256,431507,277870,355378,384830,377558,686115,월계3동,11350580.0,10.0,251.3256,1.32769613,13276961.3,17.16924181221491,11.056175733789155,14.140143304144107,15.312009600295392,15.022663827322008,27.299845300279795
20251,11350595,2777619748,415416,20662684,495313500,748735740,534344146,564063868,401662602,공릉1동,10349736,1467323,1940701,1387162,1502956,1520959,2530635,공릉1동,11350595.0,36.0,1034.9736,27.77619748,77156104.1111111,14.17739544274366,18.75121259131634,13.402873271356874,14.521684417844089,14.695630883724956,24.451203393014083
20251,11350600,2816254510,543035,46471631,598854217,617349543,538501001,590696549,408142846,공릉2동,8255872,1626944,1587357,1063657,1242121,1095367,1640425,공릉2동,11350600.0,33.0,825.5872,28.1625451,85341045.75757575,19.70650707762911,19.227005941952587,12.883642091350254,15.045303512457558,13.267732348563543,19.869796915456053
20251,11350611,1531440358,248102,13988318,223403887,319881433,314842895,419039408,231399001,하계1동,3557543,614106,525413,378885,497507,603401,938229,하계1동,11350611.0,15.0,355.7543,15.31440358,102096023.86666666,17.26208228544251,14.76898522379069,10.65018750300418,13.98456743881943,16.96117235968757,26.372948970680042
20251,11350619,1488448742,182113,41844032,155541695,212627732,526751718,403295587,148387978,중계본동,3905866,1304618,382107,248937,700514,626056,643635,중계본동,11350619.0,16.0,390.5866,14.88448742,93028046.375,33.40150430147885,9.782900898289904,6.373413732063517,17.934921474520632,16.028609276406307,16.478675919757617
20251,11350621,413486914,88041,26079174,41367856,65586111,149551610,102090603,28811560,중계1동,3835851,1233015,370129,279482,669524,598486,685212,중계1동,11350621.0,13.0,383.5851,4.13486914,31806685.692307692,32.144496749222014,9.649201702568739,7.286049432055624,17.454379745198654,15.602430855630212,17.863363305821835
20251,11350624,472844087,72800,4832994,71338910,113045782,98057224,108359587,77209590,중계4동,2860062,514798,322895,276149,408293,489765,848163,중계4동,11350624.0,7.0,286.0062,4.72844087,67549155.28571428,17.999539870114702,11.289790221330867,9.655350128773431,14.275669548422377,17.12427912401899,29.655406071616632
20251,11350625,1533271455,170048,17534293,181745067,341148224,355477167,466284041,171082663,중계2?3동,4262652,813618,452659,537397,682390,706419,1070172,중계2?3동,11350625.0,10.0,426.2652,15.33271455,153327145.5,19.087131672958524,10.619187304053908,12.607104685064602,16.008578697017725,16.572288800493215,25.105779219134007
20251,11350630,2209511788,278694,32105736,341038412,468901923,424028091,568410791,367326627,상계1동,7026614,1092782,752614,859676,991281,1187822,2142438,상계1동,11350630.0,29.0,702.6614,22.09511788,76190061.65517241,15.552042562747861,10.710905707927033,12.23456987960346,14.1075203504846,16.904614370449266,30.490332897182054
20251,11350640,2405463651,372061,24226205,532601006,666177119,479164193,414061214,289233914,상계2동,10335978,1599322,1577552,1359380,1468981,1715232,2615511,상계2동,11350640.0,23.0,1033.5978,24.05463651,104585376.13043478,15.473349498228423,15.26272598490438,13.151924278476598,14.212307727435178,16.59477216379524,25.30492034716018
20251,11350665,979896247,141483,6582782,128968833,175127390,210155726,280278641,176516698,상계3?4동,8750772,1333532,898564,957924,1290267,1542604,2727882,상계3?4동,11350665.0,17.0,875.0772,9.79896247,57640955.705882356,15.239021197215513,10.268396891154289,10.946737042171822,14.744607675757065,17.628204688683464,31.173043932581034
20251,11350670,426754506,55686,2193853,46784179,94189089,117124087,86475289,79988009,상계5동,5801220,872426,668673,650560,798223,1025548,1785790,상계5동,11350670.0,15.0,580.122,4.26754506,28450300.4,15.038664280961592,11.52642030469453,11.21419287667077,13.759571262596488,17.678143562905735,30.78300771217089
20251,11350695,3512665617,504870,53904285,594965933,967023318,803669716,706611205,366353656,상계6?7동,6400242,1069114,872433,938605,988212,1061774,1470104,상계6?7동,11350695.0,29.0,640.0242,35.12665617,121126400.5862069,16.704274619615948,13.631250193352065,14.665148599068598,15.440228666353553,16.589591456073066,22.96950646553677
20251,11350700,169077696,28036,3509640,23077693,43735471,39954545,34620377,24179970,상계8동,948751,214431,92127,163805,145517,129233,203639,상계8동,11350700.0,5.0,94.8751,1.69077696,33815539.2,22.601399102609644,9.710345496342034,17.26533094563273,15.337744044538557,13.621382217251945,21.46390359535853
20251,11350710,422655296,37367,9717754,73546480,125178204,78626292,75609522,59977044,상계9동,1812556,386109,186221,250057,264082,262553,463535,상계9동,11350710.0,10.0,181.2556,4.22655296,42265529.6,21.301907361758754,10.27394463950355,13.795822032533064,14.569591229181334,14.485235214801639,25.573554692930866
20251,11380510,784657417,114222,3626899,88098791,155572939,192892292,244017636,98745893,녹번동,6432092,827074,806519,1051658,1036076,1043362,1667406,녹번동,11380510.0,31.0,643.2092,7.84657417,25311529.580645163,12.85855364009097,12.53898420607168,16.35017036447862,16.107916366867887,16.22119210981435,25.923229953800416
20251,11380520,3469413787,278185,37913457,748666662,931753000,562064599,683480758,502900975,불광1동,5589708,827409,700452,802092,809214,880857,1569684,불광1동,11380520.0,24.0,558.9708,34.69413787,144558907.79166666,14.802365347170193,12.531101803528912,14.349443656090802,14.476856393929701,15.758551251693289,28.081681547587102
20251,11380530,1337838275,192785,6543622,234910131,380248783,255009784,276031167,185094788,불광2동,5464920,742166,736611,765694,762102,897221,1561126,불광2동,11380530.0,20.0,546.492,13.37838275,66891913.75,13.58054646728589,13.478898135745812,14.011074270071658,13.945345951999297,16.417824963585925,28.566310211311418
20251,11380551,1465691962,209656,15393857,274905263,420915240,295353319,267932863,184917265,갈현1동,5558209,746704,849315,853288,845747,851371,1411783,갈현1동,11380551.0,20.0,555.8209,14.65691962,73284598.1,13.434255530873344,15.280371788826223,15.35185164861559,15.21617844884926,15.317362121503528,25.399962469925114
20251,11380552,2794732121,398990,57588851,434236809,653156297,677044673,565272237,378731875,갈현2동,5735652,1024551,793813,753806,930398,890442,1342642,갈현2동,11380552.0,25.0,573.5652,27.94732121,111789284.84,17.86285151191181,13.839978436627606,13.142464012809704,16.221311892701998,15.524686644168789,23.408707501780093
20251,11380560,2184993551,300202,16275787,223463985,500376629,547326140,527018169,367004819,구산동,5584682,1048839,671990,691421,862528,894412,1415493,구산동,11380560.0,17.0,558.4682,21.84993551,128529032.41176471,18.78063961385805,12.03273525690451,12.380669123147925,15.444532025279148,16.0154508349804,25.345991051952467
20251,11380570,1505545679,214452,26181654,262495463,400049968,285561600,348912317,182344677,대조동,13447228,1876685,1944778,2394585,2142670,2025365,3063143,대조동,11380570.0,31.0,1344.7228,15.05545679,48565989.64516129,13.955924596504202,14.462296616075818,17.80727596795414,15.9339158970161,15.06157997767272,22.77899207182328
20251,11380580,3096567114,205337,65841232,645224858,779300034,630581558,655293100,320326332,응암1동,5193897,844779,688187,845075,923800,761945,1130112,응암1동,11380580.0,19.0,519.3897,30.96567114,162977216.52631578,16.26483929119118,13.249916199724407,16.270538287532464,17.786259527287505,14.670005970468802,21.758459977161657
20251,11380590,1344279418,196546,23724298,163761223,332856849,314821523,321731201,187384324,응암2동,3913772,897617,312360,582389,780992,541005,799409,응암2동,11380590.0,12.0,391.3772,13.44279418,112023284.83333333,22.934831155212926,7.981047439656678,14.880504025272806,19.954969272609645,13.823109777472986,20.42553832977496
20251,11380600,4414850732,572106,19253993,493929335,1128231460,1012662637,1044450676,712913846,응암3동,7887574,1050910,1040573,1188744,1281515,1232631,2093199,응암3동,11380600.0,23.0,788.7574,44.14850732,191950031.82608697,13.323615093817187,13.192560855847438,15.071097906656725,16.247264367979305,15.627504730858943,26.53793168850143
20251,11380625,3468909458,446765,48853736,454643069,823666139,909233897,741816144,490696473,역촌동,11255448,1788080,1451432,1623589,1828867,1785882,2777598,역촌동,11380625.0,39.0,1125.5448,34.68909458,88946396.35897435,15.886351214096498,12.89537297849006,14.424916715887276,16.248726838771766,15.86682289323357,24.67780935952083
20251,11380631,1688855886,241329,12068406,234838963,462225716,455570931,293515410,218855617,신사1동,6202075,952466,790395,922741,1013898,978914,1543661,신사1동,11380631.0,17.0,620.2075,16.88855886,99344463.88235295,15.357215125582972,12.744041308755538,14.87794004425938,16.347722334863736,15.783653051599666,24.88942813493871
20251,11380632,438948123,65756,2352589,49559616,123800442,85590161,104103145,71650420,신사2동,2658630,439528,303978,379800,417677,401099,716549,신사2동,11380632.0,12.0,265.863,4.38948123,36579010.25,16.532123687764,11.433633111790659,14.285553085611763,15.710234218375629,15.086679981795134,26.951813528020068
20251,11380640,1069246979,157830,7554615,113902137,266819624,271522377,244603166,164845060,증산동,3005355,434342,376534,463199,480488,504443,746347,증산동,11380640.0,13.0,300.5355,10.69246979,82249767.61538461,14.452269365848627,12.528769479811869,15.412455433717481,15.987728571167134,16.784805788334488,24.8339048132417
20251,11380690,513414465,85265,12993537,74647092,143725521,127790365,113674454,40251243,진관동,6796893,1749029,706539,745674,1160891,985267,1449491,진관동,11380690.0,26.0,679.6893,5.13414465,19746710.192307692,25.732772312290336,10.39502902281969,10.970806808346108,17.079730400346158,14.495843909857047,21.32578812113123
20251,11410555,962297955,139645,9431971,148461257,234344753,211320890,240803338,117935746,북아현동,21562913,2533080,3181136,4512170,4758624,3473547,3104355,북아현동,11410555.0,7.0,2156.2913,9.62297955,137471136.42857143,11.747392386177138,14.752811922953082,20.92560499594837,22.06855817671759,16.10889493455731,14.39673294605418
20251,11410565,2777455006,425154,15263307,315095773,757800564,672953571,615365159,300095036,충현동,10822733,1153950,1689945,2166144,2184520,1756825,1871349,충현동,11410565.0,30.0,1082.2733,27.77455006,92581833.53333333,10.662279111939656,15.614771241238234,20.014759672995723,20.184550427327366,16.23272975504431,17.29090979145471
20251,11410585,6305988226,1065957,108665501,2429278389,1643684861,764689756,902709697,392437265,신촌동,10229734,1056668,4631676,1681770,1028999,878324,952297,신촌동,11410585.0,85.0,1022.9734,63.05988226,74188096.77647059,10.32937904348246,45.27660250012366,16.440016915395844,10.058902802360258,8.585990603470236,9.309108135167541
