기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00~06_유동인구_수,시간대_06~11_유동인구_수,시간대_11~14_유동인구_수,시간대_14~17_유동인구_수,시간대_17~21_유동인구_수,시간대_21~24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20251,11710531,거여1동,3373504.0,1607034.0,1766470.0,484326.0,374997.0,483497.0,513069.0,593161.0,924454.0,922430.0,683820.0,371238.0,374846.0,562452.0,458720.0,479265.0,474005.0,475822.0,472322.0,478485.0,493049.0,500555.0
20251,11680730,일원1동,2507700.0,1209262.0,1298438.0,317468.0,335478.0,426145.0,452032.0,374829.0,601749.0,665832.0,534346.0,293449.0,282795.0,402654.0,328623.0,359069.0,358817.0,358730.0,358442.0,360544.0,353979.0,358119.0
20251,11680740,일원2동,1328210.0,652996.0,675215.0,335920.0,122640.0,190317.0,269688.0,180784.0,228861.0,385741.0,287636.0,143276.0,138962.0,192277.0,180320.0,190207.0,188436.0,189759.0,192021.0,192905.0,185499.0,189385.0
20251,11680750,수서동,2223931.0,1058621.0,1165309.0,279493.0,218258.0,345865.0,393057.0,329827.0,657432.0,446167.0,509545.0,332504.0,310804.0,369838.0,255073.0,332448.0,338283.0,333087.0,339003.0,336052.0,276338.0,268720.0
20251,11710510,풍납1동,4457779.0,2085744.0,2372034.0,591050.0,555404.0,700822.0,662811.0,729141.0,1218551.0,1267808.0,930390.0,482701.0,476239.0,702009.0,598632.0,629427.0,626004.0,628251.0,625760.0,625607.0,655924.0,666803.0
20251,11710520,풍납2동,4976049.0,2269073.0,2706977.0,895734.0,573270.0,741934.0,836261.0,778470.0,1150381.0,1423192.0,1085844.0,552097.0,529159.0,736975.0,648783.0,715570.0,715019.0,716779.0,715190.0,709025.0,692511.0,711955.0
20251,11710566,오륜동,763523.0,357850.0,405672.0,168955.0,84423.0,93202.0,129634.0,105395.0,181912.0,178771.0,164600.0,93709.0,95313.0,133977.0,97152.0,105461.0,105782.0,105170.0,106313.0,112139.0,113572.0,115085.0
20251,11710532,거여2동,3678057.0,1650176.0,2027880.0,602985.0,348547.0,554312.0,605049.0,571279.0,995885.0,1095169.0,761361.0,386228.0,373621.0,558958.0,502719.0,525353.0,520631.0,522912.0,519061.0,519739.0,531250.0,539111.0
20251,11710540,마천1동,3233268.0,1568691.0,1664577.0,534808.0,319238.0,390865.0,479500.0,577443.0,931413.0,949980.0,683640.0,336106.0,330539.0,490992.0,442011.0,453626.0,449463.0,457191.0,448570.0,447431.0,476778.0,500208.0
20251,11710550,마천2동,4900846.0,2353722.0,2547122.0,722045.0,494244.0,613543.0,666921.0,837301.0,1566792.0,1384376.0,985585.0,533021.0,539200.0,798478.0,660187.0,692143.0,682571.0,687884.0,680425.0,681255.0,724177.0,752392.0
20251,11710561,방이1동,3685633.0,1694738.0,1990896.0,973156.0,404688.0,472206.0,585834.0,492372.0,757377.0,770576.0,668781.0,463358.0,514253.0,803794.0,464872.0,522541.0,526194.0,512105.0,537226.0,542876.0,537771.0,506919.0
20251,11710562,방이2동,6254962.0,3011813.0,3243149.0,704190.0,1248893.0,1458777.0,1057216.0,776266.0,1009622.0,1536784.0,1208452.0,747872.0,766197.0,1155395.0,840261.0,880307.0,872986.0,884468.0,887194.0,911464.0,933915.0,884629.0
20251,11710590,송파2동,3109692.0,1381693.0,1728000.0,642625.0,348122.0,477984.0,517303.0,434161.0,689498.0,826801.0,669897.0,372390.0,357171.0,489203.0,394230.0,442990.0,444143.0,442727.0,444184.0,443577.0,444142.0,447927.0
20251,11710600,석촌동,6660172.0,3080668.0,3579504.0,871358.0,980473.0,1476205.0,1169440.0,901697.0,1260999.0,1807125.0,1355406.0,778309.0,768309.0,1084284.0,866739.0,938305.0,932190.0,936517.0,940095.0,946577.0,977821.0,988669.0
20251,11710610,삼전동,6320203.0,2887426.0,3432776.0,992897.0,919938.0,1332887.0,1089358.0,808706.0,1176417.0,1820874.0,1299264.0,683646.0,680534.0,1000635.0,835248.0,898190.0,887022.0,891230.0,892330.0,892338.0,924437.0,934656.0
20251,11710680,잠실3동,3785707.0,1664334.0,2121375.0,987157.0,424322.0,524710.0,704787.0,483896.0,660834.0,863323.0,767786.0,497133.0,519402.0,684943.0,453123.0,526935.0,527604.0,523621.0,534741.0,540575.0,574568.0,557664.0
20251,11710570,오금동,9884400.0,4584575.0,5299827.0,1987067.0,1030183.0,1253282.0,1561714.0,1561612.0,2490542.0,2638826.0,2089550.0,1176815.0,1140678.0,1586147.0,1252385.0,1404161.0,1405987.0,1403148.0,1406462.0,1398496.0,1418228.0,1447918.0
20251,11710580,송파1동,5974916.0,2692207.0,3282709.0,726385.0,1079768.0,1337609.0,971265.0,772901.0,1086989.0,1498072.0,1179679.0,729795.0,739890.0,1068065.0,759415.0,838813.0,830342.0,833153.0,839332.0,858145.0,902179.0,872953.0
20251,11710620,가락본동,8436105.0,4125976.0,4310130.0,1145516.0,1040907.0,1563527.0,1552092.0,1373771.0,1760291.0,2053478.0,1738620.0,1075017.0,1060535.0,1426058.0,1082396.0,1220021.0,1227547.0,1218947.0,1234066.0,1242304.0,1164880.0,1128341.0
20251,11710631,가락1동,786976.0,382546.0,404430.0,129935.0,75244.0,146684.0,154258.0,115323.0,165533.0,196736.0,161985.0,95416.0,95584.0,134156.0,103098.0,113136.0,111143.0,110175.0,111606.0,113192.0,115060.0,112663.0
20251,11710632,가락2동,6143164.0,2846535.0,3296629.0,1116133.0,728881.0,918987.0,954473.0,931645.0,1493047.0,1659387.0,1285394.0,702314.0,700301.0,993313.0,802457.0,879361.0,869906.0,873555.0,868364.0,873178.0,885376.0,893423.0
20251,11710641,문정1동,4225249.0,2000471.0,2224778.0,570230.0,629504.0,836050.0,742419.0,594368.0,852679.0,1134753.0,888029.0,506679.0,488381.0,668161.0,539247.0,609442.0,609808.0,607971.0,611543.0,612299.0,584679.0,589509.0
20251,11710642,문정2동,2723254.0,1362850.0,1360404.0,272015.0,373590.0,594739.0,540550.0,419313.0,523048.0,616928.0,579480.0,396469.0,394071.0,438302.0,298003.0,411187.0,410047.0,403727.0,410506.0,411430.0,346341.0,330014.0
20251,11710646,장지동,7570371.0,3543850.0,4026521.0,1372277.0,879578.0,1303183.0,1292959.0,1102740.0,1619633.0,2152603.0,1613205.0,814913.0,800574.0,1177651.0,1011423.0,1075714.0,1067867.0,1071610.0,1064385.0,1059868.0,1096439.0,1134489.0
20251,11710647,위례동,3215483.0,1467780.0,1747703.0,1041592.0,266443.0,478804.0,613053.0,382426.0,433166.0,860572.0,645602.0,358626.0,371854.0,547734.0,431094.0,451494.0,446418.0,448730.0,451089.0,456310.0,478215.0,483226.0
20251,11710650,잠실본동,8029149.0,3789113.0,4240036.0,1185824.0,1294768.0,1596253.0,1427557.0,1091424.0,1433324.0,2056228.0,1585054.0,928514.0,950190.0,1435465.0,1073696.0,1125477.0,1113341.0,1122071.0,1119413.0,1146233.0,1213428.0,1189186.0
20251,11710670,잠실2동,2177996.0,989406.0,1188590.0,652062.0,219647.0,233297.0,437617.0,303092.0,332281.0,668438.0,461679.0,222151.0,220391.0,312427.0,292909.0,307696.0,304539.0,307241.0,306395.0,310775.0,320630.0,320722.0
20251,11740530,명일1동,4850370.0,2169866.0,2680504.0,924846.0,479222.0,604230.0,839798.0,711232.0,1291043.0,1157894.0,991108.0,597892.0,593703.0,887061.0,622712.0,668219.0,667034.0,683261.0,669973.0,679363.0,718328.0,764191.0
20251,11710690,잠실4동,2217013.0,1016260.0,1200753.0,512686.0,245681.0,315823.0,424483.0,303915.0,414424.0,654250.0,494720.0,242425.0,233930.0,309186.0,282501.0,317687.0,315635.0,315882.0,317385.0,317632.0,318303.0,314487.0
20251,11710710,잠실6동,2314231.0,1076273.0,1237958.0,321597.0,333649.0,426197.0,472322.0,329917.0,430549.0,406745.0,490953.0,366200.0,383235.0,433111.0,233985.0,339038.0,345955.0,341910.0,350490.0,346842.0,304863.0,285132.0
20251,11710720,잠실7동,656428.0,296371.0,360058.0,95368.0,85423.0,104017.0,116641.0,102401.0,152580.0,176789.0,146710.0,82090.0,77116.0,95126.0,78599.0,92980.0,92750.0,94125.0,94177.0,93654.0,92448.0,96294.0
20251,11740515,강일동,3701358.0,1716254.0,1985104.0,863166.0,333407.0,494785.0,678082.0,512673.0,819242.0,1101876.0,792772.0,382979.0,361959.0,546067.0,515704.0,530163.0,526116.0,527036.0,524646.0,521205.0,527264.0,544928.0
20251,11740520,상일동,3442510.0,1598258.0,1844252.0,714539.0,296794.0,499305.0,700297.0,473958.0,757616.0,922006.0,717166.0,390451.0,388890.0,567852.0,456147.0,491499.0,489933.0,490785.0,492231.0,492434.0,492022.0,493606.0
20251,11740540,명일2동,2165237.0,1023609.0,1141627.0,633726.0,206556.0,204120.0,344564.0,286338.0,489935.0,540052.0,433104.0,264153.0,273086.0,386353.0,268489.0,309051.0,307884.0,310860.0,312012.0,315336.0,310398.0,299696.0
20251,11740550,고덕1동,3627089.0,1788506.0,1838583.0,1273169.0,265862.0,350685.0,671350.0,414228.0,651793.0,1023166.0,781173.0,401869.0,394299.0,547342.0,479241.0,522090.0,515846.0,516995.0,516136.0,512857.0,519252.0,523912.0
20251,11740560,고덕2동,2109036.0,995147.0,1113889.0,473791.0,179127.0,311963.0,407643.0,271537.0,464974.0,542847.0,461060.0,249680.0,241704.0,341704.0,272040.0,299762.0,299678.0,301178.0,302908.0,303071.0,301645.0,300795.0
20251,11740700,둔촌2동,6940288.0,3250082.0,3690206.0,1287416.0,793634.0,1032118.0,1109377.0,1018407.0,1699336.0,1920970.0,1476154.0,794645.0,764257.0,1073401.0,910862.0,988515.0,986729.0,987329.0,986838.0,985292.0,986580.0,1019007.0
20251,11740570,암사1동,8884521.0,4183358.0,4701162.0,1473524.0,978958.0,1328737.0,1490628.0,1405373.0,2207301.0,2531747.0,1828524.0,944076.0,939215.0,1431412.0,1209546.0,1252032.0,1239098.0,1244666.0,1236855.0,1229627.0,1317312.0,1364932.0
20251,11740580,암사2동,2351791.0,1112617.0,1239171.0,350921.0,274988.0,417248.0,402938.0,371626.0,534067.0,640342.0,473724.0,265014.0,269826.0,391350.0,311534.0,331467.0,326249.0,328524.0,326943.0,331865.0,354814.0,351927.0
20251,11740590,암사3동,1486043.0,702394.0,783649.0,353449.0,148221.0,203142.0,259030.0,212759.0,309442.0,426785.0,338629.0,161011.0,151654.0,214157.0,193806.0,214119.0,212337.0,214662.0,213971.0,213840.0,207191.0,209923.0
20251,11740600,천호1동,10636603.0,4934714.0,5701889.0,1757745.0,1168300.0,1595877.0,1734545.0,1631440.0,2748696.0,3075349.0,2215115.0,1156268.0,1147189.0,1630841.0,1411840.0,1516903.0,1503629.0,1512705.0,1507230.0,1494426.0,1531369.0,1570339.0
20251,11740610,천호2동,11117687.0,5321635.0,5796051.0,1446287.0,1423626.0,1892287.0,1811352.0,1718445.0,2825691.0,2919791.0,2279602.0,1300495.0,1321932.0,1849736.0,1446130.0,1565802.0,1557817.0,1567629.0,1563790.0,1575926.0,1640089.0,1646636.0
20251,11740620,천호3동,7484127.0,3517910.0,3966217.0,932181.0,1157437.0,1368164.0,1110494.0,1086413.0,1829438.0,2088795.0,1536890.0,814442.0,815387.0,1208693.0,1019919.0,1052734.0,1042210.0,1048313.0,1041452.0,1048371.0,1108598.0,1142450.0
20251,11740640,성내1동,5650885.0,2567424.0,3083462.0,970279.0,646145.0,900999.0,980121.0,860565.0,1292778.0,1462919.0,1183101.0,699496.0,691350.0,911268.0,702751.0,820060.0,820722.0,817000.0,821922.0,816843.0,772737.0,781601.0
20251,11740650,성내2동,8506868.0,4054897.0,4451970.0,1183513.0,1178867.0,1487349.0,1313533.0,1261090.0,2082516.0,2307949.0,1739887.0,961674.0,964938.0,1412897.0,1119522.0,1195839.0,1183505.0,1191612.0,1186795.0,1196086.0,1264721.0,1288308.0
20251,11740660,성내3동,6753807.0,3169217.0,3584590.0,938227.0,900957.0,1084270.0,1182297.0,1043535.0,1604520.0,1854793.0,1390668.0,779509.0,760235.0,1080024.0,888577.0,951613.0,950104.0,952341.0,949295.0,959903.0,981047.0,1009504.0
20251,11740685,길동,18457501.0,8447930.0,10009573.0,2558331.0,2272547.0,2914077.0,2941861.0,2911939.0,4858747.0,4925772.0,3768511.0,2169234.0,2157229.0,3022553.0,2414202.0,2623654.0,2604108.0,2611751.0,2601673.0,2622366.0,2683668.0,2710280.0
20251,11740690,둔촌1동,23239.0,10861.0,12379.0,4861.0,1974.0,3414.0,4302.0,3236.0,5451.0,6103.0,4917.0,2793.0,2745.0,3707.0,2976.0,3272.0,3245.0,3251.0,3278.0,3340.0,3415.0,3439.0
20251,11110570,무악동,1725058.0,762504.0,962554.0,342678.0,190763.0,202831.0,268043.0,266221.0,454521.0,449111.0,364000.0,197415.0,199091.0,283981.0,231458.0,241495.0,241941.0,245089.0,242625.0,241853.0,257450.0,254606.0
20251,11110515,청운효자동,3322244.0,1398755.0,1923488.0,617483.0,442023.0,512462.0,582831.0,505315.0,662130.0,761364.0,666917.0,463454.0,469803.0,564603.0,396102.0,462344.0,466600.0,480097.0,479956.0,478701.0,487496.0,467051.0
20251,11110530,사직동,3978820.0,1814538.0,2164282.0,339404.0,604573.0,788169.0,818720.0,674960.0,752995.0,459876.0,812466.0,771960.0,807601.0,800989.0,325929.0,559418.0,585155.0,589270.0,607004.0,612607.0,585864.0,439504.0
20251,11110540,삼청동,948998.0,461442.0,487557.0,99445.0,148872.0,162171.0,181928.0,158546.0,198037.0,164864.0,192883.0,174275.0,177833.0,157188.0,81958.0,134762.0,139587.0,136136.0,143340.0,140613.0,135618.0,118944.0
20251,11110550,부암동,902967.0,402058.0,500907.0,166855.0,111736.0,104736.0,140747.0,151042.0,227849.0,241668.0,192195.0,108903.0,106115.0,137701.0,116384.0,129146.0,130034.0,131779.0,128772.0,127789.0,126616.0,128831.0
20251,11110560,평창동,901766.0,390681.0,511085.0,167163.0,84147.0,93179.0,135744.0,159414.0,262119.0,261041.0,190905.0,95726.0,92651.0,138012.0,123431.0,127649.0,127903.0,127470.0,127574.0,126037.0,132051.0,133082.0
20251,11110680,창신2동,4956177.0,2417476.0,2538701.0,360942.0,749772.0,594407.0,599216.0,1052414.0,1599425.0,1379449.0,1039365.0,550726.0,549490.0,794111.0,643035.0,702502.0,704447.0,709019.0,700925.0,699047.0,712193.0,728044.0
20251,11110580,교남동,4219937.0,1924740.0,2295197.0,837142.0,516754.0,563775.0,728716.0,659252.0,914299.0,1176749.0,909233.0,478542.0,464125.0,641370.0,549919.0,601929.0,605043.0,603824.0,604195.0,602073.0,598259.0,604614.0
20251,11110600,가회동,1222404.0,613546.0,608857.0,155642.0,184188.0,220859.0,238135.0,197675.0,225904.0,196144.0,265713.0,223429.0,233964.0,199745.0,103408.0,178397.0,186555.0,180018.0,190672.0,186772.0,158138.0,141851.0
20251,11110615,종로1·2·3·4가동,13650465.0,7356899.0,6293565.0,660498.0,2644586.0,2790446.0,2646153.0,2248638.0,2660143.0,1401759.0,2620688.0,2808266.0,2919425.0,2821743.0,1078582.0,2021276.0,2107248.0,2066101.0,2174963.0,2207770.0,1801328.0,1271777.0
20251,11110630,종로5·6가동,4952892.0,2508153.0,2444739.0,327657.0,775310.0,782753.0,821737.0,926192.0,1319243.0,801661.0,1056674.0,916366.0,893970.0,837341.0,446879.0,740828.0,759251.0,745342.0,766849.0,772182.0,630691.0,537749.0
20251,11110640,이화동,4574168.0,2054650.0,2519518.0,454737.0,1068915.0,892290.0,753301.0,671773.0,733152.0,765224.0,888993.0,736169.0,826054.0,905529.0,452199.0,634678.0,669746.0,680768.0,689193.0,690148.0,627246.0,582389.0
20251,11110650,혜화동,8475034.0,3713787.0,4761246.0,1286112.0,2904964.0,1060267.0,1010714.0,973590.0,1239386.0,1998927.0,1676613.0,1078331.0,1103624.0,1561012.0,1056525.0,1167718.0,1187653.0,1200954.0,1208931.0,1221885.0,1256696.0,1231196.0
20251,11110670,창신1동,2729728.0,1343828.0,1385899.0,146587.0,416805.0,405995.0,459834.0,509513.0,790994.0,634583.0,558716.0,393023.0,389052.0,443131.0,311223.0,402716.0,402123.0,396107.0,399008.0,396713.0,369514.0,363548.0
20251,11140520,소공동,2518864.0,1266324.0,1252540.0,149519.0,419075.0,644633.0,596123.0,408244.0,301271.0,166737.0,569683.0,596710.0,590967.0,465066.0,129700.0,395174.0,419274.0,402590.0,430658.0,429899.0,253174.0,188096.0
20251,11140540,회현동,4372857.0,2085601.0,2287255.0,166074.0,552317.0,991291.0,1005759.0,789674.0,867742.0,313908.0,967000.0,1108879.0,1071011.0,697441.0,214616.0,691036.0,720490.0,689520.0,732024.0,737442.0,470666.0,331678.0
20251,11140550,명동,5596335.0,2737699.0,2858637.0,357456.0,1117213.0,1321656.0,1281470.0,836477.0,682061.0,393342.0,1221217.0,1268947.0,1278442.0,1103395.0,330993.0,857273.0,897965.0,874912.0,915194.0,928263.0,629779.0,492949.0
20251,11140590,광희동,6312868.0,3157949.0,3154919.0,371990.0,1367306.0,1376366.0,1149082.0,958950.0,1089174.0,952589.0,1283274.0,1088783.0,1104876.0,1235098.0,648247.0,950551.0,976652.0,961387.0,997401.0,1000498.0,752119.0,674262.0
20251,11110690,창신3동,947256.0,444104.0,503152.0,126862.0,120416.0,137886.0,147292.0,158509.0,256292.0,282583.0,204378.0,97006.0,94436.0,141392.0,127461.0,133476.0,132948.0,137138.0,132875.0,131953.0,137081.0,141784.0
20251,11110700,숭인1동,2278647.0,1099782.0,1178865.0,231656.0,335580.0,354435.0,349672.0,389055.0,618250.0,557999.0,467474.0,278590.0,285349.0,401467.0,287770.0,322493.0,320708.0,321125.0,319857.0,318667.0,335609.0,340187.0
20251,11110710,숭인2동,5496846.0,2742274.0,2754572.0,419623.0,1049801.0,893334.0,808594.0,938465.0,1387028.0,1312362.0,1157609.0,752248.0,746761.0,869837.0,658028.0,768696.0,765590.0,768835.0,772180.0,782433.0,810116.0,828995.0
20251,11140570,필동,2431879.0,1267888.0,1163992.0,170956.0,538521.0,464794.0,434900.0,403677.0,419032.0,327891.0,517468.0,454799.0,443863.0,470612.0,217246.0,365698.0,387006.0,381271.0,399773.0,398107.0,269280.0,230746.0
20251,11140580,장충동,2014597.0,997144.0,1017453.0,153438.0,567653.0,374321.0,309468.0,281333.0,328385.0,411818.0,441502.0,322998.0,310960.0,325259.0,202059.0,294028.0,302750.0,302500.0,309714.0,301263.0,254018.0,250325.0
20251,11140650,신당5동,3291975.0,1527830.0,1764144.0,323474.0,507954.0,589759.0,503296.0,544283.0,823208.0,715320.0,648663.0,425927.0,439586.0,643106.0,419373.0,458652.0,458350.0,456800.0,459040.0,471945.0,494752.0,492436.0
20251,11140605,을지로동,4679139.0,2636515.0,2042624.0,158997.0,754644.0,938688.0,954281.0,892572.0,979957.0,419162.0,1012937.0,983786.0,976523.0,931099.0,355631.0,725529.0,756685.0,739842.0,782243.0,814174.0,496443.0,364223.0
20251,11140615,신당동,5270807.0,2533232.0,2737575.0,268354.0,886833.0,1077272.0,928976.0,915305.0,1194066.0,1247599.0,1056385.0,699056.0,686756.0,906838.0,674171.0,782261.0,790663.0,780161.0,793471.0,784039.0,674232.0,665980.0
20251,11140625,다산동,4170031.0,1954963.0,2215068.0,448814.0,644763.0,770281.0,715902.0,644389.0,945880.0,965880.0,887603.0,551529.0,546731.0,715042.0,503246.0,603457.0,610861.0,608232.0,613754.0,619001.0,563988.0,550738.0
20251,11140635,약수동,1911171.0,868710.0,1042461.0,222951.0,233948.0,335950.0,303989.0,302924.0,511409.0,440798.0,387206.0,242818.0,245690.0,350401.0,244257.0,268300.0,268486.0,269095.0,268278.0,271161.0,279809.0,286041.0
20251,11140645,청구동,3094257.0,1403342.0,1690914.0,455246.0,366071.0,565223.0,465226.0,480268.0,762224.0,885971.0,650800.0,348902.0,332847.0,471238.0,404496.0,441111.0,439885.0,442413.0,442911.0,438993.0,440716.0,448226.0
20251,11170530,남영동,2035223.0,1051539.0,983685.0,163316.0,350872.0,417320.0,339188.0,333907.0,430620.0,381867.0,440367.0,312530.0,314171.0,369877.0,216413.0,294101.0,298433.0,294199.0,303611.0,308223.0,269339.0,267317.0
20251,11140665,동화동,3540342.0,1652872.0,1887470.0,415917.0,440523.0,561026.0,539787.0,631239.0,951850.0,829379.0,709755.0,460119.0,475292.0,636782.0,429015.0,503295.0,507114.0,507477.0,508348.0,510239.0,506982.0,496888.0
20251,11140670,황학동,5930183.0,2790262.0,3139922.0,600404.0,958309.0,1266607.0,981554.0,805500.0,1317809.0,1574269.0,1235180.0,713927.0,711583.0,948033.0,747192.0,836298.0,829537.0,828408.0,837820.0,849612.0,877215.0,871294.0
20251,11140680,중림동,1994734.0,959121.0,1035613.0,169193.0,259215.0,406136.0,398082.0,332679.0,429426.0,424397.0,426515.0,291156.0,292370.0,336531.0,223764.0,292690.0,298179.0,294778.0,298556.0,303323.0,256729.0,250477.0
20251,11170510,후암동,3950206.0,1900965.0,2049241.0,578530.0,504656.0,756639.0,650832.0,562732.0,896817.0,1178228.0,844472.0,428672.0,410176.0,573349.0,515311.0,561683.0,558439.0,560697.0,555518.0,555948.0,569745.0,588174.0
20251,11170520,용산2가동,4654921.0,2167230.0,2487692.0,607460.0,790281.0,919447.0,787249.0,544277.0,1006206.0,1238343.0,963402.0,530619.0,542666.0,769334.0,610558.0,651147.0,642358.0,650209.0,645217.0,655814.0,698672.0,711503.0
20251,11170580,효창동,3741020.0,1642363.0,2098658.0,534057.0,555005.0,711283.0,617628.0,550872.0,772176.0,961605.0,797721.0,443833.0,436074.0,607974.0,493813.0,534802.0,535434.0,537023.0,533391.0,533532.0,526705.0,540135.0
20251,11170590,용문동,2438921.0,1150447.0,1288474.0,300895.0,317385.0,451783.0,399229.0,392579.0,577050.0,655837.0,485160.0,281913.0,288364.0,409209.0,318437.0,344395.0,340769.0,344941.0,344813.0,344462.0,363608.0,355933.0
20251,11170625,한강로동,5623799.0,2866825.0,2756974.0,468568.0,1128957.0,1376893.0,1073299.0,775290.0,800793.0,1099837.0,1127988.0,855085.0,868651.0,1058858.0,613381.0,802826.0,814917.0,806553.0,827780.0,845115.0,785115.0,741492.0
20251,11170650,이태원1동,2450278.0,1303975.0,1146302.0,161864.0,587299.0,601329.0,438700.0,297577.0,363509.0,580359.0,425639.0,314019.0,332428.0,466443.0,331388.0,319808.0,307996.0,320528.0,320695.0,355400.0,428707.0,397145.0
20251,11170555,청파동,7508006.0,3363982.0,4144025.0,827521.0,1664075.0,1432313.0,1158238.0,1057660.0,1368199.0,1931170.0,1581236.0,935449.0,909605.0,1212082.0,938466.0,1067831.0,1075663.0,1070092.0,1078893.0,1077181.0,1048027.0,1090320.0
20251,11170560,원효로1동,5005893.0,2385600.0,2620293.0,555182.0,800353.0,1257356.0,941388.0,696371.0,755242.0,1167135.0,1081705.0,672699.0,663260.0,829844.0,591249.0,723237.0,725234.0,716916.0,726380.0,739724.0,694412.0,679991.0
20251,11170570,원효로2동,3772138.0,1822473.0,1949665.0,503056.0,480591.0,718905.0,649655.0,571573.0,848358.0,1062915.0,822914.0,433885.0,417552.0,554716.0,480155.0,538980.0,539117.0,540127.0,541108.0,536938.0,531814.0,544052.0
20251,11170630,이촌1동,4525395.0,2070197.0,2455197.0,920280.0,391644.0,577117.0,854216.0,741975.0,1040164.0,1119852.0,965624.0,542967.0,548234.0,767942.0,580778.0,637090.0,637696.0,641580.0,644130.0,644903.0,658994.0,661001.0
20251,11170640,이촌2동,1509320.0,736937.0,772383.0,161282.0,191208.0,279322.0,265355.0,243598.0,368555.0,394795.0,320332.0,172968.0,181212.0,248284.0,191728.0,212135.0,212246.0,214858.0,213717.0,215795.0,221433.0,219136.0
20251,11200535,왕십리도선동,5508931.0,2562077.0,2946853.0,716427.0,980947.0,1021382.0,905063.0,816653.0,1068460.0,1334420.0,1123809.0,697872.0,703473.0,967974.0,681384.0,779271.0,778675.0,778853.0,781305.0,795062.0,805416.0,790349.0
20251,11170660,이태원2동,2796648.0,1303993.0,1492655.0,289246.0,409413.0,641938.0,617642.0,365181.0,473227.0,766933.0,578814.0,321017.0,320312.0,448067.0,361505.0,390791.0,389625.0,390451.0,391061.0,394690.0,419970.0,420057.0
20251,11170685,한남동,4489139.0,2144233.0,2344905.0,363250.0,711050.0,1031214.0,967796.0,672374.0,743454.0,845887.0,908765.0,667772.0,707228.0,856952.0,502536.0,620548.0,628599.0,643429.0,641881.0,673418.0,672173.0,609090.0
20251,11170690,서빙고동,1718079.0,836286.0,881794.0,299168.0,211961.0,245894.0,346327.0,281438.0,333291.0,480555.0,382415.0,201400.0,193065.0,248391.0,212256.0,242957.0,242617.0,242993.0,243714.0,240726.0,250570.0,254501.0
20251,11170700,보광동,2559323.0,1292555.0,1266770.0,267792.0,312167.0,445499.0,537782.0,429255.0,566830.0,692954.0,542805.0,293038.0,291728.0,404081.0,334716.0,363213.0,361242.0,362727.0,364300.0,365420.0,373518.0,368906.0
20251,11200520,왕십리2동,4360022.0,1944176.0,2415846.0,572320.0,683186.0,842644.0,688172.0,632400.0,941300.0,1248202.0,887696.0,456400.0,455967.0,706720.0,605038.0,612219.0,604241.0,607797.0,608215.0,611788.0,652055.0,663706.0
20251,11200590,금호1가동,3355320.0,1472873.0,1882448.0,616806.0,294568.0,574449.0,669134.0,478793.0,721572.0,874724.0,701610.0,369750.0,388368.0,579804.0,441065.0,470156.0,464206.0,467767.0,467308.0,465812.0,504203.0,515868.0
20251,11200540,마장동,4981711.0,2423426.0,2558285.0,598598.0,823965.0,792469.0,750631.0,831223.0,1184824.0,1262915.0,1107708.0,623564.0,597549.0,791428.0,598546.0,706151.0,711210.0,713706.0,717181.0,716239.0,712027.0,705199.0
20251,11200550,사근동,4007275.0,1936185.0,2071089.0,600967.0,1645719.0,508741.0,369560.0,376095.0,506191.0,1079687.0,831729.0,465406.0,443686.0,647784.0,538982.0,567478.0,575509.0,574644.0,581504.0,590507.0,570319.0,547313.0
20251,11200560,행당1동,5881662.0,2770575.0,3111087.0,889908.0,1158500.0,972143.0,973230.0,859135.0,1028744.0,1378831.0,1182719.0,753443.0,773528.0,1068778.0,724362.0,834093.0,840140.0,838455.0,847300.0,858797.0,848388.0,814488.0
20251,11200570,행당2동,4673750.0,2077520.0,2596230.0,857918.0,532009.0,748950.0,840015.0,678620.0,1016238.0,1319031.0,983429.0,500079.0,485624.0,743909.0,641677.0,663337.0,654941.0,660028.0,653909.0,656991.0,680950.0,703596.0
20251,11200580,응봉동,2725450.0,1211937.0,1513514.0,508721.0,259331.0,422044.0,501586.0,439710.0,594059.0,852132.0,578119.0,259554.0,247742.0,393650.0,394253.0,384859.0,383455.0,388166.0,384737.0,376198.0,397930.0,410103.0
20251,11200650,성수1가1동,3228521.0,1567042.0,1661479.0,323062.0,585637.0,756946.0,520801.0,462676.0,579398.0,664455.0,657595.0,479397.0,500695.0,575920.0,350461.0,466749.0,472422.0,471610.0,480536.0,482096.0,433163.0,421945.0
20251,11200660,성수1가2동,5572767.0,2743971.0,2828795.0,529838.0,1141848.0,1358138.0,1021252.0,729274.0,792415.0,916345.0,1137534.0,945982.0,982415.0,1064357.0,526133.0,826172.0,856651.0,838552.0,861794.0,872656.0,684292.0,632650.0
