기준_년분기_코드,상권구분_코드,상권구분_명,상권_코드,상권_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액
20251,D,발달상권,3120016,동대문역,690839949.0,98397.0,481404595.0,209435354.0
20251,A,골목상권,3110737,금천세무서,879313875.0,110248.0,614888441.0,264425434.0
20251,A,골목상권,3110727,독산역 1번 출입구,118455376.0,19242.0,93019161.0,25436215.0
20251,A,골목상권,3110992,도곡초등학교,985455642.0,188828.0,675171193.0,310284449.0
20251,A,골목상권,3111053,성내천어린이공원(하니사랑길),302094536.0,44036.0,224178323.0,77916213.0
20251,A,골목상권,3110671,등촌1동주민센터,553841598.0,78848.0,382394834.0,171446764.0
20251,A,골목상권,3110372,강북중학교,127555580.0,20103.0,83866035.0,43689545.0
20251,A,골목상권,3110472,연신내역 4번,243622713.0,32953.0,167317619.0,76305094.0
20251,A,골목상권,3111083,GS강동자이아파트,301005962.0,40057.0,202739615.0,98266347.0
20251,A,골목상권,3111069,천호1동주민센터,351100311.0,42998.0,239902800.0,111197511.0
20251,A,골목상권,3110299,정릉역 1번,371993983.0,46385.0,262661144.0,109332839.0
20251,A,골목상권,3111078,굽은다리역 4번,463870136.0,67057.0,335088005.0,128782131.0
20251,A,골목상권,3110627,신정롯데캐슬아파트,540528353.0,77667.0,384241010.0,156287343.0
20251,D,발달상권,3120143,당산역,1982055713.0,232712.0,1440132853.0,541922860.0
20251,A,골목상권,3110364,미아역 8번,495880622.0,68386.0,358044312.0,137836310.0
20251,D,발달상권,3120219,은마아파트,5844473306.0,1120765.0,3867874351.0,1976598955.0
20251,A,골목상권,3110450,시립서북병원,1887112089.0,244815.0,1331078677.0,556033412.0
20251,A,골목상권,3111088,고덕동성당,522976368.0,70776.0,365325816.0,157650552.0
20251,A,골목상권,3110146,신자초등학교,152869388.0,19226.0,96699897.0,56169491.0
20251,D,발달상권,3120029,을지로2가,1061243491.0,45880.0,719789442.0,341454049.0
20251,D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),54000000.0,11397.0,38717147.0,15282853.0
20251,A,골목상권,3110752,한울중학교,1953120757.0,249333.0,1403047798.0,550072959.0
20251,A,골목상권,3111038,보인중학교,442964301.0,62684.0,314638192.0,128326109.0
20251,A,골목상권,3111028,문현중학교(장지역 1번),136279194.0,18759.0,95187842.0,41091352.0
20251,A,골목상권,3110823,신대방삼거리역 3번,256780738.0,35101.0,194972884.0,61807854.0
20251,A,골목상권,3111044,남천초등학교,260084047.0,35033.0,185505072.0,74578975.0
20251,D,발달상권,3120115,김포공항역(김포공항),1487916184.0,98553.0,931492078.0,556424106.0
20251,A,골목상권,3110187,제기동역 6번,654087486.0,89938.0,495059395.0,159028091.0
20251,D,발달상권,3120121,까치산역,1476455853.0,180002.0,975260663.0,501195190.0
20251,D,발달상권,3120003,광화문역,2774259001.0,513272.0,2236889295.0,537369706.0
20251,A,골목상권,3110095,한강진역 3번,194194339.0,32531.0,130069613.0,64124726.0
20251,A,골목상권,3110423,석계역 2번,132769613.0,22462.0,94669419.0,38100194.0
20251,A,골목상권,3110172,광진초등학교,544766406.0,74601.0,379893464.0,164872942.0
20251,A,골목상권,3110809,장훈고등학교,192172636.0,31182.0,139938438.0,52234198.0
20251,A,골목상권,3110819,신대방역 4번,2732925902.0,242748.0,1936460033.0,796465869.0
20251,A,골목상권,3110551,성서초등학교,276308223.0,35097.0,198103778.0,78204445.0
20251,A,골목상권,3110578,대흥역 2번,230657947.0,39922.0,169020129.0,61637818.0
20251,A,골목상권,3110257,상봉역 7번,209671101.0,28689.0,151711406.0,57959695.0
20251,A,골목상권,3110597,신월1동주민센터,103940233.0,14474.0,72319238.0,31620995.0
20251,A,골목상권,3110637,송정역 2번,249159992.0,41112.0,188725027.0,60434965.0
20251,R,전통시장,3130051,동화동 골목형상점가,213523845.0,26062.0,177696502.0,35827343.0
20251,A,골목상권,3110038,경향신문사,321995155.0,38670.0,265160308.0,56834847.0
20251,A,골목상권,3110640,방화역 1번,433011454.0,61153.0,306539400.0,126472054.0
20251,A,골목상권,3110544,망리단길,767022106.0,102996.0,518877351.0,248144755.0
20251,D,발달상권,3120083,등나무근린공원,1533271455.0,170048.0,1058342328.0,474929127.0
20251,A,골목상권,3110176,해오름공원,224960072.0,26508.0,162559828.0,62400244.0
20251,D,발달상권,3120021,시청역_8번,750611458.0,131955.0,745625971.0,4985487.0
20251,A,골목상권,3110232,동대부고,107846554.0,13878.0,79986796.0,27859758.0
20251,D,발달상권,3120127,구로구청,1126475973.0,169204.0,804070771.0,322405202.0
20251,A,골목상권,3110712,남구로역 5번,272318724.0,37056.0,187176301.0,85142423.0
20251,R,전통시장,3130086,서울약령시장,195860710.0,25083.0,143403437.0,52457273.0
20251,A,골목상권,3110997,대청초등학교,1154551463.0,164016.0,813889506.0,340661957.0
20251,A,골목상권,3110230,장안현대홈타운1차아파트,1613591815.0,212555.0,1141484456.0,472107359.0
20251,D,발달상권,3120104,연남동(홍대),4618803537.0,511319.0,3120910925.0,1497892612.0
20251,A,골목상권,3110249,중화역 1번,114084198.0,16764.0,87774880.0,26309318.0
20251,A,골목상권,3110892,관악구 중앙길,1298130973.0,189100.0,926882971.0,371248002.0
20251,A,골목상권,3110028,이화달팽이길,2748547530.0,386775.0,2053621544.0,694925986.0
20251,A,골목상권,3110748,백산초등학교,255867285.0,41344.0,195778589.0,60088696.0
20251,R,전통시장,3130179,"이화여대 3,5,7길 상점가",123108628.0,21373.0,89860551.0,33248077.0
20251,D,발달상권,3120111,목동사거리,310708740.0,46475.0,219866634.0,90842106.0
20251,A,골목상권,3110328,상월곡역 3번,348829371.0,46026.0,250626603.0,98202768.0
20251,A,골목상권,3110634,송정역 3번,652395537.0,90580.0,460872164.0,191523373.0
20251,A,골목상권,3111063,강동구립 천호도서관,708184672.0,93493.0,506067886.0,202116786.0
20251,D,발달상권,3120208,청담사거리(청담동명품거리),2529680372.0,304324.0,1874564754.0,655115618.0
20251,A,골목상권,3111016,송파역 2번,208754890.0,28984.0,147634738.0,61120152.0
20251,A,골목상권,3110214,경희대후문,897839342.0,172748.0,663448620.0,234390722.0
20251,D,발달상권,3120081,노원역,3367582862.0,567541.0,2401298392.0,966284470.0
20251,D,발달상권,3120153,노량진역(노량진),5916337192.0,1170797.0,4380500013.0,1535837179.0
20251,A,골목상권,3110546,양화대교북단,1320920218.0,97433.0,747322579.0,573597639.0
20251,D,발달상권,3120213,삼성중앙역,1398132848.0,189135.0,1104917748.0,293215100.0
20251,R,전통시장,3130163,응암오거리상점가,1328010484.0,162569.0,925130704.0,402879780.0
20251,D,발달상권,3120199,경복아파트교차로,3228772723.0,412894.0,2638466015.0,590306708.0
20251,D,발달상권,3120196,서울세관,608905692.0,83078.0,491167824.0,117737868.0
20251,A,골목상권,3111086,한영중고,266487972.0,35853.0,193362153.0,73125819.0
20251,D,발달상권,3120066,장한평역(장한평),4116721547.0,553867.0,3066134702.0,1050586845.0
20251,D,발달상권,3120034,중구청(퇴계로4가),255789445.0,36017.0,197067751.0,58721694.0
20251,A,골목상권,3110759,문래예술촌(문래창작촌),2099182154.0,335525.0,1620315171.0,478866983.0
20251,A,골목상권,3110016,평창동동측,55361562.0,6149.0,40071780.0,15289782.0
20251,A,골목상권,3110067,배문고등학교,198529700.0,25240.0,141692942.0,56836758.0
20251,D,발달상권,3120162,방배동카페골목,519687675.0,75938.0,385335372.0,134352303.0
20251,D,발달상권,3120159,서울대입구역,5462537042.0,539363.0,3733313972.0,1729223070.0
20251,A,골목상권,3110852,이수역 9번,377408298.0,58256.0,271825411.0,105582887.0
20251,A,골목상권,3110043,충무초등학교,613090077.0,85819.0,425222130.0,187867947.0
20251,A,골목상권,3110657,양천향교역 5번,107866741.0,15954.0,87081022.0,20785719.0
20251,A,골목상권,3110499,연가초등학교,120032405.0,16873.0,86961491.0,33070914.0
20251,A,골목상권,3110620,목동보건지소,131061428.0,16921.0,89034458.0,42026970.0
20251,A,골목상권,3110303,성신여대입구역 1번,316369341.0,44990.0,223968697.0,92400644.0
20251,D,발달상권,3120009,종로3가역,3914506015.0,592945.0,2722619817.0,1191886198.0
20251,A,골목상권,3110647,화곡역 5번,480796873.0,61257.0,333866654.0,146930219.0
20251,D,발달상권,3120144,영중로,287491527.0,41091.0,216852468.0,70639059.0
20251,A,골목상권,3110594,신월중학교,140839561.0,18786.0,99696393.0,41143168.0
20251,A,골목상권,3110147,능동우편취급국,482821894.0,72712.0,338181042.0,144640852.0
20251,A,골목상권,3110410,방학역 2번,595194516.0,86455.0,424757849.0,170436667.0
20251,A,골목상권,3110189,제기동역 1번,379832168.0,49990.0,273292676.0,106539492.0
20251,A,골목상권,3110361,삼양사거리역 1번,132652930.0,17228.0,89223436.0,43429494.0
20251,D,발달상권,3120130,구로디지털단지역,2819305683.0,344946.0,1972768137.0,846537546.0
20251,A,골목상권,3110220,외대앞역 1번,1235480758.0,211383.0,886217093.0,349263665.0
20251,A,골목상권,3110003,세검정초등학교,188229302.0,23933.0,133010024.0,55219278.0
20251,A,골목상권,3110910,내방역 5번,83521848.0,11740.0,60175829.0,23346019.0
20251,A,골목상권,3110408,가인초등학교,622759887.0,84943.0,447028977.0,175730910.0
20251,R,전통시장,3130313,방이시장,881509475.0,130485.0,634876198.0,246633277.0
20251,A,골목상권,3110994,개포고등학교,542377100.0,54863.0,379239021.0,163138079.0
20251,A,골목상권,3110068,남영역 1번,957708866.0,151276.0,685746098.0,271962768.0
20251,A,골목상권,3110537,충정로현대아파트,1120396468.0,174850.0,894848955.0,225547513.0
20251,A,골목상권,3110158,중곡3동주민센터,234669120.0,30132.0,157223053.0,77446067.0
20251,R,전통시장,3130066,행당시장상점가,208528314.0,37780.0,150012007.0,58516307.0
20251,D,발달상권,3120056,구의역,1628442829.0,235792.0,1193982843.0,434459986.0
20251,A,골목상권,3110125,사근동살곶이상점가,294804434.0,48764.0,212493441.0,82310993.0
20251,A,골목상권,3110226,장안1동주민센터,2996554882.0,373133.0,2079520034.0,917034848.0
20251,A,골목상권,3110313,안암역 3번,601230962.0,94267.0,444086829.0,157144133.0
20251,D,발달상권,3120052,성수역,5474560044.0,576492.0,4008369171.0,1466190873.0
20251,A,골목상권,3110081,해방촌 남동측,575224696.0,78648.0,386598201.0,188626495.0
20251,A,골목상권,3110402,도봉구 정병원,387808332.0,48182.0,285985440.0,101822892.0
20251,R,전통시장,3130225,개봉중앙시장,311771844.0,46913.0,211750749.0,100021095.0
20251,A,골목상권,3110652,양천향교역 2번,125622594.0,19871.0,93685883.0,31936711.0
20251,A,골목상권,3110861,관악구신사동주민센터,1012875456.0,144808.0,692710819.0,320164637.0
20251,D,발달상권,3120013,이화사거리,959067810.0,127682.0,804330285.0,154737525.0
20251,A,골목상권,3110174,아차산역 1번,318025614.0,41111.0,224409603.0,93616011.0
20251,A,골목상권,3110193,고려대역 4번,186022746.0,28762.0,129593966.0,56428780.0
20251,D,발달상권,3120215,포스코사거리,3745261781.0,579993.0,3211448238.0,533813543.0
20251,A,골목상권,3110601,신월1동우편취급국,499510623.0,60842.0,353185078.0,146325545.0
20251,A,골목상권,3110060,효창공원앞역 6번,293436731.0,41308.0,208739085.0,84697646.0
20251,A,골목상권,3110396,쌍문역1번(쌍리단길),1916202363.0,350078.0,1412903773.0,503298590.0
20251,D,발달상권,3120070,한성대입구역,1052752721.0,163584.0,745585114.0,307167607.0
20251,A,골목상권,3110508,서연중학교,137024087.0,17192.0,97001335.0,40022752.0
20251,A,골목상권,3110877,신림역 8번,596414040.0,86199.0,420237728.0,176176312.0
20251,A,골목상권,3110815,공군호텔,714945707.0,111580.0,501467081.0,213478626.0
20251,D,발달상권,3120139,대림3동사거리,2013613893.0,260593.0,1482029904.0,531583989.0
20251,A,골목상권,3110156,군자역 5번,306450513.0,45345.0,218659966.0,87790547.0
20251,D,발달상권,3120221,봉은사역,702911067.0,109508.0,578636419.0,124274648.0
20251,D,발달상권,3120010,원남동사거리,215286456.0,29908.0,155699483.0,59586973.0
20251,A,골목상권,3110342,국립재활원,120328978.0,14659.0,83129331.0,37199647.0
20251,R,전통시장,3130310,강남개포시장,285587841.0,47504.0,206063151.0,79524690.0
20251,A,골목상권,3110431,상계역,472844087.0,72800.0,317899048.0,154945039.0
20251,A,골목상권,3110425,계상초등학교,366117877.0,46675.0,261929405.0,104188472.0
20251,D,발달상권,3120006,종각역,2705996339.0,380403.0,2092226258.0,613770081.0
20251,A,골목상권,3110210,서울시립대,1128394554.0,162517.0,841979692.0,286414862.0
20251,A,골목상권,3110102,옥수역 6번,221003549.0,33856.0,164554428.0,56449121.0
20251,A,골목상권,3110404,신창초등학교,241411663.0,29520.0,168379415.0,73032248.0
20251,D,발달상권,3120192,뱅뱅사거리,4720425907.0,708741.0,3697639083.0,1022786824.0
20251,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",7084068914.0,1135826.0,4951143589.0,2132925325.0
20251,A,골목상권,3110253,중곡초등학교,517615737.0,67418.0,367022996.0,150592741.0
20251,D,발달상권,3120154,장승배기역,481075182.0,73165.0,376375978.0,104699204.0
20251,A,골목상권,3111032,방이역 1번,233849791.0,44012.0,174437932.0,59411859.0
20251,A,골목상권,3111066,암사동성당(효정하나플러스아파트),129768241.0,14413.0,95187865.0,34580376.0
20251,A,골목상권,3110971,선정릉역 4번,1069710910.0,128571.0,825932236.0,243778674.0
20251,D,발달상권,3120059,구삼강변맛길,503267584.0,94362.0,344584113.0,158683471.0
20251,A,골목상권,3110053,청구역 1번,803152101.0,107390.0,602265833.0,200886268.0
20251,D,발달상권,3120051,뚝섬역,835563772.0,157435.0,735941942.0,99621830.0
20251,D,발달상권,3120147,보라매역,477977921.0,72883.0,363206593.0,114771328.0
20251,A,골목상권,3110656,까치산역 3번,3342241478.0,365236.0,2198821884.0,1143419594.0
20251,A,골목상권,3110703,개봉역,411377712.0,32162.0,282462595.0,128915117.0
20251,D,발달상권,3120064,경희대학교(경희대),330711045.0,54396.0,239163319.0,91547726.0
20251,D,발달상권,3120007,북촌(안국역),353552024.0,59536.0,297999623.0,55552401.0
20251,A,골목상권,3110293,삼선중학교,470149231.0,74860.0,334036497.0,136112734.0
20251,A,골목상권,3111006,석촌고분역 1번,752351909.0,96311.0,518113241.0,234238668.0
20251,R,전통시장,3130185,망원월드컵시장,443991966.0,20476.0,282683871.0,161308095.0
20251,A,골목상권,3110346,4.19민주묘지역 2번,246445266.0,33319.0,178809671.0,67635595.0
20251,D,발달상권,3120072,성신여대,1034148373.0,191071.0,738075924.0,296072449.0
20251,A,골목상권,3111026,문정역 2번,127197243.0,17567.0,94469922.0,32727321.0
20251,A,골목상권,3110895,샤로수길,413889908.0,64438.0,289975881.0,123914027.0
20251,A,골목상권,3110503,명지대학교교회,217007082.0,42828.0,162061914.0,54945168.0
20251,A,골목상권,3111056,천호태영아파트,230508597.0,29113.0,154111581.0,76397016.0
20251,A,골목상권,3110658,화곡초등학교,671999393.0,85700.0,457290988.0,214708405.0
20251,A,골목상권,3110855,신대방역 2번,237227565.0,33811.0,162044002.0,75183563.0
20251,A,골목상권,3110789,대림성모병원,367584178.0,68395.0,280554213.0,87029965.0
20251,A,골목상권,3110020,서울국제고등학교,179832900.0,34050.0,126059211.0,53773689.0
20251,A,골목상권,3110846,남성역 1번,336285486.0,49471.0,239958336.0,96327150.0
20251,A,골목상권,3110207,시립대앞사거리,81114263.0,11835.0,54117231.0,26997032.0
20251,A,골목상권,3110165,국립정신건강센터,396163897.0,48525.0,270437702.0,125726195.0
20251,D,발달상권,3120040,용산전자상가(용산역),1825751993.0,266292.0,1547884558.0,277867435.0
20251,A,골목상권,3110407,도봉역 2번,1551965613.0,204788.0,1125620256.0,426345357.0
20251,R,전통시장,3130295,인헌시장(원당종합시장),171331213.0,25825.0,128050011.0,43281202.0
20251,A,골목상권,3110365,미아역 5번,458659240.0,64115.0,309769481.0,148889759.0
20251,A,골목상권,3110729,가산동우체국,885681496.0,118906.0,612484189.0,273197307.0
20251,A,골목상권,3110453,신사1동주민센터,813325511.0,120716.0,570353158.0,242972353.0
20251,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),260044243.0,31811.0,176522852.0,83521391.0
20251,A,골목상권,3111052,암사역 3번(천호동자전거거리),223578486.0,31304.0,161958798.0,61619688.0
20251,A,골목상권,3110552,성미산체육관,219042841.0,42093.0,141727210.0,77315631.0
20251,A,골목상권,3110317,종암중학교,559616524.0,91698.0,401575204.0,158041320.0
20251,A,골목상권,3110403,방학1동주민센터,1132926441.0,150702.0,824758915.0,308167526.0
20251,A,골목상권,3110233,중랑역 1번,174470520.0,22009.0,124130361.0,50340159.0
20251,A,골목상권,3110409,창동역 2번,153318938.0,21101.0,105184470.0,48134468.0
20251,R,전통시장,3130236,비단길현대시장(현대시장),199146334.0,28710.0,141207026.0,57939308.0
20251,A,골목상권,3110760,선유도역 6번,344851932.0,55768.0,292374768.0,52477164.0
20251,D,발달상권,3120023,서울시청,4501371135.0,698454.0,3715484589.0,785886546.0
20251,A,골목상권,3110651,화원중학교,1037824687.0,135602.0,710168151.0,327656536.0
20251,A,골목상권,3110820,성남고등학교,40041763.0,7015.0,27947540.0,12094223.0
20251,A,골목상권,3110511,연희초등학교,1005670726.0,154560.0,722950139.0,282720587.0
20251,A,골목상권,3110206,텃골근린공원,407696049.0,61632.0,294707692.0,112988357.0
20251,D,발달상권,3120109,서울남부지방법원,176184087.0,19995.0,147865481.0,28318606.0
20251,A,골목상권,3110420,광운대역 1번,338153176.0,40323.0,238674570.0,99478606.0
20251,A,골목상권,3110466,구산역 2번,367825174.0,50967.0,257451685.0,110373489.0
20251,A,골목상권,3110794,영동초등학교,243729718.0,36640.0,167117327.0,76612391.0
20251,A,골목상권,3111012,석촌역 6번,196791519.0,24221.0,136631695.0,60159824.0
20251,D,발달상권,3120149,여의도역(여의도),9038777349.0,1111166.0,7283726789.0,1755050560.0
20251,A,골목상권,3110267,망우역 2번,235965264.0,39164.0,165001487.0,70963777.0
20251,D,발달상권,3120114,목동신시가지,2699937724.0,453022.0,1936515310.0,763422414.0
20251,U,관광특구,3001495,잠실 관광특구,12513275641.0,1698212.0,8063249205.0,4450026436.0
20251,A,골목상권,3111024,경찰병원역 4번(건너말공원),106474479.0,13096.0,78224798.0,28249681.0
20251,R,전통시장,3130191,홍대 걷고싶은 거리,1393305062.0,245552.0,921136924.0,472168138.0
20251,D,발달상권,3120206,개나리아파트,1060332830.0,143779.0,810805774.0,249527056.0
20251,A,골목상권,3111079,둔촌고등학교(둔촌중학교),90915467.0,11490.0,68577333.0,22338134.0
20251,A,골목상권,3110569,홍대땡땡거리,324079086.0,43122.0,224134968.0,99944118.0
20251,D,발달상권,3120152,신대방삼거리역,1515351270.0,149879.0,1044747643.0,470603627.0
20251,D,발달상권,3120236,장지역(가든파이브),2024032335.0,230854.0,1488864089.0,535168246.0
20251,A,골목상권,3110690,오류2동버들시장,309106417.0,44481.0,210839896.0,98266521.0
20251,D,발달상권,3120028,명동(명동거리),4796655994.0,546686.0,3466723017.0,1329932977.0
20251,D,발달상권,3120078,미아사거리역,2324981587.0,189142.0,1595035054.0,729946533.0
20251,D,발달상권,3120175,남부터미널역,1639316984.0,257486.0,1204067308.0,435249676.0
20251,R,전통시장,3130002,세종마을음식문화거리(금천교시장),1250890922.0,112693.0,843148541.0,407742381.0
20251,D,발달상권,3120085,은행사거리,970024926.0,118148.0,658188320.0,311836606.0
20251,A,골목상권,3110886,관악해태어린이공원,872446334.0,129587.0,593054435.0,279391899.0
20251,A,골목상권,3110586,서울서부지방법원,254585350.0,38439.0,183667097.0,70918253.0
20251,A,골목상권,3110631,방화초등학교,104500719.0,12965.0,75511410.0,28989309.0
20251,A,골목상권,3110481,불광역 7번,136581186.0,19375.0,98405808.0,38175378.0
20251,D,발달상권,3120100,망원역,1222785527.0,130108.0,832206470.0,390579057.0
20251,D,발달상권,3120165,서래마을카페거리(서래마을),641032138.0,104451.0,461579493.0,179452645.0
20251,A,골목상권,3110438,경춘선숲길 우측,729784380.0,103110.0,516945885.0,212838495.0
20251,A,골목상권,3110150,중곡1동 마을마당,158693013.0,23357.0,108545839.0,50147174.0
20251,D,발달상권,3120046,이태원(이태원역),4871004434.0,758930.0,2914069689.0,1956934745.0
20251,D,발달상권,3120005,삼청동,322362360.0,70975.0,212556496.0,109805864.0
20251,D,발달상권,3120084,공릉역,414846581.0,66601.0,289924073.0,124922508.0
20251,A,골목상권,3110477,은평세무서,59834365.0,9197.0,43194058.0,16640307.0
20251,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",333000000.0,29901.0,239348596.0,93651404.0
20251,A,골목상권,3110660,등촌3동주민센터,431546990.0,74967.0,331971834.0,99575156.0
20251,A,골목상권,3110325,장곡초등학교,443295159.0,55075.0,313192742.0,130102417.0
20251,A,골목상권,3110520,경의중앙 신촌역,42471334.0,5920.0,31656276.0,10815058.0
20251,A,골목상권,3110975,매봉역 1번,836791277.0,139114.0,640926964.0,195864313.0
20251,D,발달상권,3120232,송파나루역,92241958.0,13571.0,67588557.0,24653401.0
20251,D,발달상권,3120053,건대입구역(건대),5173914032.0,603904.0,3544382383.0,1629531649.0
20251,A,골목상권,3110229,장평중학교,481398031.0,65557.0,347003025.0,134395006.0
20251,D,발달상권,3120035,퇴계로5가,1068157420.0,145134.0,804674777.0,263482643.0
20251,D,발달상권,3120179,양재역,1691090262.0,291413.0,1369514897.0,321575365.0
20251,R,전통시장,3130285,서원동상점가,1915524030.0,166642.0,1288083880.0,627440150.0
20251,A,골목상권,3110539,미근동,116657401.0,21741.0,113827941.0,2829460.0
20251,A,골목상권,3110397,도봉산입구,1347069957.0,185752.0,905943663.0,441126294.0
20251,A,골목상권,3110383,덕성여대시반거리,636601163.0,100678.0,444340267.0,192260896.0
20251,A,골목상권,3111076,둔촌2동주민센터,367493644.0,49695.0,260034284.0,107459360.0
20251,A,골목상권,3110903,방배아이파크아파트,256325420.0,47757.0,193408738.0,62916682.0
20251,R,전통시장,3130098,회기시장,61208423.0,10352.0,38636011.0,22572412.0
20251,A,골목상권,3110526,봉원사,115890198.0,16616.0,81402226.0,34487972.0
20251,D,발달상권,3120184,포이사거리(삼호물산),2654235378.0,355940.0,2042405713.0,611829665.0
20251,A,골목상권,3110475,백련산해모로아파트,671405812.0,83100.0,482013806.0,189392006.0
20251,A,골목상권,3110458,선일여고,159023980.0,22350.0,108430068.0,50593912.0
20251,A,골목상권,3111021,방이역 4번,580812789.0,91167.0,401585935.0,179226854.0
20251,D,발달상권,3120043,서울역,5340493415.0,781604.0,4542707013.0,797786402.0
20251,D,발달상권,3120062,신설동역,2084899252.0,343316.0,1544093823.0,540805429.0
20251,D,발달상권,3120132,독산동,1700177504.0,236397.0,1234909747.0,465267757.0
20251,D,발달상권,3120063,청량리역(청량리),2200134952.0,328198.0,1494347356.0,705787596.0
20251,A,골목상권,3110600,신월7동주민센터,240411302.0,31383.0,172295154.0,68116148.0
20251,A,골목상권,3110341,북한산우이역 2번,422896682.0,72539.0,253593436.0,169303246.0
20251,A,골목상권,3110484,역촌역 3번,364448132.0,46504.0,261119140.0,103328992.0
20251,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",280534978.0,46354.0,227188558.0,53346420.0
20251,A,골목상권,3110370,도봉세무서,290642104.0,40178.0,200247117.0,90394987.0
20251,A,골목상권,3110304,보문역 4번,1223727835.0,187457.0,881828428.0,341899407.0
20251,A,골목상권,3110587,공덕동주민센터,64666170.0,9737.0,48950500.0,15715670.0
20251,A,골목상권,3110452,새절역 3번,205408610.0,34996.0,152315806.0,53092804.0
20251,D,발달상권,3120217,대치사거리,991475400.0,192661.0,684292495.0,307182905.0
20251,A,골목상권,3111087,고덕중학교(고덕2동주민센터),215010398.0,29482.0,141753604.0,73256794.0
20251,R,전통시장,3130248,영등포역지하도상점가,710446877.0,115366.0,502446958.0,207999919.0
20251,A,골목상권,3110654,까치산역 4번,1423812135.0,178103.0,1006383176.0,417428959.0
20251,A,골목상권,3110582,이대역 5번,830594242.0,130312.0,588595227.0,241999015.0
20251,A,골목상권,3111085,묘곡초등학교(고덕아이파크아파트),998289037.0,132232.0,700172574.0,298116463.0
20251,R,전통시장,3130067,왕십리도선동상점가,769329889.0,98304.0,509654538.0,259675351.0
20251,D,발달상권,3120112,등촌역,880291871.0,119667.0,628615291.0,251676580.0
20251,D,발달상권,3120024,회현역,1741899988.0,277080.0,1401643871.0,340256117.0
20251,A,골목상권,3110835,상도역 1번,53219935.0,8478.0,38277472.0,14942463.0
20251,D,발달상권,3120089,구파발역,135000000.0,27590.0,97005456.0,37994544.0
20251,A,골목상권,3110405,방학역 1번,691381279.0,83261.0,485523238.0,205858041.0
20251,D,발달상권,3120181,교육개발원입구사거리,722308508.0,102192.0,579603588.0,142704920.0
20251,A,골목상권,3110673,뜸부기어린이공원,527381189.0,71451.0,362165737.0,165215452.0
20251,R,전통시장,3130133,우이골목시장(우이시장),319203862.0,48266.0,230965669.0,88238193.0
20251,D,발달상권,3120198,구역삼세무서,1035262797.0,159697.0,815872357.0,219390440.0
20251,D,발달상권,3120239,오금역,276710446.0,44364.0,220902244.0,55808202.0
20251,A,골목상권,3110075,숙대입구역 1번,215850138.0,33055.0,167287417.0,48562721.0
20251,A,골목상권,3110596,서서울호수공원,236552781.0,35986.0,165404231.0,71148550.0
20251,A,골목상권,3110625,신정2동주민센터,251635133.0,43627.0,181134197.0,70500936.0
20251,A,골목상권,3110352,수유1동주민센터,298653589.0,36192.0,210041900.0,88611689.0
20251,A,골목상권,3110069,숙대입구,470197319.0,75008.0,334680489.0,135516830.0
20251,A,골목상권,3110141,건대입구역 1번,433489669.0,63217.0,302441376.0,131048293.0
20251,D,발달상권,3120110,목동역 8번출구,1845458995.0,267091.0,1339423175.0,506035820.0
20251,A,골목상권,3110278,망우본동주민센터,412747032.0,63656.0,271767906.0,140979126.0
20251,A,골목상권,3110242,면목5동주민센터,312312518.0,39644.0,215103532.0,97208986.0
20251,A,골목상권,3110285,홍대부중,69012374.0,9324.0,48079786.0,20932588.0
20251,D,발달상권,3120222,삼성역,5693617024.0,399133.0,4040631304.0,1652985720.0
20251,A,골목상권,3110469,응암정보도서관,1578306588.0,198130.0,1091093313.0,487213275.0
20251,D,발달상권,3120190,강남을지병원,2524773958.0,363071.0,2017482943.0,507291015.0
20251,A,골목상권,3110828,노량진역 6번,212047358.0,36295.0,146755970.0,65291388.0
20251,D,발달상권,3120107,공덕역(공덕오거리),606834094.0,66115.0,443866592.0,162967502.0
20251,A,골목상권,3110088,오산고등학교,493832169.0,59495.0,358225518.0,135606651.0
20251,A,골목상권,3110399,창2동주민센터,1000377336.0,133141.0,701301212.0,299076124.0
20251,A,골목상권,3110012,성곡미술관,210094195.0,33042.0,167709037.0,42385158.0
20251,D,발달상권,3120201,도곡1동,609702408.0,93065.0,466127580.0,143574828.0
20251,A,골목상권,3110387,쌍문초등학교,745970110.0,89790.0,531466349.0,214503761.0
20251,D,발달상권,3120227,잠실역,6491560469.0,889331.0,4243363479.0,2248196990.0
20251,A,골목상권,3110645,우장산역 4번,411569514.0,57581.0,292567645.0,119001869.0
20251,D,발달상권,3120228,석촌역(석촌호수),1185879159.0,180257.0,840519075.0,345360084.0
20251,A,골목상권,3110918,방배역 3번,634633640.0,82701.0,440289554.0,194344086.0
20251,A,골목상권,3111042,거여역 1번(거여공원),387153321.0,53664.0,263351089.0,123802232.0
20251,D,발달상권,3120211,도성초등학교,356103650.0,71712.0,246601091.0,109502559.0
20251,A,골목상권,3111072,굽은다리역 1번(십자성마을),533488317.0,68790.0,383323572.0,150164745.0
20251,A,골목상권,3110561,상수역 4번,323484641.0,45094.0,223176605.0,100308036.0
