상권구분_코드,상권구분_명,상권_코드,상권_명,행정동_코드,행정동_코드_명
A,골목상권,3111063,강동구립 천호도서관,11740620,천호3동
A,골목상권,3111064,둔촌동역 4번,11740660,성내3동
A,골목상권,3111065,천일초등학교,11740620,천호3동
A,골목상권,3110961,언주역 3번,11680531,논현2동
A,골목상권,3110962,도산공원북측,11680545,압구정동
A,골목상권,3110963,역삼월드메르디앙아파트,11680640,역삼1동
A,골목상권,3110964,싸리고개근린공원,11680655,도곡1동
A,골목상권,3110965,언주역 6번,11680640,역삼1동
A,골목상권,3111035,오금공원(오주중학교),11710570,오금동
A,골목상권,3110821,보라매역 2번,11590680,신대방2동
A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),11590660,대방동
A,골목상권,3110866,난우중학교,11620775,난곡동
A,골목상권,3110845,사당종합체육관,11590640,사당3동
A,골목상권,3110846,남성역 1번,11590650,사당4동
A,골목상권,3110847,예술인마을,11590620,사당1동
A,골목상권,3110895,샤로수길,11620585,낙성대동
A,골목상권,3111066,암사동성당(효정하나플러스아파트),11740570,암사1동
A,골목상권,3111067,강동구립성내도서관,11740660,성내3동
A,골목상권,3111068,강동성심병원,11740685,길동
A,골목상권,3111069,천호1동주민센터,11740600,천호1동
A,골목상권,3111036,투구봉어린이공원,11710632,가락2동
A,골목상권,3110840,중앙대학교,11590605,흑석동
A,골목상권,3110867,국제신학대학원대학교(남서울중학교),11620655,신원동
A,골목상권,3110868,남부초등학교,11620685,신사동
A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",11620695,신림동
A,골목상권,3110870,신림주공2단지(광신고등학교),11620745,삼성동
A,골목상권,3110896,관악우성아파트,11620575,행운동
A,골목상권,3110897,서울대입구역 8번,11620575,행운동
A,골목상권,3110974,언주중학교,11680590,삼성2동
A,골목상권,3110975,매봉역 1번,11680655,도곡1동
A,골목상권,3110976,언북초등학교,11680565,청담동
A,골목상권,3110977,논현로18길,11680690,개포4동
A,골목상권,3111070,천호초등학교,11740600,천호1동
A,골목상권,3111071,천동초등학교,11740685,길동
A,골목상권,3111072,굽은다리역 1번(십자성마을),11740600,천호1동
A,골목상권,3111073,둔촌동역 1번(한산중학교),11740700,둔촌2동
A,골목상권,3110841,중대부중,11590605,흑석동
A,골목상권,3110842,흑리단길,11590605,흑석동
A,골목상권,3110921,서울프랑스학교,11650581,반포4동
A,골목상권,3110922,내방역 1번,11650600,방배1동
A,골목상권,3110923,방배역 1번,11650620,방배3동
A,골목상권,3110924,반포4동주민센터(몽마르뜨공원),11650581,반포4동
A,골목상권,3110925,서초중학교,11650530,서초3동
A,골목상권,3110978,도곡2동주민센터(대치중학교),11680656,도곡2동
A,골목상권,3110979,청담초등학교,11680565,청담동
A,골목상권,3110980,개포지구대옆,11680690,개포4동
A,골목상권,3110981,국악고교사거리,11680690,개포4동
A,골목상권,3110982,강남구보훈회관,11680590,삼성2동
A,골목상권,3111040,거여초등학교,11710570,오금동
A,골목상권,3111074,명일역 1번,11740570,암사1동
A,골목상권,3111075,굽은다리역 2번,11740600,천호1동
A,골목상권,3111076,둔촌2동주민센터,11740700,둔촌2동
A,골목상권,3110892,관악구 중앙길,11620615,중앙동
A,골목상권,3110893,관악소방서(문영여고),11620595,청룡동
A,골목상권,3110894,관악동부센트레빌아파트(은천로35라길),11620565,성현동
A,골목상권,3110966,논현2동주민센터,11680531,논현2동
A,골목상권,3110967,역삼역 8번,11680640,역삼1동
D,발달상권,3120044,삼각지역,11170625,한강로동
D,발달상권,3120045,남영동 먹자골목,11170530,남영동
D,발달상권,3120046,이태원(이태원역),11170650,이태원1동
D,발달상권,3120100,망원역,11440690,망원1동
D,발달상권,3120101,합정역,11440660,서교동
D,발달상권,3120158,녹두거리(대학동),11620735,대학동
D,발달상권,3120047,한남오거리,11170685,한남동
D,발달상권,3120048,금호역,11200620,금호4가동
D,발달상권,3120105,상수역(홍대),11440655,서강동
D,발달상권,3120102,서교동(홍대),11440660,서교동
D,발달상권,3120103,홍대입구역(홍대),11440660,서교동
D,발달상권,3120104,연남동(홍대),11440710,연남동
D,발달상권,3120157,신림역(신림),11620695,신림동
D,발달상권,3120154,장승배기역,11590540,상도2동
D,발달상권,3120155,총신대학교,11590651,사당5동
D,발달상권,3120156,"총신대입구역(이수, 총신대)",11590630,사당2동
D,발달상권,3120042,"숙대입구역(남영역, 남영동)",11170530,남영동
D,발달상권,3120043,서울역,11140540,회현동
D,발달상권,3120001,서대문역,11110580,교남동
D,발달상권,3120049,왕십리역(왕십리),11200560,행당1동
D,발달상권,3120050,서울숲역,11200650,성수1가1동
D,발달상권,3120051,뚝섬역,11200660,성수1가2동
D,발달상권,3120052,성수역,11200690,성수2가3동
D,발달상권,3120053,건대입구역(건대),11215710,화양동
D,발달상권,3120054,어린이대공원역,11215730,군자동
D,발달상권,3120055,군자역,11215730,군자동
D,발달상권,3120056,구의역,11215850,구의1동
D,발달상권,3120108,신정네거리역,11470650,신정4동
D,발달상권,3120109,서울남부지방법원,11470620,신정1동
D,발달상권,3120162,방배동카페골목,11650590,방배본동
D,발달상권,3120163,사당역 11번(사당역먹자골목),11650610,방배2동
D,발달상권,3120164,내방역,11650621,방배4동
D,발달상권,3120002,서촌(경복궁역),11110530,사직동
D,발달상권,3120003,광화문역,11110530,사직동
D,발달상권,3120004,종로구청,11110615,종로1·2·3·4가동
D,발달상권,3120005,삼청동,11110540,삼청동
D,발달상권,3120057,아차산역,11215750,중곡2동
D,발달상권,3120058,구의사거리,11215850,구의1동
D,발달상권,3120110,목동역 8번출구,11470650,신정4동
D,발달상권,3120111,목동사거리,11500570,화곡4동
D,발달상권,3120112,등촌역,11470530,목3동
D,발달상권,3120106,마포역,11440590,용강동
D,발달상권,3120107,공덕역(공덕오거리),11440585,도화동
D,발달상권,3120159,서울대입구역,11620595,청룡동
D,발달상권,3120160,사당역(사당),11650610,방배2동
D,발달상권,3120161,방배동가구거리(사당동가구거리),11650590,방배본동
D,발달상권,3120006,종각역,11110615,종로1·2·3·4가동
D,발달상권,3120007,북촌(안국역),11110600,가회동
D,발달상권,3120008,인사동,11110615,종로1·2·3·4가동
D,발달상권,3120059,구삼강변맛길,11215870,구의3동
D,발달상권,3120060,강변역(테크노마트),11215870,구의3동
D,발달상권,3120061,올림픽대교북단,11215870,구의3동
D,발달상권,3120062,신설동역,11230536,용신동
D,발달상권,3120063,청량리역(청량리),11230560,전농1동
D,발달상권,3120113,오목교역,11470510,목1동
D,발달상권,3120114,목동신시가지,11470510,목1동
D,발달상권,3120115,김포공항역(김포공항),11500640,방화2동
D,발달상권,3120175,남부터미널역,11650510,서초1동
D,발달상권,3120010,원남동사거리,11110615,종로1·2·3·4가동
D,발달상권,3120064,경희대학교(경희대),11230710,회기동
D,발달상권,3120065,회기역,11230720,휘경1동
D,발달상권,3120116,송정역,11500620,공항동
D,발달상권,3120176,논현역 4번,11650560,반포1동
D,발달상권,3120177,신논현역 1번,11650560,반포1동
D,발달상권,3120009,종로3가역,11110615,종로1·2·3·4가동
D,발달상권,3120165,서래마을카페거리(서래마을),11650581,반포4동
D,발달상권,3120166,방배역,11650600,방배1동
D,발달상권,3120167,고속터미널(고속터미널역),11650581,반포4동
D,발달상권,3120168,서울고교교차로,11650530,서초3동
D,발달상권,3120013,이화사거리,11110630,종로5·6가동
D,발달상권,3120066,장한평역(장한평),11230650,장안1동
D,발달상권,3120067,장안동사거리,11230660,장안2동
D,발달상권,3120068,사가정역,11260575,면목3·8동
D,발달상권,3120069,상봉역,11260590,상봉2동
D,발달상권,3120070,한성대입구역,11290555,삼선동
D,발달상권,3120120,화곡역,11500540,화곡1동
D,발달상권,3120121,까치산역,11500540,화곡1동
D,발달상권,3120122,강서구청,11500591,화곡6동
D,발달상권,3120169,서초역,11650530,서초3동
D,발달상권,3120170,삼호가든사거리,11650581,반포4동
D,발달상권,3120171,서초3동사거리,11650530,서초3동
D,발달상권,3120014,종로5가역,11110630,종로5·6가동
D,발달상권,3120015,종로6가,11110630,종로5·6가동
D,발달상권,3120016,동대문역,11110670,창신1동
D,발달상권,3120071,성북구청,11290555,삼선동
D,발달상권,3120072,성신여대,11290575,동선동
D,발달상권,3120073,미아사거리,11290685,길음2동
D,발달상권,3120074,안암역,11290600,안암동
D,발달상권,3120075,월곡역,11290725,월곡2동
D,발달상권,3120076,수유역,11305635,수유3동
D,발달상권,3120077,미아역,11305535,미아동
D,발달상권,3120123,오류동역,11530770,오류1동
D,발달상권,3120117,강서농산물도매시장,11500611,발산1동
D,발달상권,3120118,마곡역(마곡),11500603,가양1동
D,발달상권,3120119,발산역(마곡),11500603,가양1동
D,발달상권,3120184,포이사거리(삼호물산),11650652,양재2동
D,발달상권,3120185,논현역,11680521,논현1동
D,발달상권,3120186,가로수길,11680510,신사동
D,발달상권,3120011,종로4가,11110615,종로1·2·3·4가동
D,발달상권,3120012,대학로(혜화역),11110650,혜화동
D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",11650652,양재2동
D,발달상권,3120183,양재천카페거리,11650651,양재1동
D,발달상권,3120017,동묘앞역(동묘),11110670,창신1동
D,발달상권,3120018,중림동,11140680,중림동
D,발달상권,3120019,경찰청앞교차로,11140520,소공동
D,발달상권,3120020,시청역_1번,11140520,소공동
D,발달상권,3120021,시청역_8번,11140520,소공동
D,발달상권,3120078,미아사거리역,11305545,송중동
D,발달상권,3120079,창동역,11320515,창5동
D,발달상권,3120178,신사역,11650540,잠원동
D,발달상권,3120179,양재역,11680655,도곡1동
D,발달상권,3120180,양재화물트럭터미널앞,11650652,양재2동
D,발달상권,3120022,북창동(시청역_6번),11140520,소공동
D,발달상권,3120023,서울시청,11140550,명동
D,발달상권,3120080,마들역,11350710,상계9동
D,발달상권,3120126,디지털단지오거리,11530595,가리봉동
D,발달상권,3120127,구로구청,11530560,구로5동
D,발달상권,3120124,개봉동 현대아파트,11530760,개봉3동
D,발달상권,3120125,구로역,11530530,구로2동
D,발달상권,3120181,교육개발원입구사거리,11650651,양재1동
D,발달상권,3120172,교대입구교차로,11650530,서초3동
D,발달상권,3120173,교대역(법원.검찰청),11650510,서초1동
D,발달상권,3120174,논현역 5번,11650540,잠원동
D,발달상권,3120024,회현역,11140540,회현동
D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),11140520,소공동
D,발달상권,3120084,공릉역,11350595,공릉1동
D,발달상권,3120085,은행사거리,11350619,중계본동
D,발달상권,3120086,태릉입구역,11350595,공릉1동
D,발달상권,3120087,응암역,11380580,응암1동
D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),11545670,시흥1동
D,발달상권,3120134,구로전화국,11545630,독산3동
D,발달상권,3120135,양평역,11560610,양평1동
D,발달상권,3120026,을지로입구역,11140550,명동
D,발달상권,3120027,명동역(명동재미로),11140550,명동
D,발달상권,3120028,명동(명동거리),11140550,명동
D,발달상권,3120088,구산역,11380552,갈현2동
D,발달상권,3120089,구파발역,11380690,진관동
D,발달상권,3120090,연신내역,11380520,불광1동
D,발달상권,3120136,영등포구청역,11560550,당산1동
D,발달상권,3120081,노원역,11350640,상계2동
D,발달상권,3120082,상계백병원,11350695,상계6·7동
D,발달상권,3120083,등나무근린공원,11350625,중계2·3동
D,발달상권,3120128,신도림역,11530560,구로5동
D,발달상권,3120129,구로디지털단지,11530540,구로3동
D,발달상권,3120130,구로디지털단지역,11530540,구로3동
D,발달상권,3120131,가산디지털단지,11545510,가산동
D,발달상권,3120132,독산동,11545610,독산1동
D,발달상권,3120030,중부경찰서(영화인의거리),11140550,명동
D,발달상권,3120091,본서부병원,11380580,응암1동
D,발달상권,3120092,불광역,11380570,대조동
D,발달상권,3120093,연희동,11410615,연희동
D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",11410585,신촌동
D,발달상권,3120140,문래동주민센터,11560605,문래동
D,발달상권,3120141,영등포청과시장교차로,11560550,당산1동
D,발달상권,3120142,대림역,11560720,대림3동
D,발달상권,3120143,당산역,11560560,당산2동
D,발달상권,3120031,을지로3가역,11140605,을지로동
D,발달상권,3120032,충무로역,11140570,필동
D,발달상권,3120096,"이화여대(이대역, 이대)",11410585,신촌동
D,발달상권,3120144,영중로,11560535,영등포동
D,발달상권,3120145,영등포역(영등포),11560535,영등포동
D,발달상권,3120146,한강성심병원,11560535,영등포동
D,발달상권,3120147,보라매역,11590660,대방동
D,발달상권,3120033,을지로4가역,11140605,을지로동
D,발달상권,3120095,홍제역,11410620,홍제1동
D,발달상권,3120137,문래역(문래로데오거리),11560605,문래동
D,발달상권,3120138,당산2동(영등포우체국),11560560,당산2동
D,발달상권,3120139,대림3동사거리,11560720,대림3동
D,발달상권,3120029,을지로2가,11140550,명동
D,발달상권,3120149,여의도역(여의도),11560540,여의동
D,발달상권,3120150,63빌딩,11560540,여의동
D,발달상권,3120151,보라매공원,11590680,신대방2동
D,발달상권,3120152,신대방삼거리역,11590660,대방동
D,발달상권,3120153,노량진역(노량진),11590510,노량진1동
D,발달상권,3120036,장충동족발거리(남소영길),11140580,장충동
D,발달상권,3120037,동대문역사문화공원역,11140590,광희동
D,발달상권,3120038,약수역,11140625,다산동
D,발달상권,3120039,신당역,11140615,신당동
D,발달상권,3120040,용산전자상가(용산역),11170625,한강로동
D,발달상권,3120041,신용산역(용산역),11170625,한강로동
D,발달상권,3120208,청담사거리(청담동명품거리),11680565,청담동
D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680565,청담동
D,발달상권,3120210,선릉역,11680630,대치4동
D,발달상권,3120211,도성초등학교,11680630,대치4동
D,발달상권,3120212,한티역,11680630,대치4동
D,발달상권,3120213,삼성중앙역,11680590,삼성2동
D,발달상권,3120214,영동대교남단교차로,11680565,청담동
D,발달상권,3120215,포스코사거리,11680590,삼성2동
D,발달상권,3120216,경기고교사거리(경기고교앞사거리),11680565,청담동
D,발달상권,3120217,대치사거리,11680630,대치4동
D,발달상권,3120218,코엑스,11680580,삼성1동
D,발달상권,3120219,은마아파트,11680630,대치4동
D,발달상권,3120220,대치역,11680600,대치1동
D,발달상권,3120221,봉은사역,11680580,삼성1동
D,발달상권,3120222,삼성역,11680610,대치2동
D,발달상권,3120223,휘문고교사거리,11680610,대치2동
D,발달상권,3120224,수서역,11680750,수서동
D,발달상권,3120225,잠실새내역(신천),11710650,잠실본동
D,발달상권,3120226,석촌고분역,11710600,석촌동
D,발달상권,3120227,잠실역,11710710,잠실6동
D,발달상권,3120228,석촌역(석촌호수),11710580,송파1동
D,발달상권,3120034,중구청(퇴계로4가),11140590,광희동
D,발달상권,3120035,퇴계로5가,11140590,광희동
D,발달상권,3120097,충정로역,11410565,충현동
D,발달상권,3120098,DMC(디지털미디어시티),11440740,상암동
D,발달상권,3120099,월드컵경기장역(월드컵경기장),11440730,성산2동
D,발달상권,3120148,국회의사당역(국회의사당),11560540,여의동
D,발달상권,3120232,송파나루역,11710580,송파1동
D,발달상권,3120233,몽촌토성역,11710562,방이2동
D,발달상권,3120234,가락시장역,11710620,가락본동
D,발달상권,3120235,문정역,11710642,문정2동
D,발달상권,3120236,장지역(가든파이브),11710642,문정2동
D,발달상권,3120237,경찰병원역,11710620,가락본동
D,발달상권,3120238,방이역,11710561,방이1동
D,발달상권,3120239,오금역,11710620,가락본동
D,발달상권,3120240,개롱역,11710632,가락2동
D,발달상권,3120241,거여역,11710532,거여2동
D,발달상권,3120242,강동구청역,11740640,성내1동
D,발달상권,3120246,길동역,11740685,길동
D,발달상권,3120247,굽은다리역,11740600,천호1동
D,발달상권,3120248,명일역,11740530,명일1동
D,발달상권,3120249,고덕역,11740540,명일2동
D,발달상권,3120187,신논현역,11680521,논현1동
D,발달상권,3120188,압구정역,11680510,신사동
D,발달상권,3120189,강남역,11650520,서초2동
D,발달상권,3120243,천호역,11740610,천호2동
D,발달상권,3120244,암사역,11740580,암사2동
D,발달상권,3120245,둔촌역,11740660,성내3동
D,발달상권,3120229,방이동먹자골목,11710562,방이2동
D,발달상권,3120230,송파사거리(송파역),11710600,석촌동
D,발달상권,3120231,가락시장,11710631,가락1동
D,발달상권,3120199,경복아파트교차로,11680640,역삼1동
D,발달상권,3120200,학동사거리,11680565,청담동
D,발달상권,3120201,도곡1동,11680640,역삼1동
D,발달상권,3120202,압구정로데오역(압구정로데오),11680545,압구정동
D,발달상권,3120203,강남구청역,11680531,논현2동
D,발달상권,3120204,르네상스호텔사거리,11680640,역삼1동
D,발달상권,3120205,매봉역,11680656,도곡2동
D,발달상권,3120206,개나리아파트,11680650,역삼2동
D,발달상권,3120207,선정릉역,11680590,삼성2동
D,발달상권,3120190,강남을지병원,11680545,압구정동
D,발달상권,3120191,학동역,11680521,논현1동
D,발달상권,3120192,뱅뱅사거리,11680640,역삼1동
D,발달상권,3120193,도산공원교차로,11680545,압구정동
D,발달상권,3120194,언주역(차병원),11680531,논현2동
D,발달상권,3120195,성수대교남단,11680545,압구정동
D,발달상권,3120196,서울세관,11680531,논현2동
D,발달상권,3120197,역삼역,11680640,역삼1동
D,발달상권,3120198,구역삼세무서,11680640,역삼1동
R,전통시장,3130293,봉천중앙시장,11620615,중앙동
R,전통시장,3130294,관악중부시장,11620575,행운동
R,전통시장,3130295,인헌시장(원당종합시장),11620625,인헌동
R,전통시장,3130296,남부종합시장,11650590,방배본동
R,전통시장,3130301,양재시장,11650651,양재1동
R,전통시장,3130302,강남시장(강남구 강남시장),11680510,신사동
R,전통시장,3130303,영동전통시장,11680521,논현1동
R,전통시장,3130304,신사상가,11680545,압구정동
R,전통시장,3130305,논현종합시장,11680531,논현2동
R,전통시장,3130306,강남언주로,11680640,역삼1동
R,전통시장,3130307,도곡시장,11680650,역삼2동
R,전통시장,3130308,청담삼익시장,11680565,청담동
R,전통시장,3130314,풍납시장,11710510,풍납1동
R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),11710620,가락본동
R,전통시장,3130316,마천시장,11710550,마천2동
R,전통시장,3130317,마천중앙시장,11710550,마천2동
R,전통시장,3130318,로데오거리상점가,11740610,천호2동
R,전통시장,3130319,성내전통시장,11740650,성내2동
R,전통시장,3130320,암사종합시장,11740570,암사1동
R,전통시장,3130321,장신구 특화거리 상점가,11740640,성내1동
R,전통시장,3130322,고분다리전통시장,11740620,천호3동
R,전통시장,3130323,둔촌역전통시장,11740660,성내3동
R,전통시장,3130215,대원종합시장,11500560,화곡3동
R,전통시장,3130309,은마종합상점가,11680610,대치2동
R,전통시장,3130310,강남개포시장,11680670,개포2동
R,전통시장,3130311,새마을시장,11710650,잠실본동
R,전통시장,3130312,석촌시장,11710600,석촌동
R,전통시장,3130313,방이시장,11710562,방이2동
R,전통시장,3130324,길동복조리시장,11740685,길동
R,전통시장,3130325,명일전통시장,11740530,명일1동
R,전통시장,3130326,고덕 골목형상점가,11740560,고덕2동
R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",11140615,신당동
R,전통시장,3130289,봉일시장,11620605,은천동
R,전통시장,3130290,영림시장,11620595,청룡동
R,전통시장,3130291,봉천제일종합시장,11620595,청룡동
R,전통시장,3130292,봉천현대시장,11620605,은천동
R,전통시장,3130131,동북프라자,11305534,삼양동
R,전통시장,3130132,삼양골목시장(삼양시장),11305534,삼양동
R,전통시장,3130133,우이골목시장(우이시장),11305625,수유2동
R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",11305575,삼각산동
R,전통시장,3130223,고척근린시장,11530730,고척2동
R,전통시장,3130224,개봉프라자(고척근린시장),11530730,고척2동
R,전통시장,3130225,개봉중앙시장,11530750,개봉2동
R,전통시장,3130226,고척프라자,11530720,고척1동
R,전통시장,3130227,고척골목시장상점가(그라운드 고척),11530720,고척1동
R,전통시장,3130228,구로시장,11530550,구로4동
R,전통시장,3130053,백학시장,11140650,신당5동
R,전통시장,3130054,황학동주방가구거리상점가,11140670,황학동
R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",11140670,황학동
R,전통시장,3130056,용산용문시장,11170590,용문동
R,전통시장,3130057,만리시장,11170555,청파동
R,전통시장,3130135,수유중앙골목시장(수유중앙시장),11305635,수유3동
R,전통시장,3130136,수유재래시장,11305615,수유1동
R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",11305615,수유1동
R,전통시장,3130138,수유프라자,11305615,수유1동
R,전통시장,3130139,강북종합전통시장(강북종합골목시장),11305635,수유3동
R,전통시장,3130229,남구로시장,11530550,구로4동
R,전통시장,3130230,가리봉시장,11530595,가리봉동
R,전통시장,3130231,독산동 우시장,11545610,독산1동
R,전통시장,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),11545640,독산4동
R,전통시장,3130058,이촌종합시장,11170630,이촌1동
R,전통시장,3130059,후암시장,11170510,후암동
R,전통시장,3130060,신흥시장,11170520,용산2가동
R,전통시장,3130061,이태원시장,11170650,이태원1동
R,전통시장,3130062,보광시장,11170700,보광동
R,전통시장,3130063,신금호역 골목형상점가,11200615,금호2·3가동
R,전통시장,3130064,금남시장,11200615,금호2·3가동
R,전통시장,3130065,무학봉상점가,11200520,왕십리2동
R,전통시장,3130216,화곡중앙시장,11500540,화곡1동
R,전통시장,3130217,화곡본동시장,11500590,화곡본동
R,전통시장,3130218,신월중앙시장,11500535,등촌3동
R,전통시장,3130219,까치산시장,11500593,화곡8동
R,전통시장,3130220,등마루시장,11500520,등촌1동
R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",11500570,화곡4동
R,전통시장,3130222,오류시장,11530770,오류1동
R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,11140615,신당동
R,전통시장,3130050,청평화시장,11140615,신당동
R,전통시장,3130051,동화동 골목형상점가,11140665,동화동
R,전통시장,3130052,서울중앙시장(신중앙시장),11140670,황학동
R,전통시장,3130234,푸른터시장(기능상실),11545630,독산3동
R,전통시장,3130235,대명여울빛거리시장(대명시장),11545670,시흥1동
R,전통시장,3130236,비단길현대시장(현대시장),11545670,시흥1동
R,전통시장,3130237,박미시장(기능상실),11545690,시흥3동
R,전통시장,3130238,은행나무시장,11545710,시흥5동
R,전통시장,3130239,양남시장,11560610,양평1동
R,전통시장,3130066,행당시장상점가,11200560,행당1동
R,전통시장,3130067,왕십리도선동상점가,11200535,왕십리도선동
R,전통시장,3130144,백운시장,11320660,쌍문1동
R,전통시장,3130145,쌍문역둘리상점가,11320680,쌍문3동
R,전통시장,3130146,쌍문시장(쌍문역골목시장),11320680,쌍문3동
R,전통시장,3130147,쌍문역동측상점가,11320511,창1동
R,전통시장,3130240,영등포유통상가,11560550,당산1동
R,전통시장,3130241,선유도역 골목형상점가,11560620,양평2동
R,전통시장,3130242,대림중앙 골목형상점가,11560710,대림2동
R,전통시장,3130070,뚝섬역상점가,11200660,성수1가2동
R,전통시장,3130148,방학동도깨비시장,11320700,방학2동
R,전통시장,3130149,창동신창시장,11320512,창2동
R,전통시장,3130245,영일시장,11560605,문래동
R,전통시장,3130246,영등포청과시장(조광시장),11560550,당산1동
R,전통시장,3130243,도림시장,11560585,도림동
R,전통시장,3130244,대림중앙시장,11560710,대림2동
R,전통시장,3130068,마장축산물시장,11200540,마장동
R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",11200550,사근동
R,전통시장,3130140,숭인시장,11305555,송천동
R,전통시장,3130141,강북북부골목시장,11305595,번1동
R,전통시장,3130142,강북북부시장,11305595,번1동
R,전통시장,3130143,방천골목시장,11305545,송중동
R,전통시장,3130233,남문시장,11545630,독산3동
R,전통시장,3130151,신도봉시장,11320521,도봉1동
R,전통시장,3130152,오!도봉거리 상점가,11320522,도봉2동
R,전통시장,3130153,창동역상점가,11320514,창4동
R,전통시장,3130154,상계주공1단지(가)상가,11350695,상계6·7동
R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),11590620,사당1동
R,전통시장,3130275,강남골목시장,11620725,조원동
R,전통시장,3130276,신림중앙시장(조원동 펭귄시장),11620725,조원동
R,전통시장,3130277,조원동 펭귄시장(신림중앙시장),11620725,조원동
R,전통시장,3130278,미성동 도깨비시장 골목형상점가,11620765,미성동
R,전통시장,3130279,관악신사시장,11620685,신사동
R,전통시장,3130280,신림종합시장,11620685,신사동
R,전통시장,3130077,조양시장,11215847,자양4동
R,전통시장,3130078,화양제일골목시장,11215710,화양동
R,전통시장,3130079,한아름시장,11215710,화양동
R,전통시장,3130080,자양종합시장(기능상실),11215830,자양2동
R,전통시장,3130081,자양골목전통시장(자양골목시장),11215820,자양1동
R,전통시장,3130082,면곡골목시장,11215760,중곡3동
R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",11215740,중곡1동
R,전통시장,3130155,시영B상가(중계 그린아파트 B 상가),11350625,중계2·3동
R,전통시장,3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),11350625,중계2·3동
R,전통시장,3130157,상계중앙시장,11350670,상계5동
R,전통시장,3130158,상계역전종합상가,11350670,상계5동
R,전통시장,3130159,공릉동 도깨비시장,11350595,공릉1동
R,전통시장,3130160,수일시장,11380650,수색동
R,전통시장,3130161,증산종합시장,11380640,증산동
R,전통시장,3130162,증산골목시장,11380640,증산동
R,전통시장,3130255,영등포전통시장,11560535,영등포동
R,전통시장,3130256,신동시장,11560650,신길3동
R,전통시장,3130257,영등포시장기계공구상가,11560535,영등포동
R,전통시장,3130258,영진시장A동,11560680,신길6동
R,전통시장,3130259,대신시장,11560630,신길1동
R,전통시장,3130260,신대방1동골목상권,11590670,신대방1동
R,전통시장,3130261,성대전통시장(성대시장),11590550,상도3동
R,전통시장,3130084,신성시장(신성골목시장),11215770,중곡4동
R,전통시장,3130085,용두시장,11230536,용신동
R,전통시장,3130086,서울약령시장,11230545,제기동
R,전통시장,3130087,경동광성상가(경동시장),11230545,제기동
R,전통시장,3130088,경동시장,11230545,제기동
R,전통시장,3130089,청량리수산시장,11230536,용신동
R,전통시장,3130090,청량리종합시장,11230545,제기동
R,전통시장,3130163,응암오거리상점가,11380600,응암3동
R,전통시장,3130164,역촌중앙시장,11380552,갈현2동
R,전통시장,3130247,우리시장,11560700,대림1동
R,전통시장,3130248,영등포역지하도상점가,11560515,영등포본동
R,전통시장,3130249,동남상가,11560535,영등포동
R,전통시장,3130250,삼구시장(로타리상가),11560535,영등포동
R,전통시장,3130253,영신상가(제일상가),11560535,영등포동
R,전통시장,3130254,남서울상가,11560535,영등포동
R,전통시장,3130071,성수역 골목형상점가,11200690,성수2가3동
R,전통시장,3130072,성동용답상가시장,11200790,용답동
R,전통시장,3130073,뚝도시장,11200670,성수2가1동
R,전통시장,3130074,영동교골목시장,11215847,자양4동
R,전통시장,3130075,노룬산시장(노룬산골목시장),11215847,자양4동
R,전통시장,3130076,능동로골목시장,11215847,자양4동
R,전통시장,3130150,창동골목시장,11320513,창3동
R,전통시장,3130269,강남시장(동작구 강남시장),11590530,상도1동
R,전통시장,3130270,흑석시장,11590605,흑석동
R,전통시장,3130271,남성역골목시장,11590650,사당4동
R,전통시장,3130272,사당시장,11590650,사당4동
R,전통시장,3130273,남성사계시장(남성시장),11590630,사당2동
R,전통시장,3130091,청량종합도매시장,11230545,제기동
R,전통시장,3130092,청량리농수산물시장,11230545,제기동
R,전통시장,3130093,동서시장,11230545,제기동
R,전통시장,3130094,청량리청과물시장,11230545,제기동
R,전통시장,3130095,청량리전통시장,11230545,제기동
R,전통시장,3130096,동부시장,11230600,답십리1동
R,전통시장,3130097,답십리 건축자재시장,11230600,답십리1동
R,전통시장,3130169,대조시장,11380570,대조동
R,전통시장,3130170,제일시장,11380570,대조동
R,전통시장,3130171,불광먹자골목 골목형상점가,11380520,불광1동
R,전통시장,3130172,모래내시장(서중시장),11410690,남가좌1동
R,전통시장,3130173,백련시장,11410700,남가좌2동
R,전통시장,3130174,연희사러가,11410615,연희동
